"iso2c","year","country","GDPCurrentUSD","GDPperCapita","CapToAssetswdi","NPLwdi","CreditInfo","DomesticCredit","CreditBurCoverange","CurrentAccount","IMFCredits","PortfolioEquity","CashSurplusDeficit","ClaimsOnGov","CentGovDebt","ShortExternDebtAll","ExternPrivateDebt","ExternPublicDebt","ExternDebtTotal","TotalReserves","BankConcentration","TradeOpen","imfcode","IMFCreditsGDP","PortfolioEquityGDP","ShortExternDebtAllGDP","ExternPrivateDebtGDP","ExternPublicDebtGDP","ExternDebtTotalGDP","TotalReservesGDP"
"6997","TR",1980,"Turkey",68789289565.7434,3700.7971300326,NA,NA,NA,30.8917523801948,NA,NA,1054200000,0,NA,49.689949735151,NA,2501459000,5.35e+08,15040432000,19131091000,3298027746.07359,NA,17.0890720617902,186,1.53250601460636,0,3.63640766722747,0.777737353267312,21.8644967769663,27.8111478120675,4.79439134623072
"6998","TR",1981,"Turkey",71040020140.4436,3791.49560529527,NA,NA,NA,30.4850651816226,NA,NA,1321800000,0,NA,13.3295663319371,NA,2201437000,4.4e+08,15272310000,19235547000,2425976886.24654,NA,21.1424884189849,186,1.86064136438426,0,3.09886877234527,0.61936919377294,21.4981780267055,27.077057357208,3.41494397305979
"6999","TR",1982,"Turkey",64546332580.7583,3836.01452278656,NA,NA,NA,33.9044242389585,NA,NA,1455200000,0,NA,27.6559892616241,NA,1770822000,3.94e+08,16095930000,19715952000,2802367063.63871,NA,26.8806633035588,186,2.25450454242199,0,2.74348972156459,0.61041423152437,24.9370171107108,30.5454256062218,4.3416363898483
"7000","TR",1983,"Turkey",61678280115.4987,3934.77659972762,NA,NA,NA,35.1170015389262,NA,NA,1567400000,0,NA,12.3154976568915,NA,2287259000,3.99e+08,16070398000,20324057000,2728450650.30656,NA,29.0314752670109,186,2.54125114556516,0,3.70837026537848,0.646905197831121,26.0551979885084,32.9517245972832,4.42368147295493
"7001","TR",1984,"Turkey",59989909457.8379,4105.93294297875,NA,NA,NA,39.6061298989412,NA,NA,1426200000,0,NA,88.1297545571982,NA,3185642000,4.25e+08,16571787000,21608629000,2442157941.16923,NA,35.2801317997736,186,2.37739982088548,0,5.31029639616131,0.708452477826623,27.6242907345059,36.0204394293793,4.07094786980072
"7002","TR",1985,"Turkey",67234948264.5987,4189.575535163,NA,NA,NA,39.8948583151686,NA,NA,1326360000,0,NA,49.5541286063127,14.83,4.759e+09,358915000,19568354000,26012629000,2317544699.07297,NA,34.8270779844937,186,1.97272405829807,0,7.07816414355116,0.533822081021783,29.1044382498668,38.6891485327378,3.4469346060213
"7003","TR",1986,"Turkey",75728009962.7878,4393.22757379875,NA,NA,NA,29.8185370590435,NA,NA,1085200000,0,NA,-50.1008240765564,15.246,6.349e+09,502582000,24996925000,32933707000,2912506885.61226,NA,29.414510795191,186,1.43302326382703,0,8.38395199229434,0.663667248415699,33.008823303667,43.4894658082041,3.84601006555361
"7004","TR",1987,"Turkey",87172789528.3316,4717.69889348425,NA,NA,NA,29.7377582743479,NA,NA,770288000,0,NA,-2.91440281276975,17.22,7.623e+09,866109000,31684174000,40943571000,3630665116.85907,NA,33.3382850275488,186,0.883633533087355,0,8.74470123216888,0.993554301389552,36.3464037016992,46.968292768345,4.16490643066904
"7005","TR",1988,"Turkey",90852814004.9917,4738.52928631415,NA,NA,NA,23.3675502710399,NA,NA,298787000,0,NA,-5.78068585448021,16.356,6.417e+09,5.35e+08,33742069000,40992856000,3912434533.79793,NA,36.2068338434275,186,0.328869285197467,0,7.06307236630825,0.588864534202106,37.139266812524,45.1200729982318,4.30634381185262
"7006","TR",1989,"Turkey",107143348667.094,4668.08306408965,NA,NA,NA,20.9983200182647,NA,NA,47638000,1.7e+07,NA,4.75793011460849,13.703,5.745e+09,794591000,34989894000,41577123000,6298197195.18201,NA,33.9836682372597,186,0.044461929361585,0.0158665938777225,5.36197540161857,0.741614864464317,32.6570845836799,38.8051367791244,5.87829041516258
"7007","TR",1990,"Turkey",150676291094.21,5012.89443057527,NA,NA,NA,19.4670180292993,NA,NA,0,8.9e+07,NA,-6.65672537931917,10.83,9.5e+09,1053813000,38870343000,49424156000,7626099903.89153,NA,30.9429955004348,186,0,0.0590670233211096,6.30490698371395,0.699388730866163,25.7972523200059,32.8015480345861,5.06124742553115
"7008","TR",1991,"Turkey",151041248184.246,4964.71876008572,NA,NA,NA,22.4755438236937,NA,NA,0,1.47e+08,NA,17.1950652317888,11.529,9.117e+09,1927662000,39828818000,50873480000,6616201184.12466,NA,30.4760116733895,186,0,0.0973244075821485,6.03609948249284,1.27624872223551,26.3694973914776,33.681845596206,4.3803936101309
"7009","TR",1992,"Turkey",159095003188.105,5130.2699954389,NA,NA,NA,24.8655530434401,NA,NA,0,3.5e+08,NA,20.9411698541637,13.214,1.266e+10,3431142000,40462712000,56553854000,7507926702.5817,NA,31.737365644504,186,0,0.219994338594142,7.95750950457666,2.15666232832166,25.4330501833292,35.5472220162276,4.71914676899359
"7010","TR",1993,"Turkey",180422294772.264,5435.36196007309,NA,NA,NA,26.3794933575516,NA,NA,0,5.7e+08,NA,21.14118259895,13.414,1.8533e+10,6008044000,44063710000,68604754000,7846358606.39086,NA,33.0170877754618,186,0,0.315925479564195,10.2720121276548,3.32998979288207,24.4225416019782,38.0245435225151,4.34888527290645
"7011","TR",1994,"Turkey",130690172297.297,5100.65405715047,NA,NA,NA,25.5576817990538,NA,NA,343795000,9.89e+08,NA,34.8371991313869,15.371,1.131e+10,6158637000,48436750000,66249182000,8633212584.46883,NA,41.7458523409412,186,0.263061096298754,0.756751623029619,8.65405546659756,4.71239488918125,37.0622741929018,50.6917856449794,6.60586211856068
"7012","TR",1995,"Turkey",169485941048.035,5417.04084128983,NA,NA,NA,27.7836237940206,NA,NA,684529000,1.95e+08,NA,29.6230411265566,13.043,1.5701e+10,7078571000,50317002000,73781102000,13890900576.7298,NA,44.2426347506171,186,0.403885417142649,0.115053790771197,9.26389522512082,4.17649449637467,29.6880093350866,43.5322844737247,8.19590137732598
"7013","TR",1996,"Turkey",181475555282.555,5726.75503054168,NA,NA,NA,34.1208719117191,NA,NA,662181000,1.91e+08,NA,36.6509573765117,33.446,1.7345e+10,13418450000,48403797000,79829428000,17819437214.5468,NA,49.3693148863728,186,0.364887160129635,0.105248334797827,9.55776108412732,7.39408124642884,26.6723509536234,43.9890804443092,9.81919420871983
"7014","TR",1997,"Turkey",189834649111.257,6065.81639840691,NA,NA,NA,34.564632651862,NA,NA,594261000,8e+06,NA,8.59955267055222,32.907,1.7994e+10,18683450000,47448196000,84719907000,19746043454.758,NA,54.9703235724023,186,0.313041377210184,0.00421419379310013,9.47877538913046,9.84195987796207,24.9944866346248,44.6282632789275,10.4017067206658
"7015","TR",1998,"Turkey",269287100115.075,6111.10445971872,NA,NA,NA,27.4619426961016,NA,NA,388353000,-5.18e+08,NA,43.3250474694582,30.995,2.1217e+10,25340296000,50007309000,96952958000,20567605577.12,70.68739,41.5179649994893,186,0.144215225992647,-0.192359752761511,7.87895149486674,9.41014106846235,18.570257906387,36.0035656957087,7.63779830832253
"7016","TR",1999,"Turkey",249751470869.15,5816.6810497307,NA,NA,NA,36.7569077596039,NA,NA,1044688000,4.28e+08,NA,63.1497945176882,39.797,2.3472e+10,27124276000,50140544000,101781508000,24432663721.0622,66.4999,38.7258772130262,186,0.418291030024537,0.171370362108593,9.39814284909556,10.8605070094706,20.0761756579482,40.753116546539,9.78279072232691
"7017","TR",2000,"Turkey",266567531989.763,6119.23131063525,6.1,9.2,NA,37.9072627971503,NA,NA,4322543000,4.89e+08,-6.8,26.7627171784444,38.184,2.8912e+10,27828325000,55723990000,116786858000,23514529802.6278,88.7728,43.1921455493582,186,1.62155644677912,0.183443195932346,10.8460320670675,10.4395028127689,20.9042675167732,43.8113588433887,8.82122801194364
"7018","TR",2001,"Turkey",196005288838.12,5687.24369689142,7.9,29.3,NA,52.9215347360553,NA,NA,14257812000,-7.9e+07,-23.9,98.5360001964738,74.06,1.6345e+10,28652371000,53675661000,112930844000,19911331871.3738,90.54265,50.7562314256237,186,7.2741975915637,-0.0403050348632408,8.33906069417304,14.618162178095,27.3848023786391,57.6162228424709,10.1585686740415
"7019","TR",2002,"Turkey",232534560774.947,5952.18156095539,11.5,12.7,NA,47.4740646268688,NA,NA,22238984000,-1.6e+07,-10.2,19.6670434446486,69.239,1.6424e+10,31232754000,59625770000,129521508000,28348029784.0732,99.754,48.8000824820889,186,9.56373277412447,-0.00688069762476521,7.06303611182149,13.4314460164173,25.6416808758623,55.6998957782255,12.1908888251279
"7020","TR",2003,"Turkey",303005302818.309,6178.54292961454,13.7,11.5,NA,42.7739605362663,NA,NA,24258587000,9.05e+08,-9,8.45466910750621,62.185,2.3013e+10,31219019000,64110014000,142600620000,35548509247.8391,100,47.0327180294622,186,8.00599421012317,0.298674640866818,7.59491658593159,10.3031262851264,21.1580501739411,47.0620872551223,11.7319759480101
"7021","TR",2004,"Turkey",392166274991.231,6665.30745174347,14.4,6,5,41.3598906819199,30,NA,21681037000,1.427e+09,-4.4,3.93471203763317,56.621,3.0861e+10,37304085000,68313780000,158159902000,37304121644.4871,99.34605,49.7371767973815,186,5.52853174345112,0.363876266522895,7.86936612555224,9.51231336780149,17.4195958083156,40.3298070451205,9.51232271192143
"7022","TR",2005,"Turkey",482979839237.868,7129.58487961051,13.4,5,5,45.6276252052066,27.6,-4.44097211880439,14806725000,5.669e+09,-1.2,8.43106549665157,51.087,3.8916e+10,55443211000,62964603000,172130539000,52493942489.6113,NA,47.2068797587133,186,3.06570249875537,1.17375499750581,8.05747918203141,11.4794048313669,13.0366938502768,35.6392803624305,10.868764744393
"7023","TR",2006,"Turkey",530900095204.76,7522.97192631271,11.9,3.9,5,45.7652258404457,27.6,-5.99660845563068,10930977000,1.939e+09,1.90309114926009,-1.28235327023978,51.4996470254242,4.2855e+10,87351776000,68443453000,209581206000,63264840946.3625,78.9367,50.2509562398613,186,2.05895178748915,0.365228791163083,8.07214019870753,16.4535242673689,12.8919647252281,39.4765809787937,11.916524694154
"7024","TR",2007,"Turkey",647155133931.998,7775.59411523605,12.8,3.3,5,49.2628528384098,27,-5.83801286879229,7335941000,5.138e+09,1.41046544088633,3.43014090905214,44.3522476429912,4.3148e+10,126862577000,81096269000,258442787000,76496127756.794,68.57816,49.8071136602044,186,1.13356761236338,0.793936373305491,6.66733488427118,19.6031168337035,12.5311945695731,39.9352138999112,11.8203694517599
"7025","TR",2008,"Turkey",730337495966.193,7730.38316121794,12.1,3.4,5,52.5421143295922,26.3,-5.53689222083592,8697378000,7.16e+08,-2.15231166704271,5.19288939346126,44.6611966272407,52521606000,145445781000,82313306000,288978071000,73674684869.5184,68.6282,52.2485953007495,186,1.19087107645951,0.0980368670586705,7.19141578928753,19.9148724806446,11.2705846892202,39.5677440356118,10.0877587795285
"7026","TR",2009,"Turkey",614553921823.292,7266.69442256502,12.5,5,5,63.0173806465278,42.9,-1.97997271970852,9637634000,2.827e+09,-5.25427397264395,12.4213182773446,53.5556502635824,4.8993e+10,133030446000,85608975000,277270055000,74933099385.9141,70.96619,47.738241653775,186,1.56823244596773,0.460008454850097,7.97212388697234,21.646667814814,13.930262579077,45.1172867268311,12.1930878194705
"7027","TR",2010,"Turkey",731144392556.339,7833.52857797438,12.3,3.5,5,69.6287913185687,42.2,-6.21587205792569,7276708000,3.468e+09,-2.91481130335076,4.02049408656439,50.939531622583,7.7326e+10,123079892000,91500568000,299183168000,85959456530.5069,71.06841,47.9689199900044,186,0.995249101830359,0.474324912466968,10.5760231203635,16.8338693769734,12.5147055672658,40.9198471664332,11.7568372821629
"7028","TR",2011,"Turkey",774775177386.146,8413.31837335341,11.7,2.6,5,69.279814612764,60.5,-9.69210194024767,4521414000,-9.86e+08,-1.29138674999424,-4.50967605432758,45.9307835381027,8.1934e+10,124266780000,94758821000,305481015000,87937258383.412,70.14303,56.6241041664523,186,0.583577550232555,-0.127262724565656,10.575196830185,16.03907606065,12.2304926339648,39.4283430750323,11.3500355909808
"7029","TR",2012,"Turkey",789257487307.029,8492.61399933937,12,2.5,5,71.8870939417923,63,-6.04999011956472,2510466000,6.274e+09,NA,-1.19393321725811,NA,1.00832e+11,135227838000,98921683000,337491987000,119182966094.83,NA,57.995004610516,186,0.318079465874412,0.794924356233487,12.7755519107005,17.1335514929863,12.5335121415856,42.7606950111469,15.1006443412385
"7030","TT",1980,"Trinidad and Tobago",6235874738.87527,9274.50427212121,NA,NA,NA,-4.56655472379171,NA,NA,0,0,NA,-34.8299844831423,NA,NA,NA,NA,NA,2812571803.80121,NA,89.4267711469024,369,0,0,NA,NA,NA,NA,45.1030837144188
"7031","TT",1981,"Trinidad and Tobago",6849166234.50526,9547.23808023117,NA,NA,NA,-1.53483205935498,NA,NA,0,0,NA,-17.4505582486081,NA,NA,NA,NA,NA,3368927907.47044,NA,82.0902813190576,369,0,0,NA,NA,NA,NA,49.187416279929
"7032","TT",1982,"Trinidad and Tobago",7989791255.84756,9772.58620741301,NA,NA,NA,17.96758821351,NA,NA,0,0,NA,38.2809767785953,NA,NA,NA,NA,NA,3105154169.62977,NA,76.9987745429181,369,0,0,NA,NA,NA,NA,38.8640212265517
"7033","TT",1983,"Trinidad and Tobago",7799749663.39913,8732.4191787966,NA,NA,NA,35.404798617659,NA,NA,0,0,NA,26.5603728534636,NA,NA,NA,NA,NA,2125105077.78696,NA,71.3804925247792,369,0,0,NA,NA,NA,NA,27.245811333653
"7034","TT",1984,"Trinidad and Tobago",7756166518.46431,8108.81929407378,NA,NA,NA,46.7201383348447,NA,NA,0,0,NA,11.4492631574404,NA,NA,NA,NA,NA,1373306857.39995,NA,65.8825203333429,369,0,0,NA,NA,NA,NA,17.7060001758686
"7035","TT",1985,"Trinidad and Tobago",7375999751.95302,7673.63697582384,NA,NA,NA,50.5262873687226,NA,NA,0,0,NA,2.22477341999391,NA,NA,NA,NA,NA,1146123502.76785,NA,60.978242662935,369,0,0,NA,NA,NA,NA,15.5385512650591
"7036","TT",1986,"Trinidad and Tobago",4794361300.34053,7339.77201100121,NA,NA,NA,59.1836648599257,NA,NA,0,0,NA,17.6262799068037,NA,NA,NA,NA,NA,495211434.7,NA,70.7694805441367,369,0,0,NA,NA,NA,NA,10.329038711889
"7037","TT",1987,"Trinidad and Tobago",4797750171.54142,6939.21429476913,NA,NA,NA,66.8249652211978,NA,NA,0,0,NA,10.4589138862034,NA,NA,NA,NA,NA,213910343.2,NA,66.3702333953278,369,0,0,NA,NA,NA,NA,4.45855527177804
"7038","TT",1988,"Trinidad and Tobago",4496806454.11382,6613.93623898892,NA,NA,NA,69.1951147183309,NA,NA,0,0,NA,2.4953267524566,NA,NA,NA,NA,NA,149225932,NA,73.1668642634506,369,0,0,NA,NA,NA,NA,3.31848687557997
"7039","TT",1989,"Trinidad and Tobago",4323035497.41177,6512.08906116969,NA,NA,NA,67.2797600634787,NA,NA,0,0,NA,2.48571138774842,NA,NA,NA,NA,NA,268155320.8,NA,77.5653225012688,369,0,0,NA,NA,NA,NA,6.20294052548369
"7040","TT",1990,"Trinidad and Tobago",5068070430.11765,6565.5051796712,NA,NA,NA,58.497209357088,NA,NA,0,0,NA,0.919289221658949,NA,NA,NA,NA,NA,512775401.4,NA,73.9513380701926,369,0,0,NA,NA,NA,NA,10.1177639196324
"7041","TT",1991,"Trinidad and Tobago",5362823408.94118,6697.71824594955,NA,NA,NA,62.1065430303857,NA,NA,0,0,NA,-1.1040930327275,NA,NA,NA,NA,NA,357676076.4,NA,73.4501171993006,369,0,0,NA,NA,NA,NA,6.66954790649388
"7042","TT",1992,"Trinidad and Tobago",5532117353.41177,6547.04232412637,NA,NA,NA,62.9736651677321,NA,NA,0,0,NA,4.2855292802342,NA,NA,NA,NA,NA,190205925,NA,74.9984081321061,369,0,0,NA,NA,NA,NA,3.43821204159193
"7043","TT",1993,"Trinidad and Tobago",4584646145.07446,6416.27719637733,NA,NA,NA,61.673375375881,NA,NA,0,0,-0.243346691134577,-5.41591310996595,58.8442462739863,NA,NA,NA,NA,228176389.5809,NA,83.0445769267854,369,0,0,NA,NA,NA,NA,4.97696839321051
"7044","TT",1994,"Trinidad and Tobago",4947205981.57638,6613.43908884949,NA,NA,NA,48.0465043657846,NA,NA,0,0,0.389605502700674,-6.54761409879984,53.4380451147309,NA,NA,NA,NA,373083170.27395,NA,78.7306721172492,369,0,0,NA,NA,NA,NA,7.54129041045246
"7045","TT",1995,"Trinidad and Tobago",5329214154.85282,6849.32411850994,NA,NA,NA,53.8058402763687,NA,NA,0,16678447.4080384,-0.0599423906933469,0.60361255781036,51.5122821579947,NA,NA,NA,NA,379080862.85284,NA,92.9886315911896,369,0,0.312962604305381,NA,NA,NA,NA,7.11326007620929
"7046","TT",1996,"Trinidad and Tobago",5759537847.67466,7100.61115235384,NA,NA,NA,50.9738493769534,NA,NA,0,NA,NA,-9.07330764214356,NA,NA,NA,NA,NA,563761634.89312,NA,92.8071182902309,369,0,NA,NA,NA,NA,NA,9.78831374674848
"7047","TT",1997,"Trinidad and Tobago",5737751324.18033,7279.27040614506,NA,NA,NA,57.5562671658766,NA,NA,0,NA,NA,8.92943667870767,NA,NA,NA,NA,NA,723242005.09742,NA,111.19857904572,369,0,NA,NA,NA,NA,NA,12.6049729978623
"7048","TT",1998,"Trinidad and Tobago",6043710211.42719,7833.20852174821,NA,NA,NA,56.1318004687624,NA,NA,0,NA,NA,-3.05130833141298,NA,NA,NA,NA,NA,800041441.19774,93.48158,102.283235647601,369,0,NA,NA,NA,NA,NA,13.2375877269075
"7049","TT",1999,"Trinidad and Tobago",6808976088.59679,8162.51345631695,NA,NA,NA,53.0724036867097,NA,NA,0,NA,NA,-2.27635593968532,NA,NA,NA,NA,NA,962755102.7209,92.88427,94.1847033730043,369,0,NA,NA,NA,NA,NA,14.1394989524674
"7050","TT",2000,"Trinidad and Tobago",8154315708.34826,8641.3423553883,NA,NA,NA,45.196979760475,NA,NA,0,NA,NA,-13.24479704715,NA,NA,NA,NA,NA,1402802249.48802,94.18137,104.563786489446,369,0,NA,NA,NA,NA,NA,17.2031878536644
"7051","TT",2001,"Trinidad and Tobago",8824873155.62584,8964.30130223562,NA,NA,NA,40.4446188055382,NA,NA,0,NA,1.96935546619352,-5.25507323843605,NA,NA,NA,NA,NA,1923855117.20547,92.98746,99.9072848645268,369,0,NA,NA,NA,NA,NA,21.8003713286124
"7052","TT",2002,"Trinidad and Tobago",9008273516.35786,9641.92596331697,NA,NA,NA,44.4040589766744,NA,NA,0,NA,-0.058624977793569,2.13660499299911,NA,NA,NA,NA,NA,2048593710.07072,92.17227,95.0122579499023,369,0,NA,NA,NA,NA,NA,22.7412467699914
"7053","TT",2003,"Trinidad and Tobago",11235960523.0869,10980.7871585342,NA,NA,NA,36.102787084667,NA,NA,0,NA,2.2557135887468,-4.38856370927946,NA,NA,NA,NA,NA,2476582234.4876,97.53463,90.036695283046,369,0,NA,NA,NA,NA,NA,22.0415711625088
"7054","TT",2004,"Trinidad and Tobago",12884712295.9948,11788.4852947991,NA,NA,NA,29.2025984361293,NA,NA,0,NA,1.98420912558772,-17.2313095227901,NA,NA,NA,NA,NA,3195022093.0511,97.87325,96.7166415313797,369,0,NA,NA,NA,NA,NA,24.7969998836859
"7055","TT",2005,"Trinidad and Tobago",16088526685.8421,12405.0561484997,NA,NA,3,23.0539266157704,31.5,24.1249362695267,0,NA,5.74045013011263,-2.30616505833656,NA,NA,NA,NA,NA,4992258140.79359,98.03648,104.837011581017,369,0,NA,NA,NA,NA,NA,31.0299273406233
"7056","TT",2006,"Trinidad and Tobago",18460905284.2745,14039.1118559867,NA,NA,3,18.7480678343888,31.5,38.5941105491884,0,NA,1.84577809093661,-15.2598044895505,16.8032041093185,NA,NA,NA,NA,6624623911.152,98.98236,118.671577932422,369,0,NA,NA,NA,NA,NA,35.884610256871
"7057","TT",2007,"Trinidad and Tobago",21735387008.2052,14632.8965054334,NA,NA,4,22.9727278112484,34.4,23.7698126963727,0,NA,0.6638067943265,-13.4428071493808,15.928004235045,NA,NA,NA,NA,6744813532.78375,98.83354,102.317914955915,369,0,NA,NA,NA,NA,NA,31.0314857988843
"7058","TT",2008,"Trinidad and Tobago",28017710148.1706,15055.5508664764,NA,NA,4,14.544371180554,37.6,30.3344879996941,0,NA,2.15132650872397,-16.1602597956042,NA,NA,NA,NA,NA,9495943629.57422,NA,107.078106588502,369,0,NA,NA,NA,NA,NA,33.8926471126844
"7059","TT",2009,"Trinidad and Tobago",19251916757.9409,14328.29798897,NA,NA,4,33.1493413148029,41.7,8.48110901268377,0,NA,-4.95509200511538,29.7840199844593,NA,NA,NA,NA,NA,9244817521.9538,NA,562.060368927444,369,0,NA,NA,NA,NA,NA,48.0202446239051
"7060","TT",2010,"Trinidad and Tobago",20667611846.2508,14297.8894141355,NA,NA,4,34.6030054338176,39.2,20.1877573141358,0,NA,-1.59407917803625,1.73620326854116,NA,NA,NA,NA,NA,9692265703.88319,100,92.3595670665711,369,0,NA,NA,NA,NA,NA,46.8959150964576
"7061","TT",2011,"Trinidad and Tobago",23577857645.1285,14016.1923426847,NA,NA,4,26.5866788353902,46,12.2937037341154,0,NA,NA,-7.56499447730076,NA,NA,NA,NA,NA,10500563638.4528,NA,151.025793599825,369,0,NA,NA,NA,NA,NA,44.5356986902597
"7062","TT",2012,"Trinidad and Tobago",23320256742.6171,14183.197683386,NA,NA,4,37.5054984065933,46,NA,0,NA,NA,19.189297579785,NA,NA,NA,NA,NA,9897184233.39424,NA,NA,369,0,NA,NA,NA,NA,NA,42.4402884694979
"7063","TV",1980,"Tuvalu",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7064","TV",1981,"Tuvalu",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7065","TV",1982,"Tuvalu",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7066","TV",1983,"Tuvalu",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7067","TV",1984,"Tuvalu",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7068","TV",1985,"Tuvalu",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7069","TV",1986,"Tuvalu",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7070","TV",1987,"Tuvalu",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7071","TV",1988,"Tuvalu",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7072","TV",1989,"Tuvalu",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7073","TV",1990,"Tuvalu",8824746.23813152,1781.97846029633,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"7074","TV",1991,"Tuvalu",9365488.11527636,1835.69389842532,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"7075","TV",1992,"Tuvalu",9742603.63358628,1877.14424287197,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"7076","TV",1993,"Tuvalu",9631024.91567838,1944.69484421398,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"7077","TV",1994,"Tuvalu",10887216.9090252,2135.33889206264,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"7078","TV",1995,"Tuvalu",11025679.5147634,2019.90468565694,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"7079","TV",1996,"Tuvalu",12335200.1648586,1891.90506511242,NA,NA,NA,NA,NA,NA,0,NA,-94.12315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"7080","TV",1997,"Tuvalu",12701093.9749737,2073.54430142427,NA,NA,NA,NA,NA,NA,0,NA,-33.54291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"7081","TV",1998,"Tuvalu",12757405.7922913,2385.7301028898,NA,NA,NA,NA,NA,NA,0,NA,19.47731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"7082","TV",1999,"Tuvalu",13686699.5709539,2338.40526255435,NA,NA,NA,NA,NA,NA,0,NA,-3.51912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"7083","TV",2000,"Tuvalu",13741846.5182024,2304.64362371191,NA,NA,NA,NA,NA,NA,0,NA,-1.9682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"7084","TV",2001,"Tuvalu",13196230.2126276,2329.44217059016,NA,NA,NA,NA,NA,NA,0,NA,-44.34994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"7085","TV",2002,"Tuvalu",15451294.0406177,2497.58530097839,NA,NA,NA,NA,NA,NA,0,NA,31.74206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"7086","TV",2003,"Tuvalu",18230893.0263027,2399.22632498751,NA,NA,NA,NA,NA,NA,0,NA,-33.33814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"7087","TV",2004,"Tuvalu",21535706.6386182,2353.04245515144,NA,NA,NA,NA,NA,NA,0,NA,-14.56378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"7088","TV",2005,"Tuvalu",21839580.5663688,2252.89669551979,NA,NA,NA,NA,NA,NA,0,NA,-7.73879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"7089","TV",2006,"Tuvalu",22903319.50355,2292.09597234497,NA,NA,NA,NA,NA,NA,0,NA,18.60734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"7090","TV",2007,"Tuvalu",27030996.0274377,2429.66797018639,NA,NA,NA,NA,NA,NA,0,NA,-14.03727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
