"imfcode","country","year","yrcurnt","govfrac","execrlc","checks","polariz","percent1","percentl","prtyin","ElectionYear"
"5009",182,"Portugal",2003,2,0.209371879696846,"Right",3,2,NA,NA,7,"NotElectionYear"
"5010",182,"Portugal",2004,1,0.209371879696846,"Right",3,2,NA,NA,8,"NotElectionYear"
"5011",182,"Portugal",2005,0,0.209371879696846,"Right",3,2,NA,NA,9,"ElectionYear"
"5012",182,"Portugal",2006,3,0,"Left",2,0,NA,NA,1,"NotElectionYear"
"5013",182,"Portugal",2007,2,0,"Left",2,0,NA,NA,2,"NotElectionYear"
"5014",182,"Portugal",2008,1,0,"Left",2,0,NA,NA,3,"NotElectionYear"
"5015",182,"Portugal",2009,0,0,"Left",2,0,NA,NA,4,"ElectionYear"
"5016",182,"Portugal",2010,3,0,"Left",3,2,NA,NA,5,"NotElectionYear"
"5017",182,"Portugal",2011,2,0,"Left",3,2,NA,NA,6,"NotElectionYear"
"5018",182,"Portugal",2012,3,0.299791812896729,"Right",3,2,52.9000015258789,NA,6,"NotElectionYear"
"5019",288,"Paraguay",1975,3,0,"Right",1,0,84.6999969482422,NA,21,"NotElectionYear"
"5020",288,"Paraguay",1976,2,0,"Right",1,0,84.6999969482422,NA,22,"NotElectionYear"
"5021",288,"Paraguay",1977,1,0,"Right",1,0,84.6999969482422,NA,23,"NotElectionYear"
"5022",288,"Paraguay",1978,0,0,"Right",1,0,84.6999969482422,NA,24,"ElectionYear"
"5023",288,"Paraguay",1979,4,0,"Right",1,0,89.5999984741211,NA,25,"NotElectionYear"
"5024",288,"Paraguay",1980,3,0,"Right",1,0,89.5999984741211,NA,26,"NotElectionYear"
"5025",288,"Paraguay",1981,2,0,"Right",1,0,89.5999984741211,NA,27,"NotElectionYear"
"5026",288,"Paraguay",1982,1,0,"Right",1,0,89.5999984741211,NA,28,"NotElectionYear"
"5027",288,"Paraguay",1983,0,0,"Right",1,0,89.5999984741211,NA,29,"ElectionYear"
"5028",288,"Paraguay",1984,4,0,"Right",1,0,90,NA,30,"NotElectionYear"
"5029",288,"Paraguay",1985,3,0,"Right",1,0,90,NA,31,"NotElectionYear"
"5030",288,"Paraguay",1986,2,0,"Right",1,0,90,NA,32,"NotElectionYear"
"5031",288,"Paraguay",1987,1,0,"Right",1,0,90,NA,33,"NotElectionYear"
"5032",288,"Paraguay",1988,0,0,"Right",1,0,90,NA,34,"ElectionYear"
"5033",288,"Paraguay",1989,0,0,"Right",1,0,90,NA,35,"ElectionYear"
"5034",288,"Paraguay",1990,4,0,"Right",2,0,74,NA,36,"NotElectionYear"
"5035",288,"Paraguay",1991,3,0,"Right",2,0,74,NA,37,"NotElectionYear"
"5036",288,"Paraguay",1992,2,0,"Right",2,0,74,NA,38,"NotElectionYear"
"5037",288,"Paraguay",1993,0,0,"Right",2,0,74,NA,39,"ElectionYear"
"5038",288,"Paraguay",1994,4,0,"Right",4,2,40.2900009155273,NA,40,"NotElectionYear"
"5039",288,"Paraguay",1995,3,0,"Right",4,2,40.2900009155273,NA,41,"NotElectionYear"
"5040",288,"Paraguay",1996,2,0,"Right",4,2,40.2900009155273,NA,42,"NotElectionYear"
"5041",288,"Paraguay",1997,1,0,"Right",4,2,40.2900009155273,NA,43,"NotElectionYear"
"5042",288,"Paraguay",1998,0,0,"Right",4,2,40.2900009155273,NA,44,"ElectionYear"
"5043",288,"Paraguay",1999,4,0,"Right",2,0,55.4000015258789,NA,45,"NotElectionYear"
"5044",288,"Paraguay",2000,3,0,"Right",2,0,55.4000015258789,NA,46,"NotElectionYear"
"5045",288,"Paraguay",2001,2,0,"Right",2,0,55.4000015258789,NA,47,"NotElectionYear"
"5046",288,"Paraguay",2002,1,0,"Right",2,0,55.4000015258789,NA,48,"NotElectionYear"
"5047",288,"Paraguay",2003,0,0,"Right",2,0,55.4000015258789,NA,49,"ElectionYear"
"5048",288,"Paraguay",2004,4,0,"Right",5,2,37.0999984741211,NA,50,"NotElectionYear"
"5049",288,"Paraguay",2005,3,0,"Right",5,2,37.0999984741211,NA,51,"NotElectionYear"
"5050",288,"Paraguay",2006,2,0,"Right",5,2,37.0999984741211,NA,52,"NotElectionYear"
"5051",288,"Paraguay",2007,1,0,"Right",5,2,37.0999984741211,NA,53,"NotElectionYear"
"5052",288,"Paraguay",2008,0,0,"Right",5,2,37.0999984741211,NA,54,"ElectionYear"
"5053",288,"Paraguay",2009,4,0.243010759353638,"Left",5,2,40.9000015258789,NA,1,"NotElectionYear"
"5054",288,"Paraguay",2010,3,0.243010759353638,"Left",5,2,40.9000015258789,NA,2,"NotElectionYear"
"5055",288,"Paraguay",2011,2,0.243010759353638,"Left",5,2,40.9000015258789,NA,3,"NotElectionYear"
"5056",288,"Paraguay",2012,1,0.243010759353638,"Left",5,2,40.9000015258789,NA,4,"NotElectionYear"
"5057",453,"Qatar",1975,NA,NA,NA,1,0,NA,NA,NA,NA
"5058",453,"Qatar",1976,NA,NA,NA,1,0,NA,NA,NA,NA
"5059",453,"Qatar",1977,NA,NA,NA,1,0,NA,NA,NA,NA
"5060",453,"Qatar",1978,NA,NA,NA,1,0,NA,NA,NA,NA
"5061",453,"Qatar",1979,NA,NA,NA,1,0,NA,NA,NA,NA
"5062",453,"Qatar",1980,NA,NA,NA,1,0,NA,NA,NA,NA
"5063",453,"Qatar",1981,NA,NA,NA,1,0,NA,NA,NA,NA
"5064",453,"Qatar",1982,NA,NA,NA,1,0,NA,NA,NA,NA
"5065",453,"Qatar",1983,NA,NA,NA,1,0,NA,NA,NA,NA
"5066",453,"Qatar",1984,NA,NA,NA,1,0,NA,NA,NA,NA
"5067",453,"Qatar",1985,NA,NA,NA,1,0,NA,NA,NA,NA
"5068",453,"Qatar",1986,NA,NA,NA,1,0,NA,NA,NA,NA
"5069",453,"Qatar",1987,NA,NA,NA,1,0,NA,NA,NA,NA
"5070",453,"Qatar",1988,NA,NA,NA,1,0,NA,NA,NA,NA
"5071",453,"Qatar",1989,NA,NA,NA,1,0,NA,NA,NA,NA
"5072",453,"Qatar",1990,NA,NA,NA,1,0,NA,NA,NA,NA
"5073",453,"Qatar",1991,NA,NA,NA,1,0,NA,NA,NA,NA
"5074",453,"Qatar",1992,NA,NA,NA,1,0,NA,NA,NA,NA
"5075",453,"Qatar",1993,NA,NA,NA,1,0,NA,NA,NA,NA
"5076",453,"Qatar",1994,NA,NA,NA,1,0,NA,NA,NA,NA
"5077",453,"Qatar",1995,NA,NA,NA,1,0,NA,NA,NA,NA
"5078",453,"Qatar",1996,NA,NA,NA,1,0,NA,NA,NA,NA
"5079",453,"Qatar",1997,NA,NA,NA,1,0,NA,NA,NA,NA
"5080",453,"Qatar",1998,NA,NA,NA,1,0,NA,NA,NA,NA
"5081",453,"Qatar",1999,NA,NA,NA,1,0,NA,NA,NA,NA
"5082",453,"Qatar",2000,NA,NA,NA,1,0,NA,NA,NA,NA
"5083",453,"Qatar",2001,NA,NA,NA,1,0,NA,NA,NA,NA
"5084",453,"Qatar",2002,NA,NA,NA,1,0,NA,NA,NA,NA
"5085",453,"Qatar",2003,NA,NA,NA,1,0,NA,NA,NA,NA
"5086",453,"Qatar",2004,NA,NA,NA,1,0,NA,NA,NA,NA
"5087",453,"Qatar",2005,NA,NA,NA,1,0,NA,NA,NA,NA
"5088",453,"Qatar",2006,NA,NA,NA,1,0,NA,NA,NA,NA
"5089",453,"Qatar",2007,NA,0,NA,1,0,NA,NA,NA,NA
"5090",453,"Qatar",2008,NA,0,NA,1,0,NA,NA,NA,NA
"5091",453,"Qatar",2009,NA,0,NA,1,0,NA,NA,NA,NA
"5092",453,"Qatar",2010,NA,0,NA,1,0,NA,NA,NA,NA
"5093",453,"Qatar",2011,NA,0,NA,1,0,NA,NA,NA,NA
"5094",453,"Qatar",2012,NA,0,NA,1,0,NA,NA,NA,NA
"5095",968,"Romania",1975,0,0,"Left",1,0,NA,NA,28,"ElectionYear"
"5096",968,"Romania",1976,3,0,"Left",1,0,NA,NA,29,"NotElectionYear"
"5097",968,"Romania",1977,2,0,"Left",1,0,NA,NA,30,"NotElectionYear"
"5098",968,"Romania",1978,1,0,"Left",1,0,NA,NA,31,"NotElectionYear"
"5099",968,"Romania",1979,3,0,"Left",1,0,NA,NA,32,"NotElectionYear"
"5100",968,"Romania",1980,0,0,"Left",1,0,NA,NA,33,"ElectionYear"
"5101",968,"Romania",1981,3,0,"Left",1,0,NA,NA,34,"NotElectionYear"
"5102",968,"Romania",1982,2,0,"Left",1,0,NA,NA,35,"NotElectionYear"
"5103",968,"Romania",1983,1,0,"Left",1,0,NA,NA,36,"NotElectionYear"
"5104",968,"Romania",1984,3,0,"Left",1,0,NA,NA,37,"NotElectionYear"
"5105",968,"Romania",1985,0,0,"Left",1,0,NA,NA,38,"ElectionYear"
"5106",968,"Romania",1986,3,0,"Left",1,0,NA,NA,39,"NotElectionYear"
"5107",968,"Romania",1987,2,0,"Left",1,0,NA,NA,40,"NotElectionYear"
"5108",968,"Romania",1988,1,0,"Left",1,0,NA,NA,41,"NotElectionYear"
"5109",968,"Romania",1989,3,0,"Left",1,0,NA,NA,42,"NotElectionYear"
"5110",968,"Romania",1990,NA,0,"Center",1,0,NA,NA,1,NA
"5111",968,"Romania",1991,3,0,"Center",2,0,85.0999984741211,NA,2,"NotElectionYear"
"5112",968,"Romania",1992,0,0,NA,3,0,85.0999984741211,NA,NA,"ElectionYear"
"5113",968,"Romania",1993,3,0.518246710300446,NA,7,NA,47.3400001525879,61.4300003051758,NA,"NotElectionYear"
"5114",968,"Romania",1994,2,0.518246710300446,NA,7,NA,47.3400001525879,61.4300003051758,NA,"NotElectionYear"
"5115",968,"Romania",1995,1,0.518246710300446,NA,7,NA,47.3400001525879,61.4300003051758,NA,"NotElectionYear"
"5116",968,"Romania",1996,0,0.518246710300446,NA,7,NA,47.3400001525879,61.4300003051758,NA,"ElectionYear"
"5117",968,"Romania",1997,3,0.439100384712219,"Right",8,2,28.2099990844727,54.4099998474121,1,"NotElectionYear"
"5118",968,"Romania",1998,2,0.439100384712219,"Right",8,2,28.2099990844727,54.4099998474121,2,"NotElectionYear"
"5119",968,"Romania",1999,1,0.439100384712219,"Right",8,2,28.2099990844727,54.4099998474121,3,"NotElectionYear"
"5120",968,"Romania",2000,0,0.439100384712219,"Right",8,2,28.2099990844727,54.4099998474121,4,"ElectionYear"
"5121",968,"Romania",2001,3,0,"Left",4,0,36.3499984741211,66.8000030517578,1,"NotElectionYear"
"5122",968,"Romania",2002,2,0,"Left",4,0,36.3499984741211,66.8000030517578,2,"NotElectionYear"
"5123",968,"Romania",2003,1,0,"Left",4,0,36.3499984741211,66.8000030517578,3,"NotElectionYear"
"5124",968,"Romania",2004,0,0,"Left",4,0,36.3499984741211,66.8000030517578,4,"ElectionYear"
"5125",968,"Romania",2005,4,0.430856555700302,NA,6,NA,33.9199981689453,51.2299995422363,NA,"NotElectionYear"
"5126",968,"Romania",2006,3,0.430856555700302,NA,6,NA,33.9199981689453,51.2299995422363,NA,"NotElectionYear"
"5127",968,"Romania",2007,2,0.430856555700302,NA,6,NA,33.9199981689453,51.2299995422363,NA,"NotElectionYear"
"5128",968,"Romania",2008,1,0.430856555700302,NA,6,NA,33.9199981689453,51.2299995422363,NA,"NotElectionYear"
"5129",968,"Romania",2009,0,0.502183377742767,NA,5,NA,33.9199981689453,51.2299995422363,NA,"ElectionYear"
"5130",968,"Romania",2010,4,0.502183377742767,NA,5,NA,32.4500007629395,50.3300018310547,NA,"NotElectionYear"
"5131",968,"Romania",2011,3,0.502183377742767,NA,5,NA,32.4500007629395,50.3300018310547,NA,"NotElectionYear"
"5132",968,"Romania",2012,2,0.502183377742767,NA,5,NA,32.4500007629395,50.3300018310547,NA,"NotElectionYear"
"5133",922,"Russia",1992,3,NA,NA,1,NA,57.2999992370605,NA,NA,"NotElectionYear"
"5134",922,"Russia",1993,2,NA,NA,1,NA,57.2999992370605,NA,NA,"NotElectionYear"
"5135",922,"Russia",1994,1,0.595249176025391,NA,5,NA,57.2999992370605,NA,NA,"NotElectionYear"
"5136",922,"Russia",1995,3,0.743077874183655,NA,4,NA,57.2999992370605,NA,NA,"NotElectionYear"
"5137",922,"Russia",1996,0,0.573394477367401,NA,5,NA,35.7900009155273,57.1800003051758,NA,"ElectionYear"
"5138",922,"Russia",1997,3,0.573394477367401,NA,5,NA,35.7900009155273,57.1800003051758,NA,"NotElectionYear"
"5139",922,"Russia",1998,2,0.573394477367401,NA,5,NA,35.7900009155273,57.1800003051758,NA,"NotElectionYear"
"5140",922,"Russia",1999,1,0.573394477367401,NA,5,NA,35.7900009155273,57.1800003051758,NA,"NotElectionYear"
"5141",922,"Russia",2000,0,0.502971529960632,NA,4,NA,35.7900009155273,57.1800003051758,NA,"ElectionYear"
"5142",922,"Russia",2001,3,0.502971529960632,NA,4,NA,52.9000015258789,NA,NA,"NotElectionYear"
"5143",922,"Russia",2002,2,0.502971529960632,NA,4,NA,52.9000015258789,NA,NA,"NotElectionYear"
"5144",922,"Russia",2003,1,0.502971529960632,NA,4,NA,52.9000015258789,NA,NA,"NotElectionYear"
"5145",922,"Russia",2004,0,0,NA,4,0,52.9000015258789,NA,NA,"ElectionYear"
"5146",922,"Russia",2005,3,0,NA,4,0,71.3099975585938,NA,NA,"NotElectionYear"
"5147",922,"Russia",2006,2,0,NA,4,0,71.3099975585938,NA,NA,"NotElectionYear"
"5148",922,"Russia",2007,1,0,NA,4,0,71.3099975585938,NA,NA,"NotElectionYear"
"5149",922,"Russia",2008,0,0,NA,4,0,71.3099975585938,NA,NA,"ElectionYear"
"5150",922,"Russia",2009,3,0,"Center",2,0,70.2799987792969,NA,1,"NotElectionYear"
"5151",922,"Russia",2010,2,0,"Center",2,0,70.2799987792969,NA,2,"NotElectionYear"
"5152",922,"Russia",2011,1,0,"Center",2,0,70.2799987792969,NA,3,"NotElectionYear"
"5153",922,"Russia",2012,0,1.11022302462516e-16,"Center",2,0,70.2799987792969,NA,4,"ElectionYear"
"5154",714,"Rwanda",1975,NA,NA,NA,1,0,NA,NA,NA,NA
"5155",714,"Rwanda",1976,NA,NA,NA,1,0,NA,NA,1,NA
"5156",714,"Rwanda",1977,NA,NA,NA,1,0,NA,NA,2,NA
"5157",714,"Rwanda",1978,NA,NA,NA,1,0,NA,NA,3,NA
"5158",714,"Rwanda",1979,4,NA,NA,1,0,100,NA,4,"NotElectionYear"
"5159",714,"Rwanda",1980,3,NA,NA,1,0,100,NA,5,"NotElectionYear"
"5160",714,"Rwanda",1981,2,NA,NA,1,0,100,NA,6,"NotElectionYear"
"5161",714,"Rwanda",1982,1,0,NA,1,0,100,NA,7,"NotElectionYear"
"5162",714,"Rwanda",1983,0,0,NA,1,0,100,NA,8,"ElectionYear"
"5163",714,"Rwanda",1984,4,0,NA,1,0,100,NA,9,"NotElectionYear"
"5164",714,"Rwanda",1985,3,0,NA,1,0,100,NA,10,"NotElectionYear"
"5165",714,"Rwanda",1986,2,0,NA,1,0,100,NA,11,"NotElectionYear"
"5166",714,"Rwanda",1987,1,0,NA,1,0,100,NA,12,"NotElectionYear"
"5167",714,"Rwanda",1988,0,0,NA,1,0,100,NA,13,"ElectionYear"
"5168",714,"Rwanda",1989,4,0,NA,1,0,100,NA,14,"NotElectionYear"
"5169",714,"Rwanda",1990,3,0,NA,1,0,100,NA,15,"NotElectionYear"
"5170",714,"Rwanda",1991,2,0,NA,1,0,100,NA,16,"NotElectionYear"
"5171",714,"Rwanda",1992,1,0,NA,1,0,100,NA,17,"NotElectionYear"
"5172",714,"Rwanda",1993,4,0,NA,1,0,NA,NA,18,"NotElectionYear"
"5173",714,"Rwanda",1994,3,0,NA,1,0,NA,NA,19,"NotElectionYear"
"5174",714,"Rwanda",1995,NA,0.876363039016724,NA,1,0,NA,NA,1,NA
"5175",714,"Rwanda",1996,NA,0.876363039016724,NA,1,0,NA,NA,2,NA
"5176",714,"Rwanda",1997,NA,0.876363039016724,NA,1,0,NA,NA,3,NA
"5177",714,"Rwanda",1998,NA,0.876363039016724,NA,1,0,NA,NA,4,NA
"5178",714,"Rwanda",1999,NA,0.876363039016724,NA,1,0,NA,NA,5,NA
"5179",714,"Rwanda",2000,NA,0.876363039016724,NA,1,0,NA,NA,6,NA
"5180",714,"Rwanda",2001,NA,0.876363039016724,NA,1,0,NA,NA,7,NA
"5181",714,"Rwanda",2002,NA,0.876363039016724,NA,1,0,NA,NA,8,NA
"5182",714,"Rwanda",2003,NA,0.876363039016724,NA,1,0,NA,NA,9,NA
"5183",714,"Rwanda",2004,6,0,NA,3,0,95.0500030517578,NA,10,"NotElectionYear"
"5184",714,"Rwanda",2005,5,0,NA,3,0,95.0500030517578,NA,11,"NotElectionYear"
"5185",714,"Rwanda",2006,4,0,NA,3,0,95.0500030517578,NA,12,"NotElectionYear"
"5186",714,"Rwanda",2007,3,0,NA,3,0,95.0500030517578,NA,13,"NotElectionYear"
"5187",714,"Rwanda",2008,2,0,NA,3,0,95.0500030517578,NA,14,"NotElectionYear"
"5188",714,"Rwanda",2009,1,0,NA,3,0,95.0500030517578,NA,15,"NotElectionYear"
"5189",714,"Rwanda",2010,0,0,NA,3,0,95.0500030517578,NA,16,"ElectionYear"
"5190",714,"Rwanda",2011,6,0,NA,3,0,93.0999984741211,NA,17,"NotElectionYear"
"5191",714,"Rwanda",2012,5,0,NA,3,0,93.0999984741211,NA,18,"NotElectionYear"
"5192",456,"Saudi Arabia",1975,NA,NA,NA,1,0,NA,NA,NA,NA
"5193",456,"Saudi Arabia",1976,NA,NA,NA,1,0,NA,NA,NA,NA
"5194",456,"Saudi Arabia",1977,NA,NA,NA,1,0,NA,NA,NA,NA
"5195",456,"Saudi Arabia",1978,NA,NA,NA,1,0,NA,NA,NA,NA
"5196",456,"Saudi Arabia",1979,NA,NA,NA,1,0,NA,NA,NA,NA
"5197",456,"Saudi Arabia",1980,NA,NA,NA,1,0,NA,NA,NA,NA
"5198",456,"Saudi Arabia",1981,NA,NA,NA,1,0,NA,NA,NA,NA
"5199",456,"Saudi Arabia",1982,NA,NA,NA,1,0,NA,NA,NA,NA
"5200",456,"Saudi Arabia",1983,NA,NA,NA,1,0,NA,NA,NA,NA
"5201",456,"Saudi Arabia",1984,NA,NA,NA,1,0,NA,NA,NA,NA
"5202",456,"Saudi Arabia",1985,NA,NA,NA,1,0,NA,NA,NA,NA
"5203",456,"Saudi Arabia",1986,NA,NA,NA,1,0,NA,NA,NA,NA
"5204",456,"Saudi Arabia",1987,NA,NA,NA,1,0,NA,NA,NA,NA
"5205",456,"Saudi Arabia",1988,NA,NA,NA,1,0,NA,NA,NA,NA
"5206",456,"Saudi Arabia",1989,NA,NA,NA,1,0,NA,NA,NA,NA
"5207",456,"Saudi Arabia",1990,NA,NA,NA,1,0,NA,NA,NA,NA
"5208",456,"Saudi Arabia",1991,NA,NA,NA,1,0,NA,NA,NA,NA
"5209",456,"Saudi Arabia",1992,NA,NA,NA,1,0,NA,NA,NA,NA
"5210",456,"Saudi Arabia",1993,NA,NA,NA,1,0,NA,NA,NA,NA
"5211",456,"Saudi Arabia",1994,NA,0,NA,1,0,NA,NA,NA,NA
"5212",456,"Saudi Arabia",1995,NA,0,NA,1,0,NA,NA,NA,NA
"5213",456,"Saudi Arabia",1996,NA,0,NA,1,0,NA,NA,NA,NA
"5214",456,"Saudi Arabia",1997,NA,0,NA,1,0,NA,NA,NA,NA
"5215",456,"Saudi Arabia",1998,NA,0,NA,1,0,NA,NA,NA,NA
"5216",456,"Saudi Arabia",1999,NA,0,NA,1,0,NA,NA,NA,NA
"5217",456,"Saudi Arabia",2000,NA,0,NA,1,0,NA,NA,NA,NA
"5218",456,"Saudi Arabia",2001,NA,0,NA,1,0,NA,NA,NA,NA
"5219",456,"Saudi Arabia",2002,NA,0,NA,1,0,NA,NA,NA,NA
"5220",456,"Saudi Arabia",2003,NA,0,NA,1,0,NA,NA,NA,NA
"5221",456,"Saudi Arabia",2004,NA,0,NA,1,0,NA,NA,NA,NA
"5222",456,"Saudi Arabia",2005,NA,0,NA,1,0,NA,NA,NA,NA
"5223",456,"Saudi Arabia",2006,NA,0,NA,1,0,NA,NA,NA,NA
"5224",456,"Saudi Arabia",2007,NA,0,NA,1,0,NA,NA,NA,NA
"5225",456,"Saudi Arabia",2008,NA,0,NA,1,0,NA,NA,NA,NA
"5226",456,"Saudi Arabia",2009,NA,0,NA,1,0,NA,NA,NA,NA
"5227",456,"Saudi Arabia",2010,NA,0,NA,1,0,NA,NA,NA,NA
"5228",456,"Saudi Arabia",2011,NA,0,NA,1,0,NA,NA,NA,NA
"5229",456,"Saudi Arabia",2012,NA,0,NA,1,0,NA,NA,NA,NA
"5230",732,"Sudan",1975,NA,1.11022302462516e-16,NA,1,0,NA,NA,4,NA
"5231",732,"Sudan",1976,NA,1.11022302462516e-16,NA,1,0,NA,NA,5,NA
"5232",732,"Sudan",1977,NA,1.11022302462516e-16,NA,1,0,NA,NA,6,NA
"5233",732,"Sudan",1978,NA,0,NA,1,0,NA,NA,7,NA
"5234",732,"Sudan",1979,NA,0,NA,1,0,NA,NA,8,NA
"5235",732,"Sudan",1980,NA,0,NA,1,0,NA,NA,9,NA
"5236",732,"Sudan",1981,NA,0,NA,1,0,NA,NA,10,NA
"5237",732,"Sudan",1982,NA,0,NA,1,0,NA,NA,11,NA
"5238",732,"Sudan",1983,NA,0,NA,1,0,NA,NA,12,NA
"5239",732,"Sudan",1984,NA,0,NA,1,0,NA,NA,13,NA
"5240",732,"Sudan",1985,NA,0,NA,1,0,NA,NA,14,NA
"5241",732,"Sudan",1986,NA,0,NA,1,0,NA,NA,NA,NA
"5242",732,"Sudan",1987,NA,0.588182330131531,"Right",3,0,NA,NA,1,NA
"5243",732,"Sudan",1988,NA,0.588182330131531,"Right",3,0,NA,NA,2,NA
"5244",732,"Sudan",1989,NA,0.588182330131531,"Right",3,0,NA,NA,3,NA
"5245",732,"Sudan",1990,NA,NA,NA,1,0,NA,NA,1,NA
"5246",732,"Sudan",1991,NA,NA,NA,1,0,NA,NA,2,NA
"5247",732,"Sudan",1992,NA,0,NA,1,0,NA,NA,3,NA
"5248",732,"Sudan",1993,NA,0,NA,1,0,NA,NA,4,NA
"5249",732,"Sudan",1994,NA,0,NA,1,0,NA,NA,5,NA
"5250",732,"Sudan",1995,NA,0,NA,1,0,NA,NA,6,NA
"5251",732,"Sudan",1996,NA,0,NA,1,0,NA,NA,7,NA
"5252",732,"Sudan",1997,NA,0,NA,1,0,75,NA,8,NA
"5253",732,"Sudan",1998,NA,0,NA,1,0,75,NA,9,NA
"5254",732,"Sudan",1999,NA,0,NA,1,0,75,NA,10,NA
"5255",732,"Sudan",2000,NA,0,NA,1,0,75,NA,11,NA
"5256",732,"Sudan",2001,NA,0,NA,2,0,86.5,NA,12,NA
"5257",732,"Sudan",2002,NA,0,NA,2,0,86.5,NA,13,NA
"5258",732,"Sudan",2003,NA,0,NA,2,0,86.5,NA,14,NA
"5259",732,"Sudan",2004,NA,0,NA,2,0,86.5,NA,15,NA
"5260",732,"Sudan",2005,NA,0,NA,2,0,86.5,NA,16,NA
"5261",732,"Sudan",2006,NA,0,NA,1,0,86.5,NA,17,NA
"5262",732,"Sudan",2007,NA,0,NA,1,0,86.5,NA,18,NA
"5263",732,"Sudan",2008,NA,0,NA,1,0,86.5,NA,19,NA
"5264",732,"Sudan",2009,NA,0,NA,1,0,86.5,NA,20,NA
"5265",732,"Sudan",2010,NA,0,NA,1,0,86.5,NA,21,NA
"5266",732,"Sudan",2011,NA,0,NA,1,0,68.1999969482422,NA,22,NA
"5267",732,"Sudan",2012,NA,0,NA,1,0,68.1999969482422,NA,23,NA
"5268",722,"Senegal",1975,3,0,"Left",1,0,100,NA,12,"NotElectionYear"
"5269",722,"Senegal",1976,2,0,"Left",1,0,100,NA,13,"NotElectionYear"
"5270",722,"Senegal",1977,1,0,"Left",1,0,100,NA,1,"NotElectionYear"
"5271",722,"Senegal",1978,0,0,"Left",1,0,100,NA,2,"ElectionYear"
"5272",722,"Senegal",1979,6,0,"Left",1,0,82,NA,3,"NotElectionYear"
"5273",722,"Senegal",1980,5,0,"Left",1,0,82,NA,4,"NotElectionYear"
"5274",722,"Senegal",1981,4,0,"Left",1,0,82,NA,5,"NotElectionYear"
"5275",722,"Senegal",1982,3,0,"Left",1,0,82,NA,6,"NotElectionYear"
"5276",722,"Senegal",1983,0,0,"Left",1,0,82,NA,7,"ElectionYear"
"5277",722,"Senegal",1984,6,0,"Left",1,0,83,NA,8,"NotElectionYear"
"5278",722,"Senegal",1985,5,0,"Left",1,0,83,NA,9,"NotElectionYear"
"5279",722,"Senegal",1986,4,0,"Left",1,0,83,NA,10,"NotElectionYear"
"5280",722,"Senegal",1987,3,0,"Left",1,0,83,NA,11,"NotElectionYear"
"5281",722,"Senegal",1988,0,0,"Left",1,0,83,NA,12,"ElectionYear"
"5282",722,"Senegal",1989,6,0,"Left",2,0,73,NA,13,"NotElectionYear"
"5283",722,"Senegal",1990,5,0,"Left",2,0,73,NA,14,"NotElectionYear"
"5284",722,"Senegal",1991,4,0,"Left",2,0,73,NA,15,"NotElectionYear"
"5285",722,"Senegal",1992,3,0,"Left",2,0,73,NA,16,"NotElectionYear"
"5286",722,"Senegal",1993,0,0,"Left",2,0,73,NA,17,"ElectionYear"
"5287",722,"Senegal",1994,4,0,"Left",2,0,58.4000015258789,NA,18,"NotElectionYear"
"5288",722,"Senegal",1995,3,0,"Left",2,0,58.4000015258789,NA,19,"NotElectionYear"
"5289",722,"Senegal",1996,2,0,"Left",2,0,58.4000015258789,NA,20,"NotElectionYear"
"5290",722,"Senegal",1997,1,0,"Left",2,0,58.4000015258789,NA,21,"NotElectionYear"
"5291",722,"Senegal",1998,4,0,"Left",2,0,58.4000015258789,NA,22,"NotElectionYear"
"5292",722,"Senegal",1999,3,0,"Left",2,0,58.4000015258789,NA,23,"NotElectionYear"
"5293",722,"Senegal",2000,2,0,"Left",2,0,58.4000015258789,NA,24,"NotElectionYear"
"5294",722,"Senegal",2001,6,0.397701144218445,"Left",4,2,30.9699993133545,58.4900016784668,1,"NotElectionYear"
"5295",722,"Senegal",2002,5,0,"Left",3,0,30.9699993133545,58.4900016784668,1,"NotElectionYear"
"5296",722,"Senegal",2003,4,0,"Left",3,0,30.9699993133545,58.4900016784668,2,"NotElectionYear"
"5297",722,"Senegal",2004,3,0,"Left",3,0,30.9699993133545,58.4900016784668,3,"NotElectionYear"
"5298",722,"Senegal",2005,2,0,"Left",3,0,30.9699993133545,58.4900016784668,4,"NotElectionYear"
"5299",722,"Senegal",2006,1,0,"Left",3,0,30.9699993133545,58.4900016784668,5,"NotElectionYear"
"5300",722,"Senegal",2007,0,0,"Left",3,0,55.9000015258789,NA,6,"ElectionYear"
"5301",722,"Senegal",2008,6,0,"Left",3,0,55.9000015258789,NA,7,"NotElectionYear"
"5302",722,"Senegal",2009,5,0,"Left",3,0,55.9000015258789,NA,8,"NotElectionYear"
"5303",722,"Senegal",2010,4,0,"Left",3,0,55.9000015258789,NA,9,"NotElectionYear"
"5304",722,"Senegal",2011,3,0,"Left",3,0,55.9000015258789,NA,10,"NotElectionYear"
"5305",722,"Senegal",2012,2,0,"Left",3,0,55.9000015258789,NA,11,"NotElectionYear"
"5306",576,"Singapore",1975,1,0,NA,NA,0,NA,NA,9,"NotElectionYear"
"5307",576,"Singapore",1976,0,0,NA,NA,0,NA,NA,10,"ElectionYear"
"5308",576,"Singapore",1977,3,0,NA,NA,0,NA,NA,11,"NotElectionYear"
"5309",576,"Singapore",1978,2,0,NA,NA,0,NA,NA,12,"NotElectionYear"
"5310",576,"Singapore",1979,1,0,NA,NA,0,NA,NA,13,"NotElectionYear"
