"imfcode","year","country","UDS","polity2"
"8694",429,1985,"Iran",-0.709593933317472,-6
"8695",429,1986,"Iran",-0.657821123123901,-6
"8696",429,1987,"Iran",-0.658337056625198,-6
"8697",429,1988,"Iran",-0.666513842035556,-6
"8698",429,1989,"Iran",-0.657824569511181,-6
"8699",429,1990,"Iran",-0.655448894521316,-6
"8700",429,1991,"Iran",-0.660700878952542,-6
"8701",429,1992,"Iran",-0.733356136327365,-6
"8702",429,1993,"Iran",-0.827879796084292,-6
"8703",429,1994,"Iran",-0.833993379477365,-6
"8704",429,1995,"Iran",-0.828035716439843,-6
"8705",429,1996,"Iran",-0.636896582925296,-6
"8706",429,1997,"Iran",-0.41500651908241,3
"8707",429,1998,"Iran",-0.352533751661319,3
"8708",429,1999,"Iran",-0.297816860612691,3
"8709",429,2000,"Iran",-0.568406342883393,3
"8710",429,2001,"Iran",-0.435763933467688,3
"8711",429,2002,"Iran",-0.438323543856267,3
"8712",429,2003,"Iran",-0.438354954771844,3
"8713",429,2004,"Iran",-0.730008771213786,-6
"8714",429,2005,"Iran",-0.727447171369924,-6
"8715",429,2006,"Iran",-0.723257636802969,-6
"8716",429,2007,"Iran",-0.718685418308671,-6
"8717",429,2008,"Iran",-0.726836787701359,-6
"8718",429,2009,NA,NA,-7
"8719",429,2010,NA,NA,-7
"8720",429,2011,NA,NA,-7
"8721",429,2012,NA,NA,-7
"8722",433,1924,NA,NA,-4
"8723",433,1925,NA,NA,-4
"8724",433,1926,NA,NA,-4
"8725",433,1927,NA,NA,-4
"8726",433,1928,NA,NA,-4
"8727",433,1929,NA,NA,-4
"8728",433,1930,NA,NA,-4
"8729",433,1931,NA,NA,-4
"8730",433,1932,NA,NA,-4
"8731",433,1933,NA,NA,-4
"8732",433,1934,NA,NA,-4
"8733",433,1935,NA,NA,-4
"8734",433,1936,NA,NA,-3
"8735",433,1937,NA,NA,-3
"8736",433,1938,NA,NA,-3
"8737",433,1939,NA,NA,-3
"8738",433,1940,NA,NA,-3
"8739",433,1941,NA,NA,-4
"8740",433,1942,NA,NA,-4
"8741",433,1943,NA,NA,-4
"8742",433,1944,NA,NA,-4
"8743",433,1945,NA,NA,-4
"8744",433,1946,"Iraq",-0.56029622208731,-4
"8745",433,1947,"Iraq",-0.559890643359569,-4
"8746",433,1948,"Iraq",-0.578243194734819,-4
"8747",433,1949,"Iraq",-0.577693587861895,-4
"8748",433,1950,"Iraq",-0.685294318815492,-4
"8749",433,1951,"Iraq",-0.583574814073253,-4
"8750",433,1952,"Iraq",-0.584823910825008,-4
"8751",433,1953,"Iraq",-0.579433360716135,-4
"8752",433,1954,"Iraq",-0.68459676149612,-4
"8753",433,1955,"Iraq",-0.761290651690026,-4
"8754",433,1956,"Iraq",-0.683680154949166,-4
"8755",433,1957,"Iraq",-0.68649239258014,-4
"8756",433,1958,"Iraq",-0.83551168205893,-5
"8757",433,1959,"Iraq",-0.836863888292316,-5
"8758",433,1960,"Iraq",-0.980362987515292,-5
"8759",433,1961,"Iraq",-0.836676536224265,-5
"8760",433,1962,"Iraq",-0.83692604788779,-5
"8761",433,1963,"Iraq",-0.835160035252958,-5
"8762",433,1964,"Iraq",-0.830574225997913,-5
"8763",433,1965,"Iraq",-0.984120888724757,-5
"8764",433,1966,"Iraq",-0.833591244767039,-5
"8765",433,1967,"Iraq",-0.839710244779526,-5
"8766",433,1968,"Iraq",-1.09925483308898,-7
"8767",433,1969,"Iraq",-1.10199420333795,-7
"8768",433,1970,"Iraq",-1.10691119958739,-7
"8769",433,1971,"Iraq",-1.09547306301354,-7
"8770",433,1972,"Iraq",-1.15094978958966,-7
"8771",433,1973,"Iraq",-1.15766748272834,-7
"8772",433,1974,"Iraq",-1.15886109568366,-7
"8773",433,1975,"Iraq",-1.1472028516729,-7
"8774",433,1976,"Iraq",-1.15316861894043,-7
"8775",433,1977,"Iraq",-1.15249627849234,-7
"8776",433,1978,"Iraq",-1.01939629277207,-7
"8777",433,1979,"Iraq",-1.55491927469542,-9
"8778",433,1980,"Iraq",-1.1850435518468,-9
"8779",433,1981,"Iraq",-1.14069444304694,-9
"8780",433,1982,"Iraq",-1.13805959026531,-9
"8781",433,1983,"Iraq",-1.23741470198486,-9
"8782",433,1984,"Iraq",-1.45235796944622,-9
"8783",433,1985,"Iraq",-1.56341008502558,-9
"8784",433,1986,"Iraq",-1.45738593606197,-9
"8785",433,1987,"Iraq",-1.45196857553274,-9
"8786",433,1988,"Iraq",-1.53783353545209,-9
"8787",433,1989,"Iraq",-1.23237114307136,-9
"8788",433,1990,"Iraq",-1.45512976674383,-9
"8789",433,1991,"Iraq",-1.45412208801756,-9
"8790",433,1992,"Iraq",-1.44899586079186,-9
"8791",433,1993,"Iraq",-1.45858789622279,-9
"8792",433,1994,"Iraq",-1.46565652124122,-9
"8793",433,1995,"Iraq",-1.45596320796733,-9
"8794",433,1996,"Iraq",-1.45503573524142,-9
"8795",433,1997,"Iraq",-1.45543402435897,-9
"8796",433,1998,"Iraq",-1.44987856211944,-9
"8797",433,1999,"Iraq",-1.45049134905957,-9
"8798",433,2000,"Iraq",-1.56458046715758,-9
"8799",433,2001,"Iraq",-1.4543785545921,-9
"8800",433,2002,"Iraq",-1.45382637217752,-9
"8801",433,2003,"Iraq",-0.879236265090074,NA
"8802",433,2004,"Iraq",-0.862756611903068,NA
"8803",433,2005,"Iraq",-0.385837435756572,NA
"8804",433,2006,"Iraq",-0.85297065381886,NA
"8805",433,2007,"Iraq",-0.865007366765205,NA
"8806",433,2008,"Iraq",-0.870588379606337,NA
"8807",433,2009,NA,NA,NA
"8808",433,2010,NA,NA,3
"8809",433,2011,NA,NA,3
"8810",433,2012,NA,NA,3
"8811",436,1948,"Israel",0.31266519123718,10
"8812",436,1949,"Israel",1.2317760057633,10
"8813",436,1950,"Israel",1.23359490578897,10
"8814",436,1951,"Israel",1.23827378396065,10
"8815",436,1952,"Israel",1.23808463035189,10
"8816",436,1953,"Israel",1.1599426529129,10
"8817",436,1954,"Israel",1.1660919967465,10
"8818",436,1955,"Israel",1.3220676711254,10
"8819",436,1956,"Israel",1.29948176307161,10
"8820",436,1957,"Israel",1.29352823682801,10
"8821",436,1958,"Israel",1.29644551329398,10
"8822",436,1959,"Israel",1.15362035612711,10
"8823",436,1960,"Israel",1.19839123505206,10
"8824",436,1961,"Israel",1.29840171276524,10
"8825",436,1962,"Israel",1.30076007573418,10
"8826",436,1963,"Israel",1.28871032308587,10
"8827",436,1964,"Israel",1.2953727494616,10
"8828",436,1965,"Israel",1.19353034884177,10
"8829",436,1966,"Israel",1.16688485455841,10
"8830",436,1967,"Israel",0.944686890122966,9
"8831",436,1968,"Israel",0.943622799161445,9
"8832",436,1969,"Israel",0.937505232186733,9
"8833",436,1970,"Israel",0.93705289865267,9
"8834",436,1971,"Israel",0.94285070117382,9
"8835",436,1972,"Israel",0.841405505577224,9
"8836",436,1973,"Israel",0.844797790062355,9
"8837",436,1974,"Israel",0.84012934295571,9
"8838",436,1975,"Israel",0.839126848545978,9
"8839",436,1976,"Israel",0.846046358129345,9
"8840",436,1977,"Israel",0.966525758937267,9
"8841",436,1978,"Israel",0.96784921588099,9
"8842",436,1979,"Israel",0.865562021960478,9
"8843",436,1980,"Israel",0.997430210524321,9
"8844",436,1981,"Israel",0.969973534067186,9
"8845",436,1982,"Israel",0.806935330012768,9
"8846",436,1983,"Israel",0.98330747127106,9
"8847",436,1984,"Israel",0.980159754643805,9
"8848",436,1985,"Israel",0.850847092670302,9
"8849",436,1986,"Israel",0.976865792227104,9
"8850",436,1987,"Israel",0.97310712255797,9
"8851",436,1988,"Israel",1.09367685014489,9
"8852",436,1989,"Israel",1.07851487172134,9
"8853",436,1990,"Israel",1.08058747853455,9
"8854",436,1991,"Israel",1.08380230894879,9
"8855",436,1992,"Israel",0.971925083393738,9
"8856",436,1993,"Israel",0.974382179941936,9
"8857",436,1994,"Israel",0.976700455306472,9
"8858",436,1995,"Israel",0.975374777572712,9
"8859",436,1996,"Israel",1.08334029654101,9
"8860",436,1997,"Israel",1.07629933802501,9
"8861",436,1998,"Israel",1.08069523474599,9
"8862",436,1999,"Israel",1.44919758093797,10
"8863",436,2000,"Israel",1.02628002045417,10
"8864",436,2001,"Israel",1.30626121181683,10
"8865",436,2002,"Israel",1.3052671395928,10
"8866",436,2003,"Israel",1.15645243645521,10
"8867",436,2004,"Israel",1.15023486409644,10
"8868",436,2005,"Israel",1.27592338133804,10
"8869",436,2006,"Israel",1.27585067140204,10
"8870",436,2007,"Israel",1.28071026848222,10
"8871",436,2008,"Israel",1.28163342494677,10
"8872",436,2009,NA,NA,10
"8873",436,2010,NA,NA,10
"8874",436,2011,NA,NA,10
"8875",436,2012,NA,NA,10
"8876",439,1946,"Jordan",-1.88329691690807,-10
"8877",439,1947,"Jordan",-1.86152249066304,-10
"8878",439,1948,"Jordan",-1.56153487793084,-10
"8879",439,1949,"Jordan",-1.56268667711373,-10
"8880",439,1950,"Jordan",-1.2129988877707,-10
"8881",439,1951,"Jordan",-0.683589308579429,-4
"8882",439,1952,"Jordan",-0.583891912720848,-1
"8883",439,1953,"Jordan",-0.586537608329051,-1
"8884",439,1954,"Jordan",-0.587556815882117,-1
"8885",439,1955,"Jordan",-0.556909527761226,-1
"8886",439,1956,"Jordan",-0.592697685998452,-1
"8887",439,1957,"Jordan",-1.25175164473679,-9
"8888",439,1958,"Jordan",-1.25779975074082,-9
"8889",439,1959,"Jordan",-1.25508138655432,-9
"8890",439,1960,"Jordan",-1.05344398308704,-9
"8891",439,1961,"Jordan",-1.25579898728172,-9
"8892",439,1962,"Jordan",-1.25192316346737,-9
"8893",439,1963,"Jordan",-1.25503482540072,-9
"8894",439,1964,"Jordan",-1.25257785852598,-9
"8895",439,1965,"Jordan",-1.05725635138247,-9
"8896",439,1966,"Jordan",-1.44865004166311,-9
"8897",439,1967,"Jordan",-1.2539332246604,-9
"8898",439,1968,"Jordan",-1.25794117880947,-9
"8899",439,1969,"Jordan",-1.12162698451099,-9
"8900",439,1970,"Jordan",-1.25089866263562,-9
"8901",439,1971,"Jordan",-1.12124755074384,-9
"8902",439,1972,"Jordan",-1.05496644280334,-9
"8903",439,1973,"Jordan",-1.05491940017254,-9
"8904",439,1974,"Jordan",-1.32629835648769,-10
"8905",439,1975,"Jordan",-1.32595198135923,-10
"8906",439,1976,"Jordan",-1.32862656410003,-10
"8907",439,1977,"Jordan",-1.32111999274874,-10
"8908",439,1978,"Jordan",-1.32114349601593,-10
"8909",439,1979,"Jordan",-1.45518372537547,-10
"8910",439,1980,"Jordan",-1.58157291159157,-10
"8911",439,1981,"Jordan",-1.46195377079697,-10
"8912",439,1982,"Jordan",-1.46285966763577,-10
"8913",439,1983,"Jordan",-1.34950177194111,-10
"8914",439,1984,"Jordan",-0.92634155490325,-9
"8915",439,1985,"Jordan",-0.816198894380847,-9
"8916",439,1986,"Jordan",-0.935192569956544,-9
"8917",439,1987,"Jordan",-0.933298918437411,-9
"8918",439,1988,"Jordan",-0.85455967068532,-9
"8919",439,1989,"Jordan",-0.513577950310199,-4
"8920",439,1990,"Jordan",-0.509871903014254,-4
"8921",439,1991,"Jordan",-0.398964267740249,-4
"8922",439,1992,"Jordan",-0.263479272634599,-2
"8923",439,1993,"Jordan",-0.35329414983868,-2
"8924",439,1994,"Jordan",-0.349938438824319,-2
"8925",439,1995,"Jordan",-0.35030158873088,-2
"8926",439,1996,"Jordan",-0.352933056754703,-2
"8927",439,1997,"Jordan",-0.350921059872601,-2
"8928",439,1998,"Jordan",-0.407189101764285,-2
"8929",439,1999,"Jordan",-0.27916678036746,-2
"8930",439,2000,"Jordan",-0.401064292135147,-2
"8931",439,2001,"Jordan",-0.409675278396716,-2
"8932",439,2002,"Jordan",-0.488751543228405,-2
"8933",439,2003,"Jordan",-0.410894776078983,-2
"8934",439,2004,"Jordan",-0.345680098197476,-2
"8935",439,2005,"Jordan",-0.342678095096953,-2
"8936",439,2006,"Jordan",-0.343316830594547,-2
"8937",439,2007,"Jordan",-0.369377392818883,-3
"8938",439,2008,"Jordan",-0.438924115178171,-3
"8939",439,2009,NA,NA,-3
"8940",439,2010,NA,NA,-3
"8941",439,2011,NA,NA,-3
"8942",439,2012,NA,NA,-3
"8943",443,1961,"Kuwait",-0.894617479027714,NA
"8944",443,1962,"Kuwait",-0.898063937468727,NA
"8945",443,1963,"Kuwait",-1.07644004457308,-8
"8946",443,1964,"Kuwait",-1.07273156219849,-8
"8947",443,1965,"Kuwait",-1.28126856706937,-9
"8948",443,1966,"Kuwait",-1.27473819838508,-9
"8949",443,1967,"Kuwait",-1.11974498012394,-9
"8950",443,1968,"Kuwait",-1.11638138785772,-9
"8951",443,1969,"Kuwait",-1.11811857714464,-9
"8952",443,1970,"Kuwait",-1.11664843056664,-9
"8953",443,1971,"Kuwait",-0.985491033372322,-8
"8954",443,1972,"Kuwait",-0.692200167594225,-8
"8955",443,1973,"Kuwait",-0.640776450266865,-8
"8956",443,1974,"Kuwait",-0.638313016616545,-8
"8957",443,1975,"Kuwait",-0.64453387422016,-8
"8958",443,1976,"Kuwait",-1.23199981139925,-10
"8959",443,1977,"Kuwait",-1.14791290762258,-10
"8960",443,1978,"Kuwait",-1.14565279297698,-10
"8961",443,1979,"Kuwait",-1.26547916458862,-10
"8962",443,1980,"Kuwait",-1.42976157458755,-10
"8963",443,1981,"Kuwait",-0.702284043687078,-8
"8964",443,1982,"Kuwait",-0.693842885090331,-8
"8965",443,1983,"Kuwait",-0.692927314004484,-8
"8966",443,1984,"Kuwait",-0.697348706347127,-8
"8967",443,1985,"Kuwait",-0.665163745144756,-8
"8968",443,1986,"Kuwait",-1.23814537869288,-10
"8969",443,1987,"Kuwait",-1.2396246851634,-10
"8970",443,1988,"Kuwait",-1.12593059258919,-10
"8971",443,1989,"Kuwait",-1.13296128561158,-10
"8972",443,1990,"Kuwait",-1.6208758358462,NA
"8973",443,1991,"Kuwait",-1.03005080930213,-9
"8974",443,1992,"Kuwait",-0.695407831431109,-7
"8975",443,1993,"Kuwait",-0.693858971644377,-7
"8976",443,1994,"Kuwait",-0.693859405604135,-7
"8977",443,1995,"Kuwait",-0.689292572721522,-7
"8978",443,1996,"Kuwait",-0.690765647794333,-7
"8979",443,1997,"Kuwait",-0.697270992078977,-7
"8980",443,1998,"Kuwait",-0.699338018840978,-7
"8981",443,1999,"Kuwait",-0.590395584771913,-7
"8982",443,2000,"Kuwait",-0.612367013487276,-7
"8983",443,2001,"Kuwait",-0.591849879491076,-7
"8984",443,2002,"Kuwait",-0.588323425623422,-7
"8985",443,2003,"Kuwait",-0.590950387191776,-7
"8986",443,2004,"Kuwait",-0.596220277663197,-7
"8987",443,2005,"Kuwait",-0.59166239853701,-7
"8988",443,2006,"Kuwait",-0.523659712338784,-7
"8989",443,2007,"Kuwait",-0.526867515196566,-7
"8990",443,2008,"Kuwait",-0.522299184394782,-7
"8991",443,2009,NA,NA,-7
"8992",443,2010,NA,NA,-7
"8993",443,2011,NA,NA,-7
"8994",443,2012,NA,NA,-7
"8995",446,1943,NA,NA,2
"8996",446,1944,NA,NA,2
"8997",446,1945,NA,NA,2
"8998",446,1946,"Lebanon",0.157701386815596,2
"8999",446,1947,"Lebanon",0.159974486259312,2
"9000",446,1948,"Lebanon",0.162316906435807,2
"9001",446,1949,"Lebanon",0.16379506746277,2
"9002",446,1950,"Lebanon",0.339475068794896,2
"9003",446,1951,"Lebanon",0.219472328826787,2
"9004",446,1952,"Lebanon",0.222888850830108,2
"9005",446,1953,"Lebanon",0.309915924854145,2
"9006",446,1954,"Lebanon",0.313543973764076,2
"9007",446,1955,"Lebanon",0.337452623753051,2
"9008",446,1956,"Lebanon",0.313781895847209,2
"9009",446,1957,"Lebanon",0.311233090457414,2
"9010",446,1958,"Lebanon",0.31017264664022,2
"9011",446,1959,"Lebanon",0.309542648567449,2
"9012",446,1960,"Lebanon",0.33701962182913,2
"9013",446,1961,"Lebanon",0.25040895456202,2
"9014",446,1962,"Lebanon",0.203358082825956,2
"9015",446,1963,"Lebanon",0.247720948614877,2
"9016",446,1964,"Lebanon",0.246717755624616,2
"9017",446,1965,"Lebanon",0.231623301653642,2
"9018",446,1966,"Lebanon",0.247524539046942,2
"9019",446,1967,"Lebanon",0.247659298766414,2
"9020",446,1968,"Lebanon",0.245031975821041,2
"9021",446,1969,"Lebanon",0.248059887728756,2
"9022",446,1970,"Lebanon",0.307565157272854,5
"9023",446,1971,"Lebanon",0.303839116383896,5
"9024",446,1972,"Lebanon",0.380100164530452,5
"9025",446,1973,"Lebanon",0.380970530923423,5
"9026",446,1974,"Lebanon",0.380448441356911,5
"9027",446,1975,"Lebanon",-0.186236457393292,0
"9028",446,1976,"Lebanon",-0.185262685445639,0
"9029",446,1977,"Lebanon",-0.243850421651513,0
"9030",446,1978,"Lebanon",-0.244967452468574,0
"9031",446,1979,"Lebanon",-0.247151593712232,0
"9032",446,1980,"Lebanon",-0.249931535573381,0
"9033",446,1981,"Lebanon",-0.282679617601263,0
"9034",446,1982,"Lebanon",-0.286845150894983,0
"9035",446,1983,"Lebanon",-0.303388298271683,0
"9036",446,1984,"Lebanon",-0.302290790480742,0
"9037",446,1985,"Lebanon",-0.333797806484551,0
"9038",446,1986,"Lebanon",-0.298485813356752,0
"9039",446,1987,"Lebanon",-0.431977846362686,0
"9040",446,1988,"Lebanon",-0.709074921804714,0
"9041",446,1989,"Lebanon",-0.424776094611499,0
"9042",446,1990,"Lebanon",-0.315293329205704,NA
"9043",446,1991,"Lebanon",-0.30551320153496,NA
"9044",446,1992,"Lebanon",-0.0432253210585198,NA
"9045",446,1993,"Lebanon",-0.0638583107684692,NA
"9046",446,1994,"Lebanon",-0.0611721595769803,NA
"9047",446,1995,"Lebanon",-0.0628808478420746,NA
"9048",446,1996,"Lebanon",0.0438821351517688,NA
"9049",446,1997,"Lebanon",0.0398060113625805,NA
"9050",446,1998,"Lebanon",0.0429593288939048,NA
"9051",446,1999,"Lebanon",-0.0129958219743684,NA
"9052",446,2000,"Lebanon",-0.0175306705294563,NA
"9053",446,2001,"Lebanon",-0.0908117833374269,NA
"9054",446,2002,"Lebanon",-0.0820537123458059,NA
"9055",446,2003,"Lebanon",-0.0947491455304144,NA
"9056",446,2004,"Lebanon",-0.0987252526210745,NA
"9057",446,2005,"Lebanon",0.193244100924757,7
"9058",446,2006,"Lebanon",0.193786623242472,7
"9059",446,2007,"Lebanon",0.19662837525754,7
"9060",446,2008,"Lebanon",0.194843446852905,7
"9061",446,2009,NA,NA,7
"9062",446,2010,NA,NA,7
"9063",446,2011,NA,NA,7
"9064",446,2012,NA,NA,7
"9065",449,1800,NA,NA,-6
"9066",449,1801,NA,NA,-6
"9067",449,1802,NA,NA,-6
"9068",449,1803,NA,NA,-6
"9069",449,1804,NA,NA,-6
"9070",449,1805,NA,NA,-6
"9071",449,1806,NA,NA,-6
"9072",449,1807,NA,NA,-6
"9073",449,1808,NA,NA,-6
"9074",449,1809,NA,NA,-6
"9075",449,1810,NA,NA,-6
"9076",449,1811,NA,NA,-6
"9077",449,1812,NA,NA,-6
"9078",449,1813,NA,NA,-6
"9079",449,1814,NA,NA,-6
"9080",449,1815,NA,NA,-6
"9081",449,1816,NA,NA,-6
"9082",449,1817,NA,NA,-6
"9083",449,1818,NA,NA,-6
"9084",449,1819,NA,NA,-6
"9085",449,1820,NA,NA,-6
"9086",449,1821,NA,NA,-6
"9087",449,1822,NA,NA,-6
"9088",449,1823,NA,NA,-6
"9089",449,1824,NA,NA,-6
"9090",449,1825,NA,NA,-6
"9091",449,1826,NA,NA,-6
"9092",449,1827,NA,NA,-6
"9093",449,1828,NA,NA,-6
"9094",449,1829,NA,NA,-6
"9095",449,1830,NA,NA,-6
"9096",449,1831,NA,NA,-6
"9097",449,1832,NA,NA,-6
"9098",449,1833,NA,NA,-6
"9099",449,1834,NA,NA,-6
"9100",449,1835,NA,NA,-6
"9101",449,1836,NA,NA,-6
"9102",449,1837,NA,NA,-6
"9103",449,1838,NA,NA,-6
"9104",449,1839,NA,NA,-6
"9105",449,1840,NA,NA,-6
"9106",449,1841,NA,NA,-6
"9107",449,1842,NA,NA,-6
"9108",449,1843,NA,NA,-6
"9109",449,1844,NA,NA,-6
"9110",449,1845,NA,NA,-6
"9111",449,1846,NA,NA,-6
"9112",449,1847,NA,NA,-6
"9113",449,1848,NA,NA,-6
"9114",449,1849,NA,NA,-6
"9115",449,1850,NA,NA,-6
"9116",449,1851,NA,NA,-6
"9117",449,1852,NA,NA,-6
"9118",449,1853,NA,NA,-6
"9119",449,1854,NA,NA,-6
"9120",449,1855,NA,NA,-6
"9121",449,1856,NA,NA,-6
"9122",449,1857,NA,NA,-6
"9123",449,1858,NA,NA,-6
"9124",449,1859,NA,NA,-6
"9125",449,1860,NA,NA,-6
"9126",449,1861,NA,NA,-6
"9127",449,1862,NA,NA,-6
"9128",449,1863,NA,NA,-6
"9129",449,1864,NA,NA,-6
"9130",449,1865,NA,NA,-6
"9131",449,1866,NA,NA,-6
"9132",449,1867,NA,NA,-6
"9133",449,1868,NA,NA,-6
"9134",449,1869,NA,NA,-6
"9135",449,1870,NA,NA,-6
"9136",449,1871,NA,NA,-6
"9137",449,1872,NA,NA,-6
"9138",449,1873,NA,NA,-6
"9139",449,1874,NA,NA,-6
"9140",449,1875,NA,NA,-6
"9141",449,1876,NA,NA,-6
"9142",449,1877,NA,NA,-6
"9143",449,1878,NA,NA,-6
"9144",449,1879,NA,NA,-6
"9145",449,1880,NA,NA,-6
"9146",449,1881,NA,NA,-6
"9147",449,1882,NA,NA,-6
"9148",449,1883,NA,NA,-6
"9149",449,1884,NA,NA,-6
"9150",449,1885,NA,NA,-6
"9151",449,1886,NA,NA,-6
"9152",449,1887,NA,NA,-6
"9153",449,1888,NA,NA,-6
"9154",449,1889,NA,NA,-6
"9155",449,1890,NA,NA,-6
"9156",449,1891,NA,NA,-6
"9157",449,1892,NA,NA,-6
"9158",449,1893,NA,NA,-6
"9159",449,1894,NA,NA,-6
"9160",449,1895,NA,NA,-6
"9161",449,1896,NA,NA,-6
"9162",449,1897,NA,NA,-6
"9163",449,1898,NA,NA,-6
"9164",449,1899,NA,NA,-6
"9165",449,1900,NA,NA,-6
"9166",449,1901,NA,NA,-6
"9167",449,1902,NA,NA,-6
"9168",449,1903,NA,NA,-6
"9169",449,1904,NA,NA,-6
"9170",449,1905,NA,NA,-6
"9171",449,1906,NA,NA,-6
"9172",449,1907,NA,NA,-6
"9173",449,1908,NA,NA,-6
"9174",449,1909,NA,NA,-6
"9175",449,1910,NA,NA,-6
"9176",449,1911,NA,NA,-6
"9177",449,1912,NA,NA,-6
"9178",449,1913,NA,NA,-6
"9179",449,1914,NA,NA,-6
"9180",449,1915,NA,NA,-6
"9181",449,1916,NA,NA,-6
"9182",449,1917,NA,NA,-6
"9183",449,1918,NA,NA,-6
"9184",449,1919,NA,NA,-6
"9185",449,1920,NA,NA,-6
"9186",449,1921,NA,NA,-6
"9187",449,1922,NA,NA,-6
"9188",449,1923,NA,NA,-6
"9189",449,1924,NA,NA,-6
"9190",449,1925,NA,NA,-6
"9191",449,1926,NA,NA,-6
"9192",449,1927,NA,NA,-6
"9193",449,1928,NA,NA,-6
"9194",449,1929,NA,NA,-6
"9195",449,1930,NA,NA,-6
"9196",449,1931,NA,NA,-6
"9197",449,1932,NA,NA,-6
"9198",449,1933,NA,NA,-6
"9199",449,1934,NA,NA,-6
"9200",449,1935,NA,NA,-6
"9201",449,1936,NA,NA,-6
"9202",449,1937,NA,NA,-6
"9203",449,1938,NA,NA,-6
"9204",449,1939,NA,NA,-6
"9205",449,1940,NA,NA,-6
"9206",449,1941,NA,NA,-6
"9207",449,1942,NA,NA,-6
"9208",449,1943,NA,NA,-6
"9209",449,1944,NA,NA,-6
"9210",449,1945,NA,NA,-6
"9211",449,1946,NA,NA,-6
"9212",449,1947,NA,NA,-6
"9213",449,1948,NA,NA,-6
"9214",449,1949,NA,NA,-6
"9215",449,1950,NA,NA,-6
"9216",449,1951,"Oman",-0.607565039212318,-6
"9217",449,1952,"Oman",-0.603486658075612,-6
"9218",449,1953,"Oman",-0.608018664548405,-6
"9219",449,1954,"Oman",-0.607867435577172,-6
"9220",449,1955,"Oman",-0.607856455616579,-6
"9221",449,1956,"Oman",-0.613770592763935,-6
"9222",449,1957,"Oman",-1.86998662208461,-10
"9223",449,1958,"Oman",-1.87328897887138,-10
"9224",449,1959,"Oman",-1.87279266580609,-10
"9225",449,1960,"Oman",-1.86250836535598,-10
"9226",449,1961,"Oman",-1.87078988034951,-10
"9227",449,1962,"Oman",-1.87676671396169,-10
"9228",449,1963,"Oman",-1.87865145415481,-10
"9229",449,1964,"Oman",-1.86338964622492,-10
"9230",449,1965,"Oman",-1.87105107171763,-10
"9231",449,1966,"Oman",-1.8631831421946,-10
"9232",449,1967,"Oman",-1.86714534641025,-10
"9233",449,1968,"Oman",-1.85846361478229,-10
"9234",449,1969,"Oman",-1.86968239467773,-10
"9235",449,1970,"Oman",-1.86286095268091,-10
"9236",449,1971,"Oman",-1.86177665847187,-10
"9237",449,1972,"Oman",-1.47830683731221,-10
"9238",449,1973,"Oman",-1.48013775147364,-10
"9239",449,1974,"Oman",-1.41564145973184,-10
"9240",449,1975,"Oman",-1.41543245130041,-10
"9241",449,1976,"Oman",-1.32174337291129,-10
"9242",449,1977,"Oman",-1.32623534953303,-10
"9243",449,1978,"Oman",-1.32139998354678,-10
"9244",449,1979,"Oman",-1.46532600487231,-10
"9245",449,1980,"Oman",-1.59349239543627,-10
"9246",449,1981,"Oman",-1.32232842726487,-10
"9247",449,1982,"Oman",-1.32409043346175,-10
"9248",449,1983,"Oman",-1.35467161840545,-10
"9249",449,1984,"Oman",-1.35897956282024,-10
"9250",449,1985,"Oman",-1.2988033758304,-10
"9251",449,1986,"Oman",-1.35679549047514,-10
