"imfcode","year","legal_abs","political_abs","economic_abs"
682,1998,0.3032784,0.2723168,0.3060099
682,1999,0.3130679,0.2859806,0.2935093
682,2000,0.314524,0.2600612,0.2976753
682,2001,0.3322091,0.3778477,0.403706
682,2002,0.3457274,0.3449397,0.5097368
682,2003,0.3269285,0.3411159,0.5361281
682,2004,0.3257223,0.3010157,0.4798053
682,2005,0.4283543,0.3264695,0.4574853
682,2006,0.4229328,0.3230862,0.4155881
682,2007,0.3913136,0.4125715,0.4097254
682,2008,0.3369372,0.297179,0.4027167
682,2009,0.3373994,0.2971895,0.396256
682,2010,0.3503085,0.3155322,0.3672101
684,1990,NA,0.752451,0.3777778
684,1991,NA,0.7941176,0.4878289
684,1992,NA,0.7377451,0.5978799
684,1993,NA,0.6510294,0.5892816
684,1994,NA,0.5960294,0.6718199
684,1995,0.5914663,0.6435294,0.7793582
684,1996,0.6295072,0.6504972,0.7591136
684,1997,0.6351556,0.6641056,0.7620457
684,1998,0.640804,0.6113248,0.7649779
684,1999,0.6676991,0.608968,0.7713615
684,2000,0.6416787,0.6051229,0.6963413
684,2001,0.6880589,0.6689837,0.712683
684,2002,0.6802562,0.6977954,0.6486568
684,2003,0.6490985,0.688502,0.6873009
684,2004,0.6610203,0.6493207,0.6803392
684,2005,0.7657782,0.6560743,0.7025148
684,2006,0.7349812,0.6691154,0.7009909
684,2007,0.7354217,0.6663641,0.7289096
684,2008,0.7173867,0.6812631,0.7484064
684,2009,0.7128331,0.6818226,0.7267615
684,2010,0.7073389,0.6788439,0.717211
676,1990,0.4444444,0.362037,0.3295671
676,1991,0.4444444,0.3296296,0.3219294
676,1992,0.3888889,0.3273148,0.2934585
676,1993,0.41875,0.3251389,0.2453233
676,1994,0.5333334,0.4927778,0.2258799
676,1995,0.5524133,0.556536,0.3188832
676,1996,0.5596267,0.5466886,0.3611958
676,1997,0.5591979,0.5616722,0.3844848
676,1998,0.5587692,0.5675478,0.4164543
676,1999,0.5383874,0.5364446,0.4090033
676,2000,0.4975848,0.5223552,0.3994689
676,2001,0.5239356,0.513321,0.4842722
676,2002,0.4967304,0.4599581,0.4960713
676,2003,0.5036958,0.4952045,0.4626542
676,2004,0.45443,0.4865522,0.4554361
676,2005,0.4978943,0.4794072,0.4569714
676,2006,0.5133955,0.4862109,0.4973633
676,2007,0.4997978,0.4966484,0.5129778
676,2008,0.4950714,0.4909409,0.5005341
676,2009,0.5020135,0.530279,0.4980496
676,2010,0.483985,0.5291125,0.490814
548,1990,0.4444444,0.6251634,0.7438036
548,1991,0.4444444,0.6112745,0.7732352
548,1992,0.4675926,0.6251634,0.7504994
548,1993,0.3847222,0.5943137,0.6283219
548,1994,0.4458333,0.5818138,0.6120776
548,1995,0.5573253,0.5580882,0.6405882
548,1996,0.5734038,0.5775045,0.6320359
548,1997,0.5661429,0.5809631,0.6159794
548,1998,0.5593449,0.5389357,0.5738813
548,1999,0.5145726,0.5262282,0.5532492
548,2000,0.49781,0.5089491,0.5459376
548,2001,0.4965364,0.539538,0.4710832
548,2002,0.5312348,0.5244094,0.4807771
548,2003,0.5532498,0.5341291,0.4998664
548,2004,0.58909,0.570274,0.4884464
548,2005,0.6178298,0.577546,0.5211895
548,2006,0.6094638,0.575513,0.5205699
548,2007,0.5888064,0.5867494,0.5318895
548,2008,0.5553957,0.5989322,0.5195593
548,2009,0.561309,0.5911159,0.5185531
548,2010,0.5879084,0.5910748,0.5531508
NA,1990,0.5,0.5602273,0.3879505
NA,1991,0.5,0.5444989,0.3892368
NA,1992,0.6898148,0.6741285,0.3818427
NA,1993,0.6625,0.672549,0.3334477
NA,1994,0.6875,0.685049,0.3344768
NA,1995,0.7223008,0.6972222,0.3282837
NA,1996,0.7394943,0.6875136,0.4154208
NA,1997,0.7366166,0.6519591,0.4906807
NA,1998,0.7366176,0.581762,0.5248305
NA,1999,0.736522,0.5760651,0.5231957
NA,2000,0.7232926,0.5770234,0.5220818
NA,2001,0.7622582,0.5913032,0.5167947
NA,2002,0.7196227,0.5813933,0.5238097
NA,2003,0.7532586,0.59079,0.5573251
NA,2004,0.6797602,0.6046782,0.5295961
NA,2005,0.7017197,0.6094149,0.5365115
NA,2006,0.7010323,0.6109489,0.5440704
NA,2007,0.7220238,0.6161074,0.5687235
NA,2008,0.7315097,0.6458543,0.548753
NA,2009,0.7196503,0.6330001,0.5507763
NA,2010,0.6974254,0.6260788,0.5471341
839,1990,NA,0.4666667,0.5
839,1991,NA,0.4666667,0.5
839,1992,NA,0.4666667,0.5
839,1993,NA,0.4916667,0.5
839,1994,NA,0.5861111,0.5
839,1995,NA,0.6,0.5
839,1996,NA,NA,NA
839,1997,NA,NA,NA
839,1998,NA,NA,NA
839,1999,NA,NA,NA
839,2000,NA,NA,NA
839,2001,NA,NA,NA
839,2002,NA,NA,NA
839,2003,NA,NA,NA
839,2004,NA,NA,NA
839,2005,NA,NA,NA
839,2006,NA,NA,NA
839,2007,NA,NA,NA
839,2008,NA,NA,NA
839,2009,NA,NA,NA
839,2010,NA,NA,NA
692,1990,0.4305556,0.4148148,0.2625282
692,1991,0.3333333,0.4453704,0.2474854
692,1992,0.3888889,0.387037,0.2168176
692,1993,0.325,0.4031944,0.1972533
692,1994,0.2833333,0.4234314,0.1943857
692,1995,0.2996661,0.4320425,0.1948515
692,1996,0.3114214,0.2789871,0.2859346
692,1997,0.3808971,0.2271454,0.3333199
692,1998,0.3800025,0.2134352,0.3876497
692,1999,0.3766116,0.3053846,0.3841527
692,2000,0.3658106,0.4717028,0.3837807
692,2001,0.3798693,0.5266458,0.368058
692,2002,0.3586106,0.5122707,0.3488253
692,2003,0.3733982,0.4886445,0.3737519
692,2004,0.3998399,0.4825257,0.3506221
692,2005,0.3906671,0.4948289,0.3728845
692,2006,0.3944925,0.4881372,0.3412538
692,2007,0.3637458,0.4473422,0.3520982
692,2008,0.363133,0.4468896,0.3660754
692,2009,0.359368,0.3909941,0.3729015
692,2010,0.3813811,0.3972566,0.3612763
694,1990,0.2592593,0.3055556,0.2192807
694,1991,0.3287037,0.3194444,0.2399391
694,1992,0.4675926,0.3611111,0.2241391
694,1993,0.3583333,0.2563889,0.223338
694,1994,0.3083333,0.2440278,0.2104203
694,1995,0.3150234,0.2533333,0.26647
694,1996,0.3306925,0.2373926,0.295586
694,1997,0.3143413,0.2034589,0.3337559
694,1998,0.3581753,0.2282346,0.3753981
694,1999,0.4278226,0.315848,0.4059657
694,2000,0.3261868,0.3560724,0.4920212
694,2001,0.3135331,0.3527097,0.4859406
694,2002,0.29746,0.3330275,0.4925695
694,2003,0.3347461,0.3523028,0.494523
694,2004,0.3628105,0.3546968,0.4769904
694,2005,0.3712351,0.364091,0.4986378
694,2006,0.3952015,0.36728,0.5191801
694,2007,0.4210958,0.3758923,0.5451294
694,2008,0.4089982,0.3582806,0.5115008
694,2009,0.3736143,0.3573146,0.5151538
694,2010,0.3856342,0.3601597,0.5171033
278,1990,0.5555556,0.4966594,0.0746528
278,1991,0.5555556,0.4704248,0.1456934
278,1992,0.5555556,0.4596224,0.2254145
278,1993,0.4375,0.4627369,0.2704974
278,1994,0.4583333,0.4717647,0.3273299
278,1995,0.4809735,0.496348,0.3934493
278,1996,0.5263507,0.5162795,0.4706633
278,1997,0.498842,0.5008959,0.5207199
278,1998,0.4967963,0.5065861,0.5690402
278,1999,0.4928284,0.5029722,0.5751347
278,2000,0.4435495,0.5313707,0.5884885
278,2001,0.4431179,0.5547868,0.6159683
278,2002,0.4284727,0.5189877,0.6209122
278,2003,0.4175993,0.5084589,0.638633
278,2004,0.3965571,0.5323595,0.655492
278,2005,0.4362609,0.5262303,0.6701567
278,2006,0.4522669,0.5487796,0.6879581
278,2007,0.4519882,0.5695546,0.6668663
278,2008,0.4527083,0.5374304,0.6408644
278,2009,0.4303188,0.5018458,0.6108353
278,2010,0.4265853,0.4939276,0.6050333
138,1990,0.9444444,0.9084967,0.7037462
138,1991,0.9444444,0.9084967,0.8560812
138,1992,0.9444444,0.9084967,0.8466532
138,1993,0.7708333,0.8401471,0.7175579
138,1994,0.7986111,0.838897,0.7239044
138,1995,0.8368025,0.8506963,0.697903
138,1996,0.8810096,0.8670918,0.8307554
138,1997,0.8826194,0.8703368,0.8527222
138,1998,0.8842292,0.8705437,0.8460432
138,1999,0.8838463,0.8660803,0.8493626
138,2000,0.9102919,0.865651,0.832996
138,2001,0.927083,0.903972,0.8368145
138,2002,0.9087943,0.8911933,0.8326351
138,2003,0.9177709,0.8982216,0.8349779
138,2004,0.9068682,0.8850306,0.8407052
138,2005,0.8963422,0.87763,0.8420472
138,2006,0.8845357,0.8785179,0.8608689
138,2007,0.8785098,0.8835099,0.8512184
138,2008,0.8621994,0.8842472,0.854066
138,2009,0.8680412,0.8847864,0.8395314
138,2010,0.8837682,0.884023,0.83233
142,1990,1,0.9011438,0.6995945
142,1991,1,0.9011438,0.8286443
142,1992,1,0.9011438,0.7862258
142,1993,0.8291667,0.8322794,0.6725459
142,1994,0.8291667,0.8257231,0.6733333
142,1995,0.8474729,0.8384414,0.692313
142,1996,0.8950764,0.8486062,0.7323545
142,1997,0.8964014,0.8459619,0.7278042
142,1998,0.8907819,0.8568542,0.7215178
142,1999,0.8672239,0.8557239,0.7156876
142,2000,0.8524104,0.8571978,0.6745397
142,2001,0.8601164,0.8996258,0.7435708
142,2002,0.8728282,0.8972622,0.7069985
142,2003,0.9260683,0.8934442,0.7414908
142,2004,0.8981481,0.8921189,0.7447909
142,2005,0.9402053,0.8926665,0.7393417
142,2006,0.9331436,0.8882692,0.7451067
142,2007,0.9326102,0.8866398,0.7455143
142,2008,0.921783,0.8782467,0.7396275
142,2009,0.9184154,0.8861408,0.7595515
142,2010,0.9152763,0.8856676,0.7491072
558,1990,NA,0.40625,0.1852964
558,1991,NA,0.5520833,0.1850117
558,1992,NA,0.564951,0.184727
558,1993,NA,0.4261275,0.1633317
558,1994,NA,0.4261275,0.1631181
558,1995,0.3462511,0.4678922,0.1879046
558,1996,0.348003,0.4278226,0.3074257
558,1997,0.4041251,0.4396789,0.3163522
558,1998,0.4046916,0.4042314,0.3252788
558,1999,0.4004022,0.4330135,0.3307375
558,2000,0.4214351,0.3853251,0.3219104
558,2001,0.4026417,0.4308878,0.3618449
558,2002,0.411626,0.2445062,0.4091205
558,2003,0.3946765,0.2297209,0.4016913
558,2004,0.3554364,0.1967624,0.3932487
558,2005,0.372011,0.145379,0.3731511
558,2006,0.4122325,0.3014563,0.4023076
558,2007,0.3996742,0.3309005,0.3770415
558,2008,0.3826651,0.3395959,0.3612215
558,2009,0.3666179,0.3342687,0.3525619
558,2010,0.3809102,0.3677488,0.3656127
836,1990,NA,NA,NA
836,1991,NA,NA,NA
836,1992,NA,NA,NA
836,1993,NA,NA,NA
836,1994,NA,NA,NA
836,1995,NA,NA,NA
836,1996,0.6289006,NA,NA
836,1997,0.6332322,NA,NA
836,1998,0.6375639,NA,NA
836,1999,0.6361428,NA,NA
836,2000,0.6347219,NA,NA
836,2001,0.7507821,NA,NA
836,2002,0.8057312,NA,NA
836,2003,0.8927569,NA,NA
836,2004,0.8709043,NA,NA
836,2005,0.8671101,NA,NA
836,2006,0.8828616,NA,NA
836,2007,0.8475513,NA,0.4801812
836,2008,0.8361822,NA,0.4644262
836,2009,0.8461717,NA,0.451166
836,2010,0.8421149,NA,0.4472295
196,1990,1,0.9019608,0.8281099
196,1991,1,0.9019608,0.8452578
196,1992,1,0.9019608,0.8622341
196,1993,0.8291667,0.8271323,0.7517017
196,1994,0.8291667,0.8271323,0.7527828
196,1995,0.8502601,0.8439338,0.8016181
196,1996,0.8892916,0.8532022,0.845376
196,1997,0.8991402,0.8451952,0.8551342
196,1998,0.8941739,0.8334556,0.8640242
196,1999,0.8924282,0.8338535,0.8639992
196,2000,0.8845889,0.8530422,0.8185397
196,2001,0.9336942,0.9020805,0.8477823
196,2002,0.9333616,0.9075422,0.8731994
196,2003,0.9336439,0.9066948,0.8726964
196,2004,0.9281678,0.9067836,0.8929099
196,2005,0.9381756,0.9003683,0.8767509
196,2006,0.9279686,0.9030148,0.881392
196,2007,0.9347293,0.9009908,0.8681119
196,2008,0.9367422,0.8999293,0.8758447
196,2009,0.9286486,0.8927635,0.8733622
196,2010,0.9297569,0.8884057,0.8743511
449,1990,0.5,0.4074074,0.6675383
449,1991,0.5,0.412963,0.7050116
449,1992,0.6111111,0.3916667,0.6747766
449,1993,0.4208333,0.4158333,0.5239666
449,1994,0.4243056,0.4270833,0.4983897
449,1995,0.5293943,0.4383333,0.5480409
449,1996,0.5208758,0.4394965,0.5548688
449,1997,0.5197569,0.4299665,0.5615167
449,1998,0.5186379,0.4141234,0.5924701
449,1999,0.5186594,0.4194709,0.598103
449,2000,0.5461946,0.4430003,0.6245693
449,2001,0.5615836,0.4541507,0.6768889
449,2002,0.560306,0.4482557,0.7272527
449,2003,0.5586112,0.4368156,0.7287571
449,2004,0.5646295,0.4579183,0.7283139
449,2005,0.565506,0.4474469,0.7257398
449,2006,0.5648934,0.4433841,0.6724885
449,2007,0.5888471,0.4408289,0.6854202
449,2008,0.5957888,0.4511625,0.6916563
449,2009,0.5944311,0.4498166,0.7120321
449,2010,0.591256,0.447853,0.7206985
564,1990,0.2824074,0.3992919,0.3790239
564,1991,0.2222222,0.392756,0.3800989
564,1992,0.2685185,0.400472,0.3915905
564,1993,0.3125,0.4127859,0.3169101
564,1994,0.3423611,0.4745098,0.3297146
564,1995,0.3924202,0.4454824,0.4426723
564,1996,0.4192641,0.4043741,0.4550439
564,1997,0.4267822,0.4479259,0.4245086
564,1998,0.3625411,0.3895032,0.3870289
564,1999,0.3222404,0.2551651,0.357426
564,2000,0.3361956,0.2301438,0.3153231
564,2001,0.3724503,0.2375222,0.3838313
564,2002,0.3211947,0.249496,0.418095
564,2003,0.3000725,0.2550935,0.4183948
564,2004,0.3069615,0.2545847,0.4074135
564,2005,0.3555234,0.2412586,0.4102165
564,2006,0.3724438,0.251411,0.4717447
564,2007,0.3537312,0.2847427,0.4644153
564,2008,0.3461751,0.3396585,0.4207179
564,2009,0.355556,0.3471687,0.4347137
564,2010,0.3763531,0.3513994,0.434473
283,1990,0.6666666,0.4139978,0.7736111
283,1991,0.6666666,0.4139978,0.7888194
283,1992,0.6111111,0.4278867,0.8075
283,1993,0.54375,0.4510702,0.6906667
283,1994,0.5625,0.5010703,0.6986667
283,1995,0.5170679,0.5326471,0.7380952
283,1996,0.5471066,0.5177504,0.7479537
283,1997,0.5484717,0.5865035,0.7728696
283,1998,0.549837,0.653994,0.8064661
283,1999,0.5772653,0.6668243,0.8029563
283,2000,0.5471922,0.6645032,0.7385018
283,2001,0.5226885,0.662062,0.7657433
283,2002,0.4865824,0.6637807,0.7550705
283,2003,0.4728791,0.6369512,0.7586864
283,2004,0.4834754,0.6431162,0.7016306
283,2005,0.5152839,0.6559438,0.7242709
283,2006,0.515047,0.6509532,0.7473269
283,2007,0.5218239,0.650142,0.7340761
283,2008,0.5246685,0.6231987,0.7371985
283,2009,0.5187653,0.6506633,0.7426617
283,2010,0.5236015,0.6348076,0.7476162
293,1990,0.5,0.3973856,0.3357414
293,1991,0.4444444,0.4112745,0.4281371
293,1992,0.462963,0.2325163,0.4962272
293,1993,0.4333333,0.3222222,0.4733984
293,1994,0.5319445,0.3174383,0.5581483
293,1995,0.468719,0.3566358,0.644069
293,1996,0.5360803,0.3525929,0.6920889
293,1997,0.5050563,0.3528844,0.7031262
293,1998,0.5045879,0.3729923,0.7124274
293,1999,0.5413759,0.3647628,0.7326852
293,2000,0.4281085,0.4358735,0.7060935
293,2001,0.5061792,0.6163038,0.7163299
293,2002,0.4646044,0.5853097,0.6865501
293,2003,0.4616369,0.5845015,0.6836901
293,2004,0.4567719,0.5907893,0.67941
293,2005,0.4749206,0.5854108,0.6831124
293,2006,0.4708445,0.5762268,0.6943012
293,2007,0.4975826,0.6088911,0.6920227
293,2008,0.5120147,0.5887871,0.7037662
293,2009,0.5148934,0.5835077,0.6946327
293,2010,0.519937,0.5792227,0.7107542
566,1990,0.4444444,0.3719681,0.4052051
566,1991,0.4444444,0.3565359,0.4114673
566,1992,0.5555556,0.4005174,0.5110167
566,1993,0.5430555,0.4483905,0.4551195
566,1994,0.5708333,0.4890768,0.5286478
566,1995,0.4515739,0.4769069,0.5713216
566,1996,0.5516416,0.5224302,0.5803787
566,1997,0.5750144,0.5657657,0.6286766
566,1998,0.5798686,0.5965722,0.6207245
566,1999,0.5718856,0.5879138,0.5905968
566,2000,0.5090979,0.5145325,0.5858314
566,2001,0.4773324,0.5576531,0.5873487
566,2002,0.4655602,0.5631,0.5699163
566,2003,0.4556828,0.5444936,0.5646697
566,2004,0.4255619,0.5356982,0.5063845
566,2005,0.4845585,0.5073346,0.5128783
566,2006,0.4725817,0.495834,0.5333465
566,2007,0.4644076,0.4826315,0.5326477
566,2008,0.4471629,0.5044777,0.5291066
566,2009,0.4337057,0.4860363,0.5231882
566,2010,0.4346848,0.4962084,0.5680097
565,1990,NA,NA,NA
565,1991,NA,NA,NA
565,1992,NA,NA,NA
565,1993,NA,NA,NA
565,1994,NA,NA,NA
565,1995,NA,NA,NA
565,1996,NA,NA,NA
565,1997,NA,NA,NA
565,1998,NA,NA,NA
565,1999,NA,NA,NA
565,2000,NA,NA,NA
565,2001,NA,NA,NA
565,2002,0.8612868,NA,NA
565,2003,0.903868,NA,NA
565,2004,0.9042376,NA,NA
565,2005,0.9004434,NA,NA
565,2006,0.9161949,NA,NA
565,2007,0.910941,NA,NA
565,2008,0.9010843,NA,0.5644137
565,2009,0.9042389,NA,0.5526428
565,2010,0.8989463,NA,0.548279
853,1990,0.6712963,0.6485839,0.2358718
853,1991,0.6666667,0.6624728,0.2570173
853,1992,0.6666667,0.6485839,0.2625378
853,1993,0.5291666,0.6012255,0.2655578
853,1994,0.5291666,0.5991421,0.2727519
853,1995,0.5069225,0.5986274,0.2932794
853,1996,0.5172794,0.5867151,0.3867339
853,1997,0.5175638,0.5920562,0.4041157
853,1998,0.545626,0.5809831,0.4058724
853,1999,0.541962,0.5401475,0.4120253
853,2000,0.514163,0.5400948,0.4035949
853,2001,0.5885172,0.5641203,0.4201054
853,2002,0.6006649,0.5336003,0.4725617
853,2003,0.565169,0.4686673,0.4881392
853,2004,0.5818808,0.4808021,0.498316
853,2005,0.5800899,0.4950622,0.5788442
853,2006,0.5941775,0.509515,0.5873618
853,2007,0.5981126,0.5186772,0.6931953
853,2008,0.5913314,0.5310571,0.6959555
853,2009,0.5306643,0.5112094,0.6355043
853,2010,0.5320255,0.5124786,0.6321949
964,1990,0.6435185,0.654321,0.3260498
964,1991,0.6666667,0.7809027,0.3867789
964,1992,0.8518518,0.7449709,0.4119357
964,1993,0.7125,0.7143137,0.444674
964,1994,0.7166666,0.7434804,0.4939661
964,1995,0.599856,0.778272,0.4874472
964,1996,0.7144925,0.7468722,0.5801777
964,1997,0.716176,0.7486559,0.5874833
964,1998,0.7178594,0.7317016,0.5947889
964,1999,0.7097831,0.7151238,0.5815943
964,2000,0.6371349,0.6922382,0.5365155
964,2001,0.6389993,0.7430666,0.5605065
964,2002,0.6461822,0.7242362,0.633229
964,2003,0.603668,0.7323539,0.6195589
964,2004,0.6309758,0.6992578,0.6859352
964,2005,0.64358,0.7126326,0.6700042
964,2006,0.6398727,0.7195495,0.6502565
964,2007,0.6344215,0.7117075,0.6423834
964,2008,0.6507449,0.7442659,0.6609275
964,2009,0.6692581,0.736762,0.6556277
964,2010,0.6781389,0.7375217,0.6618529
NA,1990,0.4444444,0.4020833,0.3402778
NA,1991,0.4444444,0.3786458,0.3125
NA,1992,0.4444444,0.3083333,0.25
NA,1993,0.36875,0.2601852,0.2083333
NA,1994,0.3826389,0.25,0.125
NA,1995,0.3783333,0.25,0.1458333
NA,1996,0.3810766,0.2134752,0.1370955
NA,1997,0.3810267,0.1492373,0.1653776
NA,1998,0.3809768,0.1195579,0.201993
NA,1999,0.3815648,0.1191079,0.2019066
NA,2000,0.3821528,0.1230772,0.2018202
NA,2001,0.3744428,0.1421604,0.195154
NA,2002,0.3695106,0.1747411,0.2151544
NA,2003,0.3750004,0.1481172,0.1884187
NA,2004,0.368472,0.1444299,0.1816018
NA,2005,0.3743337,0.1465615,0.1823008
NA,2006,0.3646652,0.1430237,0.1495077
NA,2007,0.3713969,0.1360975,0.204618
NA,2008,0.3722277,0.113005,0.2027273
NA,2009,0.3560908,0.1190102,0.1912832
NA,2010,0.3545398,0.1181815,0.1375934
182,1990,0.8888889,0.7333878,0.3467087
182,1991,0.9444444,0.7688816,0.4423895
182,1992,0.9444444,0.8028322,0.5115364
182,1993,0.7875,0.737549,0.5251022
182,1994,0.7979167,0.7458823,0.5787531
182,1995,0.7438426,0.7302213,0.5994398
182,1996,0.8206985,0.7805168,0.6814139
182,1997,0.7974042,0.7884429,0.698278
182,1998,0.7926283,0.7826825,0.7203504
182,1999,0.791635,0.7830414,0.718414
182,2000,0.749965,0.7741579,0.6812881
182,2001,0.8093957,0.8077255,0.6898034
182,2002,0.8004658,0.7741057,0.6961378
182,2003,0.8033541,0.7771442,0.6992455
182,2004,0.8110273,0.7646452,0.7084233
182,2005,0.8226377,0.7693484,0.6753983
182,2006,0.8152817,0.7637025,0.7026632
182,2007,0.7845371,0.7626535,0.7073922
182,2008,0.7547723,0.7573244,0.6979371
182,2009,0.7417005,0.7583925,0.6881891
182,2010,0.7232004,0.7748886,0.6729738
288,1990,0.6111111,0.3355483,0.6580549
288,1991,0.6111111,0.3895606,0.7270933
288,1992,0.7222222,0.539252,0.7700901
288,1993,0.6333333,0.5242157,0.681025
288,1994,0.6541667,0.5309804,0.7126446
288,1995,0.577267,0.5309804,0.7435221
288,1996,0.5855835,0.4981551,0.7172734
288,1997,0.5811341,0.5067849,0.7198344
288,1998,0.5396476,0.3991418,0.7050344
288,1999,0.513984,0.3546728,0.6542224
288,2000,0.4537656,0.360905,0.5403167
288,2001,0.4306964,0.4225138,0.5596047
288,2002,0.3876587,0.3577259,0.5644002
288,2003,0.3983322,0.3812796,0.5633435
288,2004,0.371968,0.4190555,0.5301649
288,2005,0.3982986,0.4062676,0.5572863
288,2006,0.3924283,0.3974067,0.5546201
288,2007,0.389976,0.3948333,0.5584226
288,2008,0.4106914,0.4134024,0.5768166
288,2009,0.4086939,0.4268314,0.576736
288,2010,0.4130094,0.4078452,0.5697349
453,1990,0.4444444,0.3518519,0.5
453,1991,0.4444444,0.3310185,0.5625
453,1992,0.4444444,0.4074074,0.6666667
453,1993,0.375,0.3791667,0.3333333
453,1994,0.4583333,0.3854167,0.3333333
453,1995,0.4625,0.3875,0.2569444
453,1996,0.5349814,0.3764674,0.3989647
453,1997,0.5395471,0.3721279,0.445858
453,1998,0.5441129,0.3791519,0.5112697
453,1999,0.5445637,0.4049531,0.4560688
453,2000,0.5495889,0.4091634,0.4553758
453,2001,0.5946677,0.4396078,0.4689166
453,2002,0.5703022,0.4295219,0.4957907
453,2003,0.5634927,0.4432548,0.5286281
453,2004,0.5712036,0.4403388,0.5346892
453,2005,0.5756913,0.4473873,0.5524462
453,2006,0.5767125,0.45095,0.5604993
453,2007,0.5679949,0.4354599,0.5640603
453,2008,0.5734285,0.4556521,0.5669
453,2009,0.5728924,0.4702605,0.6009777
453,2010,0.6349891,0.4839377,0.6724554
968,1990,0.5509259,0.4652778,0.1875
968,1991,0.5555556,0.5258261,0.1658333
968,1992,0.6481481,0.5717139,0.1441667
968,1993,0.59375,0.5740441,0.1213333
968,1994,0.6458333,0.5719608,0.1059444
968,1995,0.5559645,0.5882108,0.2140873
968,1996,0.5881636,0.608691,0.3143343
968,1997,0.6143361,0.5885826,0.3499113
968,1998,0.6127308,0.5933474,0.3830577
968,1999,0.5788875,0.560186,0.3845955
968,2000,0.5328639,0.5707167,0.4291237
968,2001,0.4882878,0.5909249,0.4753726
968,2002,0.4923541,0.5810881,0.5152446
968,2003,0.5270928,0.5961727,0.5517482
968,2004,0.5055829,0.5825835,0.5602125
968,2005,0.5400574,0.6121675,0.6268232
968,2006,0.5490161,0.6153335,0.640157
968,2007,0.55357,0.6189371,0.6904786
968,2008,0.5530459,0.6088273,0.6743852
968,2009,0.5620369,0.6117836,0.6676196
968,2010,0.554372,0.6194072,0.6716715
922,1990,0.6990741,0.5972222,0.0908367
922,1991,0.7592593,0.5753968,0.1328562
922,1992,0.6435185,0.5655864,0.1868888
922,1993,0.525,0.5148611,0.2188482
922,1994,0.525,0.4872794,0.2795742
922,1995,0.4332255,0.4487582,0.376269
922,1996,0.5447769,0.4281632,0.4490945
922,1997,0.5430465,0.4522898,0.4550059
922,1998,0.5274274,0.3893793,0.4171674
922,1999,0.4671715,0.3521656,0.3906156
922,2000,0.4007472,0.3432096,0.3604776
922,2001,0.4010938,0.3833856,0.393123
922,2002,0.3790175,0.3949737,0.4420673
922,2003,0.4140822,0.4084981,0.4627577
922,2004,0.4177646,0.3980051,0.4536466
922,2005,0.427025,0.3877283,0.4567831
922,2006,0.4288654,0.3823911,0.4488003
922,2007,0.4252144,0.3669671,0.5062641
922,2008,0.4075185,0.3566277,0.4974217
922,2009,0.4016616,0.3449662,0.5223492
922,2010,0.3937379,0.3443596,0.5274804
714,1990,NA,0.1104167,0.1693836
714,1991,NA,0.1104167,0.180037
714,1992,NA,0.1416667,0.1906904
714,1993,NA,0.1258333,0.1760079
714,1994,NA,0.05,0.2119972
714,1995,0.1902469,0.0425,0.1711547
714,1996,0.1559209,0.0737781,0.258653
714,1997,0.1358738,0.0764013,0.244289
714,1998,0.1409181,0.0790245,0.2633496
714,1999,0.1461662,0.1023555,0.2782302
714,2000,0.1930496,0.1465199,0.2859679
714,2001,0.2086345,0.1373073,0.3023016
714,2002,0.3086638,0.1780947,0.4077023
714,2003,0.3209696,0.2299308,0.4308342
714,2004,0.323861,0.2499028,0.4630828
714,2005,0.3157556,0.2784311,0.4647503
714,2006,0.339108,0.2905679,0.4948134
714,2007,0.3430037,0.2828941,0.4847243
714,2008,0.3467776,0.3254516,0.5191012
714,2009,0.4461152,0.3155791,0.5189451
714,2010,0.4671928,0.3257918,0.6676791
456,1990,0.3101852,0.3688272,0.4930556
456,1991,0.3287037,0.3649691,0.6527778
456,1992,0.4351852,0.3734568,0.7708333
456,1993,0.3875,0.3416667,0.3916667
456,1994,0.3791667,0.3625,0.2569444
456,1995,0.4,0.3326389,0.2222222
456,1996,0.500308,0.3214037,0.5024168
456,1997,0.4857505,0.3050696,0.5168093
456,1998,0.4850819,0.2881043,0.5006462
456,1999,0.4436259,0.2907896,0.453253
456,2000,0.4021699,0.3042072,0.4836375
456,2001,0.4243345,0.3320037,0.485413
456,2002,0.410388,0.3309491,0.515244
456,2003,0.4148478,0.3347741,0.5186213
456,2004,0.4110827,0.3231347,0.5238503
456,2005,0.4433214,0.3375679,0.5265011
456,2006,0.4432563,0.3296881,0.5215027
456,2007,0.4460116,0.3216767,0.5052075
456,2008,0.4460653,0.3258388,0.5473065
456,2009,0.4366044,0.328054,0.5865585
456,2010,0.5370135,0.3482368,0.6490842
732,1990,0.1111111,0.1277778,0.1458333
732,1991,0.1111111,0.1138889,0.0833333
732,1992,0.2222222,0.137037,0.1180556
732,1993,0.1819444,0.1129167,0.0833333
732,1994,0.1291667,0.1031944,0.1006944
732,1995,0.1505556,0.1163889,0.2951389
732,1996,0.1416134,0.1233752,0.3432828
732,1997,0.1417382,0.1091321,0.3312864
732,1998,0.1418629,0.1287274,0.3565121
732,1999,0.1440454,0.1346299,0.3354085
732,2000,0.1462278,0.1367446,0.2837494
732,2001,0.1703648,0.1710982,0.3089222
732,2002,0.2030339,0.2050915,0.329188
732,2003,0.1834916,0.2033096,0.3129889
732,2004,0.2140866,0.2006297,0.3597764
