"iso2c","country","year","GDPCurrentUSD","GDPperCapita","CapToAssetswdi","NPLwdi","CreditInfo","DomesticCredit","CreditBurCoverange","CurrentAccount","IMFCredits","PortfolioEquity","CashSurplusDeficit","ClaimsOnGov","CentGovDebt","ShortExternDebtAll","ExternPrivateDebt","ExternPublicDebt","ExternDebtTotal","TotalReserves","imfcode"
"2053","ES","Spain",1986,244018605238.98,9470.17107912426,NA,NA,NA,98.4362510552855,NA,1.60407192684334,NA,1681920023.96432,NA,NA,NA,NA,NA,NA,NA,20548054601.3,184
"2054","ES","Spain",1987,309486288839.286,9970.85987565783,NA,NA,NA,100.991433662268,NA,-0.0851309932045733,NA,3433600198.11836,NA,NA,NA,NA,NA,NA,NA,36439289399.8,184
"2055","ES","Spain",1988,365230566611.465,10455.7939088772,NA,NA,NA,103.948909495656,NA,-1.03920359819833,NA,2099541126.16603,NA,NA,NA,NA,NA,NA,NA,42835081159,184
"2056","ES","Spain",1989,402705736186.545,10939.130750862,NA,NA,NA,104.532533260081,NA,-2.71276277733046,NA,6386608543.23714,NA,NA,NA,NA,NA,NA,NA,47769544665.6,184
"2057","ES","Spain",1990,520968164831.634,11335.5525892772,NA,NA,NA,104.758687437407,NA,-3.45691181298958,NA,4308728381.10595,NA,NA,NA,NA,NA,NA,NA,57238074518.6,184
"2058","ES","Spain",1991,560395839590.352,11597.7026097159,NA,NA,NA,102.695632465963,NA,-3.53280309954861,NA,2771685273.42251,NA,NA,NA,NA,NA,NA,NA,71344880736.8,184
"2059","ES","Spain",1992,612583910504.615,11666.9103817728,NA,NA,NA,99.7790145607784,NA,-3.51579836908021,NA,3647910492.62306,NA,NA,NA,NA,NA,NA,NA,50708508500,184
"2060","ES","Spain",1993,509818861674.919,11510.7233452281,NA,NA,NA,96.2635464579758,NA,-1.13840063025001,NA,6599823515.87147,NA,NA,NA,NA,NA,NA,NA,47145831058.38,184
"2061","ES","Spain",1994,515146428405.234,11753.3855161633,NA,NA,NA,100.619554419308,NA,-1.24029772576877,NA,1154336970.34767,NA,NA,NA,NA,NA,NA,NA,47531544161.918,184
"2062","ES","Spain",1995,596750733920.47,12049.2585600213,NA,NA,NA,100.136743333544,NA,-0.329595113110265,NA,4215932129.8409,-6.53704676826064,NA,56.7366420321776,NA,NA,NA,NA,40530658958.1741,184
"2063","ES","Spain",1996,622428740312.623,12311.9920973318,NA,NA,NA,100.246391396928,NA,-0.3589123210737,NA,146653324.148662,-4.87026622067932,NA,62.9048126536599,NA,NA,NA,NA,63699015677.2589,184
"2064","ES","Spain",1997,572637500000,12754.6316878254,NA,NA,NA,102.277287132329,NA,-0.144885195461028,NA,-292407272.612842,-3.71923376878519,NA,62.2725387511138,NA,NA,NA,NA,72934646236.0183,184
"2065","ES","Spain",1998,600838623454.728,13278.0035971533,NA,NA,NA,105.518596720629,NA,-1.20689402357891,NA,10072549362.3905,-2.66046084008504,NA,62.592897405527,NA,NA,NA,NA,60881369908.4522,184
"2066","ES","Spain",1999,617879821010.015,13836.7025992824,NA,NA,NA,111.814284876764,NA,-2.92606016640397,NA,9347420312.95977,-1.05734711402175,NA,57.1316441989027,NA,NA,NA,NA,37999940938.5421,184
"2067","ES","Spain",2000,580345494748.48,14413.788872416,8.5,1.2,NA,115.254315319563,NA,-3.99505410574817,NA,19691791933.7961,-0.468799362445567,NA,58.9569873013,NA,NA,NA,NA,35607625797.6626,184
"2068","ES","Spain",2001,608856375838.926,14774.8948594385,5.9,0.9,NA,119.692767604795,NA,-3.95240602400688,NA,7957835180.02987,0.159024804636117,NA,54.4617730530852,NA,NA,NA,NA,34235521113.2152,184
"2069","ES","Spain",2002,686295878035.008,14957.3229114084,8.2,1.1,NA,123.289425690222,NA,-3.24049144613998,NA,2810218406.87815,0.31621182078222,NA,52.9710239723116,NA,NA,NA,NA,40303465619.8222,184
"2070","ES","Spain",2003,883839729119.639,15165.9273523074,7.3,1,NA,131.622614234525,NA,-3.49446576143301,NA,-3649238279.58985,0.684091832017592,NA,48.3111423835563,NA,NA,NA,NA,26809451343.9748,184
"2071","ES","Spain",2004,1044612070303.53,15408.1629358649,6.7,0.8,5,140.004920990759,6.5,-5.25222500190501,NA,10917791162.4292,-0.293951935946292,NA,47.2625503094043,NA,NA,NA,NA,19758630619.3301,184
"2072","ES","Spain",2005,1130798885738.45,15700.5276097707,6.8,0.8,5,159.206552747284,6.5,-7.37426891336961,NA,-9572862244.4,1.61179283359251,NA,38.4635180105972,NA,NA,NA,NA,17227464045.16,184
"2073","ES","Spain",2006,1236352163544.47,16074.4617847975,6.4,0.7,5,177.15025260084,7.4,-8.96784758046547,NA,-24005392837,2.32784433416164,NA,34.0056841530642,NA,NA,NA,NA,19339947149.8916,184
"2074","ES","Spain",2007,1441426534070.22,16351.1110812053,6.7,0.9,5,197.695319139239,8.3,-10.0275650350962,NA,15594710921,2.45185683860302,NA,30.0910307161013,NA,NA,NA,NA,19028953068.761,184
"2075","ES","Spain",2008,1593420002197.24,16251.8369329875,5.9,2.8,5,214.472764913752,8.1,-9.69795352472147,NA,-2488857104.8,-2.32793522267206,NA,34.2043670273987,NA,NA,NA,NA,20288388863.0443,184
"2076","ES","Spain",2009,1455956368263.64,15523.0030416719,6.4,4.1,5,229.066274831594,7.6,-4.7923660987003,NA,9059231857.5,-8.57727611014637,NA,46.6885483655516,NA,NA,NA,NA,28051364564.6091,184
"2077","ES","Spain",2010,1380109210526.32,15418.8201765503,6.2,4.6,5,234.439017507196,10.7,-4.57423380650281,NA,-4723267465.7,-5.23747643922153,NA,48.4378143224745,NA,NA,NA,NA,31871818384.5038,184
"2078","ES","Spain",2011,1476881944444.44,15428.320984012,NA,NA,5,230.910091173691,11.4,-3.5154171097975,NA,2978126168.8,NA,NA,NA,NA,NA,NA,NA,46704854402.6405,184
"2079","ES","Spain",2012,NA,NA,NA,NA,5,NA,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184
"2080","ET","Ethiopia",1980,NA,NA,NA,NA,NA,NA,NA,NA,79423000,0,NA,6.92392216167177,NA,56515000,0,687726000,823664000,262284680.9959,644
"2081","ET","Ethiopia",1981,7269140974.34867,140.668485744961,NA,NA,NA,22.111231862912,NA,-3.43255013506541,144811000,0,NA,-0.704496843254007,NA,58627000,0,1638379000,1841817000,370055183.9896,644
"2082","ET","Ethiopia",1982,7649012447.806,138.013354065961,NA,NA,NA,23.9935613461111,NA,-2.54840134796701,160606000,0,NA,12.3223022829993,NA,67871000,0,3051067000,3279544000,277333083.096581,644
"2083","ET","Ethiopia",1983,8502745002.215,144.794773492554,NA,NA,NA,24.861377617837,NA,-1.99822257847709,133624000,0,NA,28.8787468843671,NA,62740000,0,3648719000,3845083000,205607266.49353,644
"2084","ET","Ethiopia",1984,8034754139.23968,136.18842439314,NA,NA,NA,28.9410067605974,NA,-1.61917360686003,98269000,0,NA,11.261208326774,NA,67731000,0,4056338000,4222338000,108775329.999791,644
"2085","ET","Ethiopia",1985,9408755194.7957,117.153672466316,NA,NA,NA,26.7883661373354,NA,1.12958825090387,71142000,0,NA,5.62993147917499,NA,77341000,0,5063895000,5212378000,216340715.59982,644
"2086","ET","Ethiopia",1986,9773749423.86116,124.41275606484,NA,NA,NA,28.2934622160434,NA,-3.34722882965895,84104000,0,NA,6.89814231034309,NA,83289000,0,5976941000,6144334000,332198100,644
"2087","ET","Ethiopia",1987,10447188525.3062,137.178091945347,NA,NA,NA,29.4313838373245,NA,-2.07577285368538,75707000,0,NA,1.15697512116702,NA,97564000,0,7204010000,7377281000,223865105.4,644
"2088","ET","Ethiopia",1988,10825913263.6389,133.486889868537,NA,NA,NA,31.6814777733028,NA,-2.10177401520743,54957000,0,NA,8.07542089342561,NA,133609000,0,7528323000,7716889000,149969164,644
"2089","ET","Ethiopia",1989,11389270973.5016,128.716647047996,NA,NA,NA,33.7808929293938,NA,-1.26782597061439,30181000,0,NA,14.5609391376423,NA,111757000,0,7713536000,7855474000,123044566.4,644
"2090","ET","Ethiopia",1990,12082576935.2691,127.888127413649,NA,NA,NA,39.4638776368354,NA,-2.43133660572455,6423000,0,-6.64349433328713,23.084058363344,48.7234897955606,145397000,0,8493340000,8645160000,55191078.8,644
"2091","ET","Ethiopia",1991,13361446739.1711,114.804178507384,NA,NA,NA,39.0037025101474,NA,0.771633875343041,0,0,-5.91831829514116,12.3124668914967,51.2759423677024,275749000,0,8857850000,9133599000,106436547.3,644
"2092","ET","Ethiopia",1992,10413161613.2595,101.338162688565,NA,NA,NA,39.6357311248365,NA,-1.15196930169627,19415000,0,-4.77574434428428,11.1393153439536,44.7214174049323,318639000,0,9017497000,9355551000,270054750,644
"2093","ET","Ethiopia",1993,7486998944.03542,110.859587118077,NA,NA,NA,32.746284837574,NA,-0.667824322852789,48487000,0,-3.77908427815936,9.80357935989549,73.8496163994362,368131000,0,9300868000,9717486000,499938575.11,644
"2094","ET","Ethiopia",1994,7275645136.99841,110.715170758252,NA,NA,NA,33.4638110694179,NA,1.72381548931799,72146000,0,-5.2281860416834,0.489956515878866,93.2137685595132,423731000,0,9581880000,10077757000,587541828.0541,644
"2095","ET","Ethiopia",1995,7722826197.56428,113.871534129702,NA,NA,NA,30.3725600843302,NA,0.509888843594714,73462000,NA,-3.12407103672438,-3.45851979595646,83.2632845874803,460472000,0,9788304000,10322238000,815019180.17889,644
"2096","ET","Ethiopia",1996,8438287538.3265,124.248115914476,NA,NA,NA,32.2165237551323,NA,0.942953494597202,92267000,NA,-1.65512192227737,-4.57466915198653,72.703529993884,501863000,0,9497615000,10091745000,843310658.597,644
"2097","ET","Ethiopia",1997,8611277062.70237,124.524759752093,NA,NA,NA,34.6872022985323,NA,-0.467432051280072,86575000,NA,-1.10011077263916,6.54779882647119,67.0667751315425,565758000,0,9438137000,10090470000,588431591.19299,644
"2098","ET","Ethiopia",1998,7804203960.84361,116.946005161671,NA,NA,NA,40.0155886483956,NA,-4.26193476266599,107131000,NA,-2.95638707818634,4.74670318257559,75.5344473655778,625983000,0,9627260000,10360374000,598411624.01331,644
"2099","ET","Ethiopia",1999,7401932701.69033,119.720110442306,NA,NA,NA,47.1503150256005,NA,-6.28517302316664,110056000,NA,-4.13417704293393,16.8318875219509,84.1753419065115,87431000,0,5374698000,5572185000,546583378.24149,644
"2100","ET","Ethiopia",2000,8110734419.73246,123.680916753589,NA,NA,NA,49.0155181104759,NA,0.165918308702155,91597000,NA,NA,19.7922902881218,NA,79071000,0,5338746000,5509414000,362554251.972375,644
"2101","ET","Ethiopia",2001,8043401363.0913,130.51344118268,NA,NA,NA,44.5373913430256,NA,-4.64218910550357,119615000,NA,-4.23434812647919,-6.99714049027349,NA,59697000,0,5572575000,5751887000,489895096.425,644
"2102","ET","Ethiopia",2002,7768270549.44414,129.157132956831,NA,NA,NA,46.68676393094,NA,-1.75895792907184,158486000,NA,-7.51645438318664,5.80581830841821,NA,63936000,0,6337052000,6559474000,965896456.920204,644
"2103","ET","Ethiopia",2003,8538944625.78749,123.253667656514,NA,NA,NA,47.1826163043766,NA,-1.59720322176829,173851000,0,-5.56172755241353,8.53305612464701,NA,83278000,0,7049852000,7306981000,955608346.567993,644
"2104","ET","Ethiopia",2004,10035332657.1772,136.618729766271,NA,NA,0,46.2954984908796,0,-6.65485759087974,200542000,0,-3.34741305263588,5.61687268585725,NA,128814000,0,6350647000,6680003000,1496784382.90341,644
"2105","ET","Ethiopia",2005,12285636790.4455,149.191869673283,NA,NA,0,49.8304012405019,0,-12.7608371012356,176134000,0,-4.51120102870029,12.7668846092726,NA,119912000,0,5928024000,6224070000,1042595244.04725,644
"2106","ET","Ethiopia",2006,15133574759.8908,161.592895100311,NA,NA,2,47.1876249768867,0,-11.8009055054942,16791000,0,-4.2416826895277,5.34974074930481,NA,76007000,0,2200943000,2293741000,867438379.720486,644
"2107","ET","Ethiopia",2007,19182433615.6517,176.107403869029,NA,NA,2,42.163199920152,0,-4.31647459022009,17638000,0,-2.77900745200349,12.8578937819188,NA,48751000,0,2571414000,2637803000,1289865509.94079,644
"2108","ET","Ethiopia",2008,25865530704.9313,190.863215087129,NA,NA,2,37.1452094226896,0,-6.98126333864433,17191000,0,0.135141675090428,2.47336404321649,NA,49917000,0,2829097000,2896205000,870502513.347333,644
"2109","ET","Ethiopia",2009,28477113323.0891,203.209904290068,NA,NA,2,NA,0,-7.69268196600249,368235000,0,-3.27255330355314,NA,NA,45275000,0,4818951000,5232461000,1780874201.12431,644
"2110","ET","Ethiopia",2010,26575263836.0041,218.65863916931,NA,NA,2,NA,0,-1.60084793358605,485280000,0,-7.82549866102297,NA,NA,314080000,0,6547156000,7346516000,NA,644
"2111","ET","Ethiopia",2011,30247359642.4312,229.676952502584,NA,NA,2,NA,0,-2.58884516355378,483780000,NA,NA,NA,NA,174991000,0,7937866000,8596637000,NA,644
"2112","ET","Ethiopia",2012,NA,NA,NA,NA,4,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,644
"2113","EU","European Union",1980,3801466275355.12,11703.6849994145,NA,NA,NA,82.6110128282,NA,NA,NA,1327128772.99252,NA,NA,NA,NA,NA,NA,NA,417504054961.963,NA
"2114","EU","European Union",1981,3361527317119.44,11681.2026217803,NA,NA,NA,84.8097114970897,NA,NA,NA,2044789377.33768,NA,NA,NA,NA,NA,NA,NA,311460499312.671,NA
"2115","EU","European Union",1982,3236969839637.08,11772.0032649603,NA,NA,NA,87.3153994809096,NA,NA,NA,910325241.296745,NA,NA,NA,NA,NA,NA,NA,319160283481.733,NA
"2116","EU","European Union",1983,3135607311324.76,11961.7826376336,NA,NA,NA,89.7906862613344,NA,NA,NA,4336333068.96949,NA,NA,NA,NA,NA,NA,NA,296740607014.88,NA
"2117","EU","European Union",1984,3009937155434.73,12240.5267729719,NA,NA,NA,91.60472456456,NA,NA,NA,3194453288.95653,NA,NA,NA,NA,NA,NA,NA,268541065031.04,NA
"2118","EU","European Union",1985,3109597382090.17,12517.5245981447,NA,NA,NA,86.0378587535948,NA,NA,NA,10115368205.2501,NA,NA,NA,NA,NA,NA,NA,292999138020.611,NA
"2119","EU","European Union",1986,4237561450483.79,12834.116474051,NA,NA,NA,84.7902278411849,NA,NA,NA,22046875842.4031,NA,NA,NA,NA,NA,NA,NA,347535404484.559,NA
"2120","EU","European Union",1987,5205231159606.22,13159.0061083324,NA,NA,NA,90.4288380340387,NA,NA,NA,24936428557.7336,NA,NA,NA,NA,NA,NA,NA,489137207782.736,NA
"2121","EU","European Union",1988,5795573233708.23,13669.7301714091,NA,NA,NA,93.6128647408711,NA,NA,NA,17588393981.0692,NA,NA,NA,NA,NA,NA,NA,446798001933.273,NA
"2122","EU","European Union",1989,5920937274348.05,14101.1210616037,NA,NA,NA,96.4142682034665,NA,NA,NA,44534381466.0478,NA,NA,NA,NA,NA,NA,NA,453997076462.443,NA
"2123","EU","European Union",1990,7297297141225.04,14442.2757227532,NA,NA,NA,99.8822124835542,NA,NA,NA,14420698229.1399,NA,NA,NA,NA,NA,NA,NA,520483045458.191,NA
"2124","EU","European Union",1991,7565040391840.5,14574.7409114091,NA,NA,NA,100.343466614285,NA,NA,NA,17719852353.9908,NA,NA,NA,NA,NA,NA,NA,511191530228.787,NA
"2125","EU","European Union",1992,8241557861041.59,14660.6028733133,NA,NA,NA,104.134444436998,NA,NA,NA,25640319181.8869,NA,NA,NA,NA,NA,NA,NA,489511126939.086,NA
"2126","EU","European Union",1993,7516370190012.79,14587.5639850726,NA,NA,NA,104.942203051443,NA,NA,NA,71298239319.3761,NA,NA,NA,NA,NA,NA,NA,502604086013.452,NA
"2127","EU","European Union",1994,7995928360102.89,14976.4131451538,NA,NA,NA,105.916691076055,NA,NA,NA,26951707862.8698,NA,NA,NA,NA,NA,NA,NA,543832822988.407,NA
"2128","EU","European Union",1995,9190779181659.4,15350.1050478254,NA,NA,NA,107.100826745016,NA,NA,NA,28566523167.0241,-6.55188038659801,NA,61.7983081007959,NA,NA,NA,NA,577125193069.16,NA
"2129","EU","European Union",1996,9381391128562.75,15613.329298851,NA,NA,NA,109.081703640196,NA,NA,NA,59785693857.9496,-3.83052214100103,NA,62.9048126536599,NA,NA,NA,NA,594249473948.026,NA
"2130","EU","European Union",1997,8848622040641.7,16017.3484605089,NA,NA,NA,109.975273347366,NA,NA,NA,52594509438.8741,-2.32620794167529,NA,63.9615163830276,NA,NA,NA,NA,561310009587.379,NA
"2131","EU","European Union",1998,9157463163770.17,16463.1685956198,NA,NA,NA,110.995978436416,NA,NA,NA,227868060201.234,-1.64274321443842,NA,62.6465836729412,NA,NA,NA,NA,574553886317.277,NA
"2132","EU","European Union",1999,9152803718385.87,16924.6356995146,NA,NA,NA,114.494927612819,NA,NA,NA,277025089643.027,-0.818617575560061,NA,58.5443707894901,NA,NA,NA,NA,493176152985.16,NA
"2133","EU","European Union",2000,8484605729710.84,17541.9253608447,6.85,3.8,NA,116.321009017445,NA,NA,NA,354502190190.627,0.792697160829034,NA,57.5089520789901,NA,NA,NA,NA,472532236500.871,NA
"2134","EU","European Union",2001,8585844042673.32,17878.7461834338,6.8,2.8,NA,119.339959682747,NA,NA,NA,215280412672.881,-0.968293712499166,NA,51.1154819779112,NA,NA,NA,NA,450345181593.06,NA
"2135","EU","European Union",2002,9362599428814.47,18056.5458477925,6.95,2.9,NA,119.576480294485,NA,NA,NA,125132664285.076,-1.98141418989127,NA,51.6305324817059,NA,NA,NA,NA,526502501201.896,NA
"2136","EU","European Union",2003,11417498743818.7,18240.5075269162,6.75,2.6,NA,121.810798037886,NA,NA,NA,241072911244.142,-2.60051865024652,NA,49.2409481904932,NA,NA,NA,NA,563686791399.629,NA
"2137","EU","European Union",2004,13181425826606,18617.2913472022,6.55,2.25,4.33333333333333,124.111670610065,27.0285714285714,NA,NA,290456301898.474,-2.40812778779811,NA,48.2300710598558,NA,NA,NA,NA,588811305544.031,NA
"2138","EU","European Union",2005,13781441670265.9,18916.7069087016,6.45,2.1,4.625,129.109668919835,29.9458333333333,NA,NA,571093265087.457,-2.08481255709284,NA,48.813205663635,NA,NA,NA,NA,590895327766.377,NA
"2139","EU","European Union",2006,14692485714672.2,19460.4590598667,6.6,2,4.52,133.988453083074,35.4217391304348,NA,NA,522300806869.692,-1.29931460601755,NA,45.9583745128805,NA,NA,NA,NA,668687538603.435,NA
"2140","EU","European Union",2007,16990029750030.6,19997.4906224506,6.7,1.8,4.56,142.146045017937,34.008,NA,NA,445819891799.213,-0.869326012984636,NA,41.9832595657909,NA,NA,NA,NA,802750394928.854,NA
"2141","EU","European Union",2008,18263512246416.8,19964.4223297538,6.2,2.6,4.46153846153846,148.356429160493,37.3333333333333,NA,NA,-196668756971.793,-1.95685657478121,NA,49.4750074621017,NA,NA,NA,NA,806806352863.146,NA
"2142","EU","European Union",2009,16320794343420.9,19033.6009897099,6.5,4.5,4.57692307692308,158.224693684853,38.416,NA,NA,405055355408.37,-6.02305663339895,NA,56.4150832054762,NA,NA,NA,NA,1027974940334.46,NA
"2143","EU","European Union",2010,16173413251733,19397.9757794055,6.7,5.6,4.65384615384615,159.854481674679,43.64,NA,NA,361369945332.375,-5.68281799941343,NA,58.5568444842629,NA,NA,NA,NA,1182160957474.84,NA
"2144","EU","European Union",2011,17574405430508.1,19639.1601616404,6.8,6.1,4.37037037037037,156.53939882175,48.4259259259259,NA,NA,124667484082.189,NA,NA,NA,NA,NA,NA,NA,1265687071064.92,NA
"2145","EU","European Union",2012,NA,NA,NA,NA,4.37037037037037,NA,47.9777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2146","FI","Finland",1980,53007650621.613,15372.8796860034,NA,NA,NA,45.0891010273409,NA,-2.64634683494127,NA,0,NA,0.896275952920424,NA,NA,NA,NA,NA,2451468030.54777,172
"2147","FI","Finland",1981,51791127032.2403,15504.385062447,NA,NA,NA,45.8911875918928,NA,-0.923292108158079,NA,0,NA,-1.42553110489713,NA,NA,NA,NA,NA,1988163509.90726,172
"2148","FI","Finland",1982,52177130874.5529,15887.873241642,NA,NA,NA,49.050915332174,NA,-1.7691181674135,NA,0,NA,-0.169280198983683,NA,NA,NA,NA,NA,2097669598.52508,172
"2149","FI","Finland",1983,50285012809.5645,16271.0309166558,NA,NA,NA,52.7004783757157,NA,-2.23579486871595,NA,0,NA,1.49314373726797,NA,NA,NA,NA,NA,1722252316.69362,172
"2150","FI","Finland",1984,52118124258.0135,16687.2723897759,NA,NA,NA,54.3055033069604,NA,-0.0395945956411265,NA,0,NA,-1.8015345673153,NA,NA,NA,NA,NA,3145827087.26412,172
"2151","FI","Finland",1985,54979854182.6554,17166.6039443715,NA,NA,NA,58.5961969914628,NA,-1.46646207262887,NA,0,NA,-2.28919845970339,NA,NA,NA,NA,NA,4375152662.43451,172
"2152","FI","Finland",1986,72319962467.7457,17562.9661855389,NA,NA,NA,60.7205875925997,NA,-0.958668595753916,NA,202548991.364126,NA,-3.13365747148092,NA,NA,NA,NA,NA,2534548366.33095,172
"2153","FI","Finland",1987,90045989449.4792,18124.4322663233,NA,NA,NA,66.1118692861531,NA,-1.92287780941808,NA,133448261.362381,NA,-0.611744487166793,NA,NA,NA,NA,NA,7363946173.03836,172
"2154","FI","Finland",1988,107182658137.882,19015.4036707723,NA,NA,NA,75.371223407961,NA,-2.51335392419546,NA,111142190.933103,NA,-0.233318221489043,NA,NA,NA,NA,NA,7171278180.9837,172
"2155","FI","Finland",1989,116795067202.439,19908.9577245115,NA,NA,NA,77.5312400511962,NA,-4.96344643421797,NA,303950921.867814,NA,-1.38867640930102,NA,NA,NA,NA,NA,5913979176.94449,172
"2156","FI","Finland",1990,138883532887.576,19921.0231615077,NA,NA,NA,81.8331729733501,NA,-5.01302701242857,NA,95827226.3472177,NA,-0.0761422354752383,NA,NA,NA,NA,NA,10414929959.1737,172
"2157","FI","Finland",1991,125300691074.842,18623.7803921127,NA,NA,NA,91.6432657172414,NA,-5.43282989749236,NA,19759615.3510451,NA,4.43158780445107,NA,NA,NA,NA,NA,8316763290.16751,172
"2158","FI","Finland",1992,110171223785.506,17874.0253519116,NA,NA,NA,89.1602894181429,NA,-4.64359678399675,NA,89100849.4704575,NA,2.22962332123473,NA,NA,NA,NA,NA,5880751067.12267,172
"2159","FI","Finland",1993,87346726345.3732,17643.5451913376,NA,NA,NA,81.2303951218096,NA,-1.29942368734008,NA,2215963663.38415,NA,0.63674749651768,NA,NA,NA,NA,NA,6192945860.36255,172
"2160","FI","Finland",1994,100630620375.64,18209.5322036339,NA,NA,NA,70.4779972928833,NA,1.10348498379604,NA,2540857089.74352,NA,1.39334507705134,NA,NA,NA,NA,NA,11429609310.8209,172
"2161","FI","Finland",1995,130806100217.865,18858.9627125414,NA,NA,NA,65.397675511533,NA,3.99932173607797,NA,2027427141.67002,-7.45856928714191,4.67544611548352,77.3453114590273,NA,NA,NA,NA,10657231031.1429,172
"2162","FI","Finland",1996,128308309603.935,19468.1556668942,NA,NA,NA,61.5962343542429,NA,3.89887485456564,NA,1914809433.87251,-4.41335202913317,-2.30604254041057,82.6250113486195,NA,NA,NA,NA,7507186996.38048,172
"2163","FI","Finland",1997,122987057610.812,20614.9128878887,NA,NA,NA,55.027853588718,NA,5.393088096116,NA,4023436027.53097,-0.805550381821568,-0.20533490564518,80.0894021233004,NA,NA,NA,NA,8881026360.09789,172
"2164","FI","Finland",1998,129763017356.475,21594.653655116,NA,NA,NA,55.5952299512153,NA,5.65617944674366,NA,7930644019.32049,1.85542437259391,4.0864977504263,77.0506983563547,NA,NA,NA,NA,10270798249.2753,172
"2165","FI","Finland",1999,130322821223.098,22386.629566979,NA,NA,NA,57.5935448532958,NA,6.17295971053591,NA,10279423467.9396,1.85413788311083,1.80792059704948,66.4031523614097,NA,NA,NA,NA,8677451744.64541,172
