imfcode,country,year,AMCType,NumAMCOp,NumAMCCountry,NumAMCCountryLag,A1C,A2C,A3C,A4C,A5C,A6C,A7C,F1,F2,F3,F4,F5,F6,F7,source,note
122,AUSTRIA,2003,NA,,,,,,,,,,,,,,,,,,,
122,AUSTRIA,2004,NA,,,,,,,,,,,,,,,,,,,
122,AUSTRIA,2005,NA,,,,,,,,,,,,,,,,,,,
122,AUSTRIA,2006,NA,,,,,,,,,,,,,,,,,,,
122,AUSTRIA,2007,NA,,,,,,,,,,,,,,,,,,,
122,AUSTRIA,2008,NA,,,,,,,,,,,,,,,,,,,
122,AUSTRIA,2009,Decentralised,1,1,,1,,,,,,,AMC,,,,,,,http://www.hypo-alpe-adria.at/015/home.nsf/home/de,
122,AUSTRIA,2010,Decentralised,1,1,1,1,,,,,,,AMC,,,,,,,http://www.kafinanz.at/EN/About%20us/About+us.aspx,
122,AUSTRIA,2011,Decentralised,1,1,1,1,,,,,,,AMC,,,,,,,,
122,AUSTRIA,2012,Decentralised,1,1,1,1,,,,,,,AMC,,,,,,,,
912,AZERBAIJAN,1980,NA,,,,,,,,,,,,,,,,,,,
912,AZERBAIJAN,1981,NA,,,,,,,,,,,,,,,,,,,
912,AZERBAIJAN,1982,NA,,,,,,,,,,,,,,,,,,,
912,AZERBAIJAN,1983,NA,,,,,,,,,,,,,,,,,,,
912,AZERBAIJAN,1984,NA,,,,,,,,,,,,,,,,,,,
912,AZERBAIJAN,1985,NA,,,,,,,,,,,,,,,,,,,
912,AZERBAIJAN,1986,NA,,,,,,,,,,,,,,,,,,,
912,AZERBAIJAN,1987,NA,,,,,,,,,,,,,,,,,,,
912,AZERBAIJAN,1988,NA,,,,,,,,,,,,,,,,,,,
912,AZERBAIJAN,1989,NA,,,,,,,,,,,,,,,,,,,
912,AZERBAIJAN,1990,NA,,,,,,,,,,,,,,,,,,,
912,AZERBAIJAN,1991,NA,,,,,,,,,,,,,,,,,,,
912,AZERBAIJAN,1992,NA,,,,,,,,,,,,,,,,,,,
912,AZERBAIJAN,1993,NA,,,,,,,,,,,,,,,,,,,
912,AZERBAIJAN,1994,NA,,,,,,,,,,,,,,,,,,,
912,AZERBAIJAN,1995,None,,,,,,,,,,,,,,,,,,LV_2012,
912,AZERBAIJAN,1996,NA,,,,,,,,,,,,,,,,,,RR_2008,
912,AZERBAIJAN,1997,NA,,,,,,,,,,,,,,,,,,,
912,AZERBAIJAN,1998,NA,,,,,,,,,,,,,,,,,,,
912,AZERBAIJAN,1999,NA,,,,,,,,,,,,,,,,,,,
912,AZERBAIJAN,2000,NA,,,,,,,,,,,,,,,,,,,
912,AZERBAIJAN,2001,NA,,,,,,,,,,,,,,,,,,,
912,AZERBAIJAN,2002,NA,,,,,,,,,,,,,,,,,,,
912,AZERBAIJAN,2003,NA,,,,,,,,,,,,,,,,,,,
912,AZERBAIJAN,2004,NA,,,,,,,,,,,,,,,,,,,
912,AZERBAIJAN,2005,NA,,,,,,,,,,,,,,,,,,,
912,AZERBAIJAN,2006,NA,,,,,,,,,,,,,,,,,,,
912,AZERBAIJAN,2007,NA,,,,,,,,,,,,,,,,,,,
912,AZERBAIJAN,2008,NA,,,,,,,,,,,,,,,,,,,
912,AZERBAIJAN,2009,NA,,,,,,,,,,,,,,,,,,,
912,AZERBAIJAN,2010,NA,,,,,,,,,,,,,,,,,,,
912,AZERBAIJAN,2011,NA,,,,,,,,,,,,,,,,,,,
313,BAHAMAS,1980,NA,,,,,,,,,,,,,,,,,,,
313,BAHAMAS,1981,NA,,,,,,,,,,,,,,,,,,,
313,BAHAMAS,1982,NA,,,,,,,,,,,,,,,,,,,
313,BAHAMAS,1983,NA,,,,,,,,,,,,,,,,,,,
313,BAHAMAS,1984,NA,,,,,,,,,,,,,,,,,,,
313,BAHAMAS,1985,NA,,,,,,,,,,,,,,,,,,,
313,BAHAMAS,1986,NA,,,,,,,,,,,,,,,,,,,
313,BAHAMAS,1987,NA,,,,,,,,,,,,,,,,,,,
313,BAHAMAS,1988,NA,,,,,,,,,,,,,,,,,,,
313,BAHAMAS,1989,NA,,,,,,,,,,,,,,,,,,,
313,BAHAMAS,1990,NA,,,,,,,,,,,,,,,,,,,
313,BAHAMAS,1991,NA,,,,,,,,,,,,,,,,,,,
313,BAHAMAS,1992,NA,,,,,,,,,,,,,,,,,,,
313,BAHAMAS,1993,NA,,,,,,,,,,,,,,,,,,,
313,BAHAMAS,1994,NA,,,,,,,,,,,,,,,,,,,
313,BAHAMAS,1995,NA,,,,,,,,,,,,,,,,,,,
313,BAHAMAS,1996,NA,,,,,,,,,,,,,,,,,,,
313,BAHAMAS,1997,NA,,,,,,,,,,,,,,,,,,,
313,BAHAMAS,1998,NA,,,,,,,,,,,,,,,,,,,
313,BAHAMAS,1999,NA,,,,,,,,,,,,,,,,,,,
313,BAHAMAS,2000,NA,,,,,,,,,,,,,,,,,,,
313,BAHAMAS,2001,NA,,,,,,,,,,,,,,,,,,,
313,BAHAMAS,2002,NA,,,,,,,,,,,,,,,,,,,
313,BAHAMAS,2003,NA,,,,,,,,,,,,,,,,,,,
313,BAHAMAS,2004,NA,,,,,,,,,,,,,,,,,,,
313,BAHAMAS,2005,NA,,,,,,,,,,,,,,,,,,,
313,BAHAMAS,2006,NA,,,,,,,,,,,,,,,,,,,
313,BAHAMAS,2007,NA,,,,,,,,,,,,,,,,,,,
313,BAHAMAS,2008,NA,,,,,,,,,,,,,,,,,,,
313,BAHAMAS,2009,NA,,,,,,,,,,,,,,,,,,,
313,BAHAMAS,2010,NA,,,,,,,,,,,,,,,,,,,
313,BAHAMAS,2011,NA,,,,,,,,,,,,,,,,,,,
419,BAHRAIN,1980,NA,,,,,,,,,,,,,,,,,,,
419,BAHRAIN,1981,NA,,,,,,,,,,,,,,,,,,,
419,BAHRAIN,1982,NA,,,,,,,,,,,,,,,,,,,
419,BAHRAIN,1983,NA,,,,,,,,,,,,,,,,,,,
419,BAHRAIN,1984,NA,,,,,,,,,,,,,,,,,,,
419,BAHRAIN,1985,NA,,,,,,,,,,,,,,,,,,,
419,BAHRAIN,1986,NA,,,,,,,,,,,,,,,,,,,
419,BAHRAIN,1987,NA,,,,,,,,,,,,,,,,,,,
419,BAHRAIN,1988,NA,,,,,,,,,,,,,,,,,,,
419,BAHRAIN,1989,NA,,,,,,,,,,,,,,,,,,,
419,BAHRAIN,1990,NA,,,,,,,,,,,,,,,,,,,
419,BAHRAIN,1991,NA,,,,,,,,,,,,,,,,,,,
419,BAHRAIN,1992,NA,,,,,,,,,,,,,,,,,,,
419,BAHRAIN,1993,NA,,,,,,,,,,,,,,,,,,,
419,BAHRAIN,1994,NA,,,,,,,,,,,,,,,,,,,
419,BAHRAIN,1995,NA,,,,,,,,,,,,,,,,,,,
419,BAHRAIN,1996,NA,,,,,,,,,,,,,,,,,,,
419,BAHRAIN,1997,NA,,,,,,,,,,,,,,,,,,,
419,BAHRAIN,1998,NA,,,,,,,,,,,,,,,,,,,
419,BAHRAIN,1999,NA,,,,,,,,,,,,,,,,,,,
419,BAHRAIN,2000,NA,,,,,,,,,,,,,,,,,,,
419,BAHRAIN,2001,NA,,,,,,,,,,,,,,,,,,,
419,BAHRAIN,2002,NA,,,,,,,,,,,,,,,,,,,
419,BAHRAIN,2003,NA,,,,,,,,,,,,,,,,,,,
419,BAHRAIN,2004,NA,,,,,,,,,,,,,,,,,,,
419,BAHRAIN,2005,NA,,,,,,,,,,,,,,,,,,,
419,BAHRAIN,2006,NA,,,,,,,,,,,,,,,,,,,
419,BAHRAIN,2007,NA,,,,,,,,,,,,,,,,,,,
419,BAHRAIN,2008,NA,,,,,,,,,,,,,,,,,,,
419,BAHRAIN,2009,NA,,,,,,,,,,,,,,,,,,,
419,BAHRAIN,2010,NA,,,,,,,,,,,,,,,,,,,
419,BAHRAIN,2011,NA,,,,,,,,,,,,,,,,,,,
513,BANGLADESH,1980,NA,,,,,,,,,,,,,,,,,,,
513,BANGLADESH,1981,NA,,,,,,,,,,,,,,,,,,,
513,BANGLADESH,1982,NA,,,,,,,,,,,,,,,,,,,
513,BANGLADESH,1983,NA,,,,,,,,,,,,,,,,,,,
513,BANGLADESH,1984,NA,,,,,,,,,,,,,,,,,,,
513,BANGLADESH,1985,NA,,,,,,,,,,,,,,,,,,,
513,BANGLADESH,1986,NA,,,,,,,,,,,,,,,,,,,
513,BANGLADESH,1987,None,,,,,,,,,,,,,,,,,,RR_2008,
513,BANGLADESH,1988,None,,,,,,,,,,,,,,,,,,,
513,BANGLADESH,1989,None,,,,,,,,,,,,,,,,,,,
513,BANGLADESH,1990,None,,,,,,,,,,,,,,,,,,,
513,BANGLADESH,1991,None,,,,,,,,,,,,,,,,,,,
513,BANGLADESH,1992,None,,,,,,,,,,,,,,,,,,,
513,BANGLADESH,1993,None,,,,,,,,,,,,,,,,,,,
513,BANGLADESH,1994,None,,,,,,,,,,,,,,,,,,,
513,BANGLADESH,1995,None,,,,,,,,,,,,,,,,,,,
513,BANGLADESH,1996,None,,,,,,,,,,,,,,,,,,,
513,BANGLADESH,1997,NA,,,,,,,,,,,,,,,,,,,
513,BANGLADESH,1998,NA,,,,,,,,,,,,,,,,,,,
513,BANGLADESH,1999,NA,,,,,,,,,,,,,,,,,,,
513,BANGLADESH,2000,NA,,,,,,,,,,,,,,,,,,,
513,BANGLADESH,2001,NA,,,,,,,,,,,,,,,,,,,
513,BANGLADESH,2002,NA,,,,,,,,,,,,,,,,,,,
513,BANGLADESH,2003,NA,,,,,,,,,,,,,,,,,,,
513,BANGLADESH,2004,NA,,,,,,,,,,,,,,,,,,,
513,BANGLADESH,2005,NA,,,,,,,,,,,,,,,,,,,
513,BANGLADESH,2006,NA,,,,,,,,,,,,,,,,,,,
513,BANGLADESH,2007,NA,,,,,,,,,,,,,,,,,,,
513,BANGLADESH,2008,NA,,,,,,,,,,,,,,,,,,,
513,BANGLADESH,2009,NA,,,,,,,,,,,,,,,,,,,
513,BANGLADESH,2010,NA,,,,,,,,,,,,,,,,,,,
513,BANGLADESH,2011,NA,,,,,,,,,,,,,,,,,,,
316,BARBADOS,1980,NA,,,,,,,,,,,,,,,,,,,
316,BARBADOS,1981,NA,,,,,,,,,,,,,,,,,,,
316,BARBADOS,1982,NA,,,,,,,,,,,,,,,,,,,
316,BARBADOS,1983,NA,,,,,,,,,,,,,,,,,,,
316,BARBADOS,1984,NA,,,,,,,,,,,,,,,,,,,
316,BARBADOS,1985,NA,,,,,,,,,,,,,,,,,,,
316,BARBADOS,1986,NA,,,,,,,,,,,,,,,,,,,
316,BARBADOS,1987,NA,,,,,,,,,,,,,,,,,,,
316,BARBADOS,1988,NA,,,,,,,,,,,,,,,,,,,
316,BARBADOS,1989,NA,,,,,,,,,,,,,,,,,,,
316,BARBADOS,1990,NA,,,,,,,,,,,,,,,,,,,
316,BARBADOS,1991,NA,,,,,,,,,,,,,,,,,,,
316,BARBADOS,1992,NA,,,,,,,,,,,,,,,,,,,
316,BARBADOS,1993,NA,,,,,,,,,,,,,,,,,,,
316,BARBADOS,1994,NA,,,,,,,,,,,,,,,,,,,
316,BARBADOS,1995,NA,,,,,,,,,,,,,,,,,,,
316,BARBADOS,1996,NA,,,,,,,,,,,,,,,,,,,
316,BARBADOS,1997,NA,,,,,,,,,,,,,,,,,,,
316,BARBADOS,1998,NA,,,,,,,,,,,,,,,,,,,
316,BARBADOS,1999,NA,,,,,,,,,,,,,,,,,,,
316,BARBADOS,2000,NA,,,,,,,,,,,,,,,,,,,
316,BARBADOS,2001,NA,,,,,,,,,,,,,,,,,,,
316,BARBADOS,2002,NA,,,,,,,,,,,,,,,,,,,
316,BARBADOS,2003,NA,,,,,,,,,,,,,,,,,,,
316,BARBADOS,2004,NA,,,,,,,,,,,,,,,,,,,
316,BARBADOS,2005,NA,,,,,,,,,,,,,,,,,,,
316,BARBADOS,2006,NA,,,,,,,,,,,,,,,,,,,
316,BARBADOS,2007,NA,,,,,,,,,,,,,,,,,,,
316,BARBADOS,2008,NA,,,,,,,,,,,,,,,,,,,
316,BARBADOS,2009,NA,,,,,,,,,,,,,,,,,,,
316,BARBADOS,2010,NA,,,,,,,,,,,,,,,,,,,
316,BARBADOS,2011,NA,,,,,,,,,,,,,,,,,,,
913,BELARUS,1980,NA,,,,,,,,,,,,,,,,,,RR_2008,
913,BELARUS,1981,NA,,,,,,,,,,,,,,,,,,,
913,BELARUS,1982,NA,,,,,,,,,,,,,,,,,,,
913,BELARUS,1983,NA,,,,,,,,,,,,,,,,,,,
913,BELARUS,1984,NA,,,,,,,,,,,,,,,,,,,
913,BELARUS,1985,NA,,,,,,,,,,,,,,,,,,,
913,BELARUS,1986,NA,,,,,,,,,,,,,,,,,,,
913,BELARUS,1987,NA,,,,,,,,,,,,,,,,,,,
913,BELARUS,1988,NA,,,,,,,,,,,,,,,,,,,
913,BELARUS,1989,NA,,,,,,,,,,,,,,,,,,,
913,BELARUS,1990,NA,,,,,,,,,,,,,,,,,,,
913,BELARUS,1991,NA,,,,,,,,,,,,,,,,,,,
913,BELARUS,1992,NA,,,,,,,,,,,,,,,,,,,
913,BELARUS,1993,NA,,,,,,,,,,,,,,,,,,,
913,BELARUS,1994,NA,,,,,,,,,,,,,,,,,,,
913,BELARUS,1995,None,,,,,,,,,,,,,,,,,,,
913,BELARUS,1996,NA,,,,,,,,,,,,,,,,,,,
913,BELARUS,1997,NA,,,,,,,,,,,,,,,,,,,
913,BELARUS,1998,NA,,,,,,,,,,,,,,,,,,,
913,BELARUS,1999,NA,,,,,,,,,,,,,,,,,,,
913,BELARUS,2000,NA,,,,,,,,,,,,,,,,,,,
913,BELARUS,2001,NA,,,,,,,,,,,,,,,,,,,
913,BELARUS,2002,NA,,,,,,,,,,,,,,,,,,,
913,BELARUS,2003,NA,,,,,,,,,,,,,,,,,,,
913,BELARUS,2004,NA,,,,,,,,,,,,,,,,,,,
913,BELARUS,2005,NA,,,,,,,,,,,,,,,,,,,
913,BELARUS,2006,NA,,,,,,,,,,,,,,,,,,,
913,BELARUS,2007,NA,,,,,,,,,,,,,,,,,,,
913,BELARUS,2008,NA,,,,,,,,,,,,,,,,,,,
913,BELARUS,2009,NA,,,,,,,,,,,,,,,,,,,
913,BELARUS,2010,NA,,,,,,,,,,,,,,,,,,,
913,BELARUS,2011,NA,,,,,,,,,,,,,,,,,,,
124,BELGIUM,1980,NA,,,,,,,,,,,,,,,,,,,
124,BELGIUM,1981,NA,,,,,,,,,,,,,,,,,,,
124,BELGIUM,1982,NA,,,,,,,,,,,,,,,,,,,
124,BELGIUM,1983,NA,,,,,,,,,,,,,,,,,,,
124,BELGIUM,1984,NA,,,,,,,,,,,,,,,,,,,
124,BELGIUM,1985,NA,,,,,,,,,,,,,,,,,,,
124,BELGIUM,1986,NA,,,,,,,,,,,,,,,,,,,
124,BELGIUM,1987,NA,,,,,,,,,,,,,,,,,,,
124,BELGIUM,1988,NA,,,,,,,,,,,,,,,,,,,
124,BELGIUM,1989,NA,,,,,,,,,,,,,,,,,,,
124,BELGIUM,1990,NA,,,,,,,,,,,,,,,,,,,
124,BELGIUM,1991,NA,,,,,,,,,,,,,,,,,,,
124,BELGIUM,1992,NA,,,,,,,,,,,,,,,,,,,
124,BELGIUM,1993,NA,,,,,,,,,,,,,,,,,,,
124,BELGIUM,1994,NA,,,,,,,,,,,,,,,,,,,
124,BELGIUM,1995,NA,,,,,,,,,,,,,,,,,,,
124,BELGIUM,1996,NA,,,,,,,,,,,,,,,,,,,
124,BELGIUM,1997,NA,,,,,,,,,,,,,,,,,,,
124,BELGIUM,1998,NA,,,,,,,,,,,,,,,,,,,
124,BELGIUM,1999,NA,,,,,,,,,,,,,,,,,,,
124,BELGIUM,2000,NA,,,,,,,,,,,,,,,,,,,
124,BELGIUM,2001,NA,,,,,,,,,,,,,,,,,,,
124,BELGIUM,2002,NA,,,,,,,,,,,,,,,,,,,
124,BELGIUM,2003,NA,,,,,,,,,,,,,,,,,,,
124,BELGIUM,2004,NA,,,,,,,,,,,,,,,,,,,
124,BELGIUM,2005,NA,,,,,,,,,,,,,,,,,,,
124,BELGIUM,2006,NA,,,,,,,,,,,,,,,,,,,
124,BELGIUM,2007,NA,,,,,,,,,,,,,,,,,,,
124,BELGIUM,2008,NA,,,,,,,,,,,,,,,,,,,
124,BELGIUM,2009,Decentralised,1,1,,1,,,,,,,,,,,,,,http://www.royalparkinvestments.com/index.cfm?page=company/about,
124,BELGIUM,2010,Decentralised,1,1,1,1,,,,,,,,,,,,,,http://en.wikipedia.org/wiki/Dexia,
124,BELGIUM,2011,Decentralised,1,1,1,1,1,,,,,,,,,,,,,,
124,BELGIUM,2012,Decentralised,1,1,1,1,1,,,,,,,,,,,,,,
339,BELIZE,1980,NA,,,,,,,,,,,,,,,,,,,
339,BELIZE,1981,NA,,,,,,,,,,,,,,,,,,,
339,BELIZE,1982,NA,,,,,,,,,,,,,,,,,,,
339,BELIZE,1983,NA,,,,,,,,,,,,,,,,,,,
339,BELIZE,1984,NA,,,,,,,,,,,,,,,,,,,
339,BELIZE,1985,NA,,,,,,,,,,,,,,,,,,,
339,BELIZE,1986,NA,,,,,,,,,,,,,,,,,,,
339,BELIZE,1987,NA,,,,,,,,,,,,,,,,,,,
339,BELIZE,1988,NA,,,,,,,,,,,,,,,,,,,
339,BELIZE,1989,NA,,,,,,,,,,,,,,,,,,,
339,BELIZE,1990,NA,,,,,,,,,,,,,,,,,,,
339,BELIZE,1991,NA,,,,,,,,,,,,,,,,,,,
339,BELIZE,1992,NA,,,,,,,,,,,,,,,,,,,
339,BELIZE,1993,NA,,,,,,,,,,,,,,,,,,,
339,BELIZE,1994,NA,,,,,,,,,,,,,,,,,,,
339,BELIZE,1995,NA,,,,,,,,,,,,,,,,,,,
339,BELIZE,1996,NA,,,,,,,,,,,,,,,,,,,
339,BELIZE,1997,NA,,,,,,,,,,,,,,,,,,,
339,BELIZE,1998,NA,,,,,,,,,,,,,,,,,,,
339,BELIZE,1999,NA,,,,,,,,,,,,,,,,,,,
339,BELIZE,2000,NA,,,,,,,,,,,,,,,,,,,
339,BELIZE,2001,NA,,,,,,,,,,,,,,,,,,,
339,BELIZE,2002,NA,,,,,,,,,,,,,,,,,,,
339,BELIZE,2003,NA,,,,,,,,,,,,,,,,,,,
339,BELIZE,2004,NA,,,,,,,,,,,,,,,,,,,
339,BELIZE,2005,NA,,,,,,,,,,,,,,,,,,,
339,BELIZE,2006,NA,,,,,,,,,,,,,,,,,,,
339,BELIZE,2007,NA,,,,,,,,,,,,,,,,,,,
339,BELIZE,2008,NA,,,,,,,,,,,,,,,,,,,
339,BELIZE,2009,NA,,,,,,,,,,,,,,,,,,,
339,BELIZE,2010,NA,,,,,,,,,,,,,,,,,,,
339,BELIZE,2011,NA,,,,,,,,,,,,,,,,,,,
638,BENIN,1980,NA,,,,,,,,,,,,,,,,,,,
638,BENIN,1981,NA,,,,,,,,,,,,,,,,,,,
638,BENIN,1982,NA,,,,,,,,,,,,,,,,,,,
638,BENIN,1983,NA,,,,,,,,,,,,,,,,,,,
638,BENIN,1984,NA,,,,,,,,,,,,,,,,,,,
638,BENIN,1985,NA,,,,,,,,,,,,,,,,,,,
638,BENIN,1986,NA,,,,,,,,,,,,,,,,,,,
638,BENIN,1987,NA,,,,,,,,,,,,,,,,,,,
638,BENIN,1988,None,,,,,,,,,,,,,,,,,,LV_2012,
638,BENIN,1989,None,,,,,,,,,,,,,,,,,,,
638,BENIN,1990,None,,,,,,,,,,,,,,,,,,,
638,BENIN,1991,None,,,,,,,,,,,,,,,,,,,
638,BENIN,1992,None,,,,,,,,,,,,,,,,,,,
638,BENIN,1993,NA,,,,,,,,,,,,,,,,,,,
638,BENIN,1994,NA,,,,,,,,,,,,,,,,,,,
638,BENIN,1995,NA,,,,,,,,,,,,,,,,,,,
638,BENIN,1996,NA,,,,,,,,,,,,,,,,,,,
638,BENIN,1997,NA,,,,,,,,,,,,,,,,,,,
638,BENIN,1998,NA,,,,,,,,,,,,,,,,,,,
638,BENIN,1999,NA,,,,,,,,,,,,,,,,,,,
638,BENIN,2000,NA,,,,,,,,,,,,,,,,,,,
638,BENIN,2001,NA,,,,,,,,,,,,,,,,,,,
638,BENIN,2002,NA,,,,,,,,,,,,,,,,,,,
638,BENIN,2003,NA,,,,,,,,,,,,,,,,,,,
638,BENIN,2004,NA,,,,,,,,,,,,,,,,,,,
638,BENIN,2005,NA,,,,,,,,,,,,,,,,,,,
638,BENIN,2006,NA,,,,,,,,,,,,,,,,,,,
638,BENIN,2007,NA,,,,,,,,,,,,,,,,,,,
638,BENIN,2008,NA,,,,,,,,,,,,,,,,,,,
638,BENIN,2009,NA,,,,,,,,,,,,,,,,,,,
638,BENIN,2010,NA,,,,,,,,,,,,,,,,,,,
638,BENIN,2011,NA,,,,,,,,,,,,,,,,,,,
319,BERMUDA,1980,NA,,,,,,,,,,,,,,,,,,,
319,BERMUDA,1981,NA,,,,,,,,,,,,,,,,,,,
319,BERMUDA,1982,NA,,,,,,,,,,,,,,,,,,,
319,BERMUDA,1983,NA,,,,,,,,,,,,,,,,,,,
319,BERMUDA,1984,NA,,,,,,,,,,,,,,,,,,,
319,BERMUDA,1985,NA,,,,,,,,,,,,,,,,,,,
319,BERMUDA,1986,NA,,,,,,,,,,,,,,,,,,,
319,BERMUDA,1987,NA,,,,,,,,,,,,,,,,,,,
319,BERMUDA,1988,NA,,,,,,,,,,,,,,,,,,,
319,BERMUDA,1989,NA,,,,,,,,,,,,,,,,,,,
319,BERMUDA,1990,NA,,,,,,,,,,,,,,,,,,,
319,BERMUDA,1991,NA,,,,,,,,,,,,,,,,,,,
319,BERMUDA,1992,NA,,,,,,,,,,,,,,,,,,,
319,BERMUDA,1993,NA,,,,,,,,,,,,,,,,,,,
319,BERMUDA,1994,NA,,,,,,,,,,,,,,,,,,,
319,BERMUDA,1995,NA,,,,,,,,,,,,,,,,,,,
319,BERMUDA,1996,NA,,,,,,,,,,,,,,,,,,,
319,BERMUDA,1997,NA,,,,,,,,,,,,,,,,,,,
319,BERMUDA,1998,NA,,,,,,,,,,,,,,,,,,,
319,BERMUDA,1999,NA,,,,,,,,,,,,,,,,,,,
319,BERMUDA,2000,NA,,,,,,,,,,,,,,,,,,,
319,BERMUDA,2001,NA,,,,,,,,,,,,,,,,,,,
319,BERMUDA,2002,NA,,,,,,,,,,,,,,,,,,,
319,BERMUDA,2003,NA,,,,,,,,,,,,,,,,,,,
319,BERMUDA,2004,NA,,,,,,,,,,,,,,,,,,,
319,BERMUDA,2005,NA,,,,,,,,,,,,,,,,,,,
319,BERMUDA,2006,NA,,,,,,,,,,,,,,,,,,,
319,BERMUDA,2007,NA,,,,,,,,,,,,,,,,,,,
319,BERMUDA,2008,NA,,,,,,,,,,,,,,,,,,,
319,BERMUDA,2009,NA,,,,,,,,,,,,,,,,,,,
319,BERMUDA,2010,NA,,,,,,,,,,,,,,,,,,,
319,BERMUDA,2011,NA,,,,,,,,,,,,,,,,,,,
514,BHUTAN,1980,NA,,,,,,,,,,,,,,,,,,,
514,BHUTAN,1981,NA,,,,,,,,,,,,,,,,,,,
514,BHUTAN,1982,NA,,,,,,,,,,,,,,,,,,,
514,BHUTAN,1983,NA,,,,,,,,,,,,,,,,,,,
514,BHUTAN,1984,NA,,,,,,,,,,,,,,,,,,,
514,BHUTAN,1985,NA,,,,,,,,,,,,,,,,,,,
514,BHUTAN,1986,NA,,,,,,,,,,,,,,,,,,,
514,BHUTAN,1987,NA,,,,,,,,,,,,,,,,,,,
514,BHUTAN,1988,NA,,,,,,,,,,,,,,,,,,,
514,BHUTAN,1989,NA,,,,,,,,,,,,,,,,,,,
514,BHUTAN,1990,NA,,,,,,,,,,,,,,,,,,,
514,BHUTAN,1991,NA,,,,,,,,,,,,,,,,,,,
514,BHUTAN,1992,NA,,,,,,,,,,,,,,,,,,,
514,BHUTAN,1993,NA,,,,,,,,,,,,,,,,,,,
514,BHUTAN,1994,NA,,,,,,,,,,,,,,,,,,,
514,BHUTAN,1995,NA,,,,,,,,,,,,,,,,,,,
514,BHUTAN,1996,NA,,,,,,,,,,,,,,,,,,,
514,BHUTAN,1997,NA,,,,,,,,,,,CB,,,,,,,http://www.oecd.org/countries/bhutan/47170833.pdf,
514,BHUTAN,1998,NA,,,,,,,,,,,CB,,,,,,,,
514,BHUTAN,1999,NA,,,,,,,,,,,CB,,,,,,,,
514,BHUTAN,2000,NA,,,,,,,,,,,CB,,,,,,,,
514,BHUTAN,2001,NA,,,,,,,,,,,CB,,,,,,,,
514,BHUTAN,2002,NA,,,,,,,,,,,CB,,,,,,,,
514,BHUTAN,2003,NA,,,,,,,,,,,CB,,,,,,,,
514,BHUTAN,2004,NA,,,,,,,,,,,CB,,,,,,,,
514,BHUTAN,2005,NA,,,,,,,,,,,CB,,,,,,,,
514,BHUTAN,2006,NA,,,,,,,,,,,CB,,,,,,,,
514,BHUTAN,2007,NA,,,,,,,,,,,CB,,,,,,,,
514,BHUTAN,2008,NA,,,,,,,,,,,CB,,,,,,,,
514,BHUTAN,2009,NA,,,,,,,,,,,CB,,,,,,,,
514,BHUTAN,2010,NA,,,,,,,,,,,CB,,,,,,,,
514,BHUTAN,2011,NA,,,,,,,,,,,,,,,,,,,
218,"BOLIVIA, PLURINATIONAL STATE OF",1980,NA,,,,,,,,,,,,,,,,,,,
218,"BOLIVIA, PLURINATIONAL STATE OF",1981,NA,,,,,,,,,,,,,,,,,,,
218,"BOLIVIA, PLURINATIONAL STATE OF",1982,NA,,,,,,,,,,,,,,,,,,,
218,"BOLIVIA, PLURINATIONAL STATE OF",1983,NA,,,,,,,,,,,,,,,,,,,
218,"BOLIVIA, PLURINATIONAL STATE OF",1984,NA,,,,,,,,,,,,,,,,,,,
218,"BOLIVIA, PLURINATIONAL STATE OF",1985,NA,,,,,,,,,,,,,,,,,,,
218,"BOLIVIA, PLURINATIONAL STATE OF",1986,NA,,,,,,,,,,,,,,,,,,,
218,"BOLIVIA, PLURINATIONAL STATE OF",1987,None,,,,,,,,,,,,,,,,,,,
218,"BOLIVIA, PLURINATIONAL STATE OF",1988,None,,,,,,,,,,,,,,,,,,,
218,"BOLIVIA, PLURINATIONAL STATE OF",1989,NA,,,,,,,,,,,,,,,,,,,
218,"BOLIVIA, PLURINATIONAL STATE OF",1990,NA,,,,,,,,,,,,,,,,,,,
218,"BOLIVIA, PLURINATIONAL STATE OF",1991,NA,,,,,,,,,,,,,,,,,,,
218,"BOLIVIA, PLURINATIONAL STATE OF",1992,NA,,,,,,,,,,,,,,,,,,,
218,"BOLIVIA, PLURINATIONAL STATE OF",1993,NA,,,,,,,,,,,,,,,,,,,
218,"BOLIVIA, PLURINATIONAL STATE OF",1994,NA,,,,,,,,,,,,,,,,,,,
218,"BOLIVIA, PLURINATIONAL STATE OF",1995,Centralised,1,1,,1,,,,,,,AMC,,,,,,,Jacome_2008,
218,"BOLIVIA, PLURINATIONAL STATE OF",1996,Centralised,1,1,1,1,,,,,,,AMC+,,,,,,,RR_2008,
218,"BOLIVIA, PLURINATIONAL STATE OF",1997,Centralised,1,1,1,1,,,,,,,?,,,,,,,,
218,"BOLIVIA, PLURINATIONAL STATE OF",1998,Centralised,1,1,1,1,,,,,,,?,,,,,,,,
218,"BOLIVIA, PLURINATIONAL STATE OF",1999,Centralised,1,1,1,1,,,,,,,?,,,,,,,,
218,"BOLIVIA, PLURINATIONAL STATE OF",2000,Centralised,1,1,1,1,,,,,,,?,,,,,,,,
218,"BOLIVIA, PLURINATIONAL STATE OF",2001,Centralised,1,1,1,1,,,,,,,?,,,,,,,,
218,"BOLIVIA, PLURINATIONAL STATE OF",2002,Centralised,1,1,1,1,,,,,,,?,,,,,,,,
