parl,newelecP,oldelecP,country,consolexpcentgov,consolrevcengov,expcengov,revcengov,expgengov,revgengov,cengovdefsur,consolgovdefsur,country_code,cashsurdefimf,cashsurdefwdi,cashsurdef_imf_gfs,cashsurdef_imf_gfs2,drazenbudbal,Argentina,Bahamas,Barbados,Belize,Bolivia,Brazil,Chile,Colombia,CostaRica,DomRep,Ecuador,ElSalvador,Guatemala,Mexico,Nicaragua,Panama,Peru,TrinTob,Uruguay,Venezuela,run620,growth,inflation,oldeleU,oldelecL,newelecL,dbud_bal_comb,newfloating,oldfloating,oldelecL_oldfloat,oldelecP_oldfloat,dcashsurdefimf,dcashsurdefwdi,ddrazenbudbal,dcashsurdef_imf_gfs2,dcashsurdef_imf_gfs,newelecL_newfloat,newelecP_newfloat,dcengovdefsur,dconsolgovdefsur,newinflation,newgrowth,newextdebtpercgni,newextdebt,year,fiscalresponsibilitylaw,newelecL_nfloat_fisresp
0,0,,"ElSalvador",,,,,,,-85.9,,12,,,-1,-6.74,-1.266382,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,345,,14.6,,,0,,0,0,,,,,.499043,2.860001,.39,0,0,21.4,,14.6,-4.180265,25.9,886.4,1979,0,0
0,0,,"ElSalvador",,,,,,,-512.3,,12,,,-5.75,-33.51,-4.413117,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,346,,17.4,,,0,,0,0,,,,,-3.146735,-26.77,-4.75,0,0,-426.4,,17.4,-11.77132,26.1,911.1,1980,0,0
0,0,,"ElSalvador",,,,,,,-648.3,,12,,,-7.5,-37.4,-5.936506,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,347,,14.8,,,.7637362,,0,0,,,,,-1.523389,-3.890003,-1.75,0,0,-136,,14.8,-10.45094,33.86,1130,1981,0,0
0,0,,"ElSalvador",,,,,,,-680.2,,12,,,-7.59,-38.52,-6.728603,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,348,,11.7,,,.2362637,,0,0,,,,,-.7920971,-1.119999,-.0900002,0,0,-31.90002,,11.7,-6.305793,43.98,1442.6,1982,0,0
0,.769863,.7944444,"ElSalvador",,,,,,,-543.3,,12,,,-5.35,-30.93,-3.085167,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,349,,13.3,0,0,0,,0,0,0,0,,,3.643436,7.59,2.24,0,0,136.9,,13.3,1.535012,51.69,1744.8,1983,0,0
0,.230137,.2055556,"ElSalvador",,,,,,,-521.4,,12,,,-4.47,-23.46,-2.117146,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,350,2.3,11.5,0,.75,.7554945,,0,0,0,0,,,.9680209,7.470001,.8800001,0,0,21.89996,,11.5,1.336955,51.9,1831.1,1984,0,0
0,0,0,"ElSalvador",,,,,,,-106.7,,12,,,-.74,-4.19,-1.728445,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,351,2,22.3,0,.25,.2445055,,0,0,0,0,,,.388701,19.27,3.73,0,0,414.7,,22.3,.6165959,50.24,1850.8,1985,0,0
0,0,0,"ElSalvador",,,,,,,185,,12,,,.94,6.77,.4999266,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,352,.2,31.9,0,0,0,,1,1,0,0,,,2.228372,10.96,1.68,0,0,291.7,,31.9,.189395,50.96,1862.4,1986,0,0
0,0,0,"ElSalvador",,,,,,,142,,12,,,.61,4.84,-.1806349,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,353,2.5,24.9,0,.7777778,.7835616,,0,0,0,0,,,-.6805615,-1.93,-.33,0,0,-43,,24.9,2.513588,51.77,1985.7,1987,0,0
0,.7884616,.7833334,"ElSalvador",,,,,,,-77.6,,12,,,-.28,-2.55,-.6146358,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,354,2,19.8,0,.2222222,.2164384,,0,0,0,0,,,-.4340009,-7.39,-.89,0,0,-219.6,,19.8,1.877458,49.1,1997.8,1988,0,0
0,.2115385,.2166667,"ElSalvador",,,,,,,-599.5,,12,,,-1.86,-17.75,-2.096264,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,355,1,17.6,0,0,0,-.7,0,0,0,0,,,-1.481628,-15.2,-1.58,0,0,-521.9,,17.6,.9621922,48.93,2080,1989,0,0
0,0,0,"ElSalvador",,,,,,,-322.2,,12,-.56,,,-7.54,-.0054813,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,356,5,24,0,.8083333,.8131868,2.2,1,1,.8083333,0,,,2.090783,10.21,,.8131868,0,277.3,,24,4.831732,45.65,2144.9,1990,0,0
0,0,0,"ElSalvador",,,,,,,-982,,12,-22.3,,,-17.03,-2.009203,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,357,4,14.4,0,.1916667,.1868132,-1.7,1,1,.1916667,0,-21.74,,-2.003722,-9.490001,,.1868132,0,-659.8,,14.4,3.575256,42.19,2189.3,1991,0,0
0,0,0,"ElSalvador",,,,,,,-432.1,,12,-30.89,,,-7.16,-3.086137,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,358,8,11.2,0,0,0,-.0999999,1,1,0,0,-8.59,,-1.076934,9.870001,,0,0,549.9,,11.2,7.544838,38.72,2268.1,1992,0,0
0,.7857143,.7805555,"ElSalvador",,,,,,,-656,,12,-18.51,,,-8.78,-1.819613,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,359,7,18.5,0,.7805555,.7857143,2,1,1,.7805555,.7805555,12.38,,1.266524,-1.62,,.7857143,.7857143,-223.9,,18.5,7.369835,28.2,1920.3,1993,0,0
0,.2142857,.2194444,"ElSalvador",,,,,,,-560.4,,12,-6.45,,,-5.89,-.6236219,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,360,6,10.6,0,.2194444,.2142857,.6,0,,,,12.06,,1.195991,2.89,,0,0,95.59998,,10.6,6.050231,26.27,2096.9,1994,0,0
0,0,0,"ElSalvador",,,,,,,-94.4,,12,-4.79,,,-.89,-.3834957,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,361,6,10,0,0,0,.3,0,,,,1.66,,.2401262,5,,0,0,466,,10,6.395236,26.68,2508.7,1995,0,0
0,0,0,"ElSalvador",,,,,,,-462.9,,12,-17.85,,,-4.17,-2.017926,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,362,2,9.8,0,.7916667,.7967033,-1.5,0,0,0,0,-13.06,,-1.63443,-3.28,,0,0,-368.5,,9.8,1.706209,27.56,2816.9,1996,0,0
0,0,0,"ElSalvador",,,,,,,-580.7,,12,-9.9,,,-4.9,-1.363982,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,363,4,4.5,0,.2083333,.2032967,.8,0,,,,7.950001,,.653944,-.73,,0,0,-117.8,,4.5,4.245987,28.77,3156.8,1997,0,0
0,.8214285,,"ElSalvador",,,,,,,1807.5,,12,-16,,,17.67,-1.927118,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,364,,,,,0,,0,,,,-6.1,,-.563136,22.57,,0,0,2388.2,,2.5,3.749451,27.59,3267.9,1998,0,0
0,.1785714,,"ElSalvador",,,,,,,1086.9,,12,-2.14,,,9.93,-2.314287,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,365,,,,,.8054795,,0,,,,13.86,,-.387169,-7.74,,0,0,-720.6,,.5,3.448869,30.28,3688.7,1999,0,0
0,0,,"ElSalvador",,,,,,,2707.9,,12,-2.28,,,23.93,-2.410062,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,366,,,,,.1945205,,0,,,,-.1399999,,-.0957751,14,,0,0,1621,,2.3,2.15288,34.68,4466.6,2000,0,0
0,0,,"ElSalvador",,,,,,,-426.4,,12,-3.57,,,-22.14,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,367,,,,,0,,0,,,,-1.29,,,-46.07,,0,0,-3134.3,,3.8,1.709243,37.2,5039.4,2001,0,0
0,0,,"ElSalvador",2561,2304.7,2194.8,1727.9,2606.1,2380.8,,,12,-3.13,-4.7,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,368,,,,,.7967033,,0,,,,.4399998,,,,,0,0,,,1.9,2.340188,40.81,5706.4,2002,0,0
0,.7808219,,"ElSalvador",2297.1,2312.8,2148.4,1922.6,2340.2,2400.2,,,12,-2.7,-2.5,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,369,,,,,.2032967,,0,,,,.4300001,2.2,,,,0,0,,,2.1,2.300038,55.78,8157.1,2003,0,0
0,.2191781,,"ElSalvador",2692.5,2493.5,2379.2,1948.5,2734.8,2615.5,,,12,-1.12,-3.3,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,370,,,,,0,,0,,,,1.58,-.8,,,,0,0,,,4.5,1.850536,54.76,8400,2004,0,0
0,0,,"ElSalvador",3009.5,2756.9,2604.3,2270.6,3047.2,2897.4,,,12,-1.04,-4.4,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,371,,,,,.8076923,,,,,,.08,-1.1,,,,,,,,4.7,3.085324,51.25,8455.4,2005,,
0,0,,"ElSalvador",3604.7,3343,3010.7,2711.9,3543.5,3396.5,,,12,-.69,-3.2,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,372,,,,,.1923077,,,,,,.35,1.2,,,,,,,,4,4.184235,50.38,9135.6,2006,,
0,,,"Guatemala",,,,,,,-111.25,,13,-2.21,,-2.55,-21.36,-2.212906,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,373,,10.7,,,,,0,0,,,,,,,,,,,,10.7,7.387266,8.85,382.4,1976,0,
0,.8269231,,"Guatemala",,,,,,,-51.19,,13,-.74,,-.93,-7.99,-.7408083,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,374,,12.3,,,.8269231,,0,0,,,1.47,,1.472098,13.37,1.62,0,0,60.06,,12.3,7.809221,12.05,657.3,1977,0,0
0,.1730769,,"Guatemala",,,,,,,-71.15,,13,.11,,-1.17,-9.71,.1087225,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,375,,8.3,,,.1730769,,0,0,,,.85,,.8495308,-1.72,-.2399999,0,0,-19.96,,8.3,4.99669,13.56,821,1978,0,0
0,0,,"Guatemala",,,,,,,-149.12,,13,-2.43,,-2.16,-18.28,-2.426481,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,376,,11.3,,,0,,0,0,,,-2.54,,-2.535203,-8.570001,-.9900001,0,0,-77.96999,,11.3,4.713456,15.21,1050.3,1979,0,0
0,0,,"Guatemala",,,,,,,-270.93,,13,-4.6,,-3.9,-25.78,-4.601873,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,377,,10.8,,,0,,0,0,,,-2.17,,-2.175392,-7.5,-1.74,0,0,-121.81,,10.8,3.759978,15.06,1179.9,1980,0,0
0,.8241758,,"Guatemala",,,,,,,-474.97,,13,-7.12,,-6.22,-37.34,-7.121448,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,378,,11.4,,,.8214285,-2.320021,0,0,,,-2.52,,-2.519575,-11.56,-2.32,0,0,-204.04,,11.4,.6468587,15,1278.3,1981,0,0
0,.1758242,,"Guatemala",,,,,,,-379.23,,13,-4.13,,-4.78,-32.11,-4.13426,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,379,,.3,,,.1785714,1.437433,0,0,,,2.99,,2.987188,5.23,1.44,0,0,95.73999,,.3,-3.530089,18.08,1555.5,1982,0,0
0,0,0,"Guatemala",,,,,,,-275.84,,13,-3.26,,-3.51,-26.68,-3.26302,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,380,,4.5,0,0,.5013698,1.269022,0,0,0,0,.8700001,,.8712401,5.43,1.27,0,0,103.39,,4.5,-2.572092,20.41,1823.8,1983,0,0
0,.1593407,.1472222,"Guatemala",,,,,,,-360.72,,13,,,-3.81,-35.18,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,381,.5,3.4,0,.1472222,.4986301,,0,0,0,0,,,,-8.5,-.3,0,0,-84.88,,3.4,.4966978,25.66,2377.2,1984,0,0
0,.8406593,.8527778,"Guatemala",,,,,,,-210.61,,13,-1.92,,-1.8,-18.95,-1.921322,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,382,-.6,18.7,0,.8527778,.8406593,,0,0,0,0,,,,16.23,2.01,0,0,150.11,,18.7,-.6093389,28.02,2676.6,1985,0,0
0,0,0,"Guatemala",,,,,,,-91.55,,13,-1.38,,-.58,-5.89,-1.379585,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,383,.1,36.9,0,0,0,,1,1,0,0,.54,,.541737,13.06,1.22,0,0,119.06,,36.9,.1430496,40.03,2809,1986,0,0
0,0,0,"Guatemala",,,,,,,-133.72,,13,-1.03,,-.76,-6.73,-1.031556,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,384,3.5,12.3,0,0,0,,0,0,0,0,.35,,.348029,-.8400002,-.18,0,0,-42.17,,12.3,3.543983,40.42,2790.9,1987,0,0
0,0,0,"Guatemala",,,,,,,-218.13,,13,-1.39,,-1.06,-8.69,-1.385259,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,385,4,10.8,0,0,0,,1,1,0,0,-.36,,-.353703,-1.96,-.3,0,0,-84.41,,10.8,3.892387,34.07,2611.4,1988,0,0
0,.1373627,.1111111,"Guatemala",,,,,,,-408.25,,13,-3.18,,-1.73,-14.4,-3.184334,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,386,4,11.4,0,.1111111,.1373627,-1.2,1,1,.1111111,.1111111,-1.79,,-1.799075,-5.71,-.6700001,.1373627,.1373627,-190.12,,11.4,3.94259,31.63,2603.4,1989,0,0
0,.8626373,.8888889,"Guatemala",,,,,,,-655.46,,13,-1.18,-1.9,,-19.03,-1.183673,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,387,3,41.2,0,.8888889,.8626373,1.1,1,1,.8888889,.8888889,2,,2.000661,-4.630001,,.8626373,.8626373,-247.21,,41.2,3.102563,38.01,2848.9,1990,0,0
0,0,0,"Guatemala",,,,,,,32.96,,13,.51,.1,,.77,.5126601,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,388,4,33.2,0,0,0,1.8,1,1,0,0,1.69,2,1.696333,19.8,,0,0,688.42,,33.2,3.658249,30.23,2811.5,1991,0,0
0,0,0,"Guatemala",,,,,,,127.03,,13,.75,.2,,2.27,.7539131,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,389,5,10,0,0,0,.5,1,1,0,0,.24,.1,.241253,1.5,,0,0,94.07,,10,4.838339,26.81,2769.1,1992,0,0
0,0,.2916667,"Guatemala",,,,,,,-448.38,,13,-1.66,-.7,,-7.2,-1.656985,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,390,4,11.8,0,.2916667,.3818681,-1.8,1,1,.2916667,.2916667,-2.41,-.9,-2.410898,-9.469999,,.3818681,0,-575.41,,11.8,3.927132,25.59,2889.6,1993,0,0
0,.1346154,0,"Guatemala",,,,,,,-877.15,,13,-1.26,-1.2,,-13.19,-1.078895,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,391,4,10.9,0,.7083333,.6181319,-.1,1,1,.7083333,0,.4,-.5000001,.5780901,-5.99,,.6181319,.1346154,-428.77,,10.9,4.033741,24.18,3104.5,1994,0,0
0,.8653846,.8777778,"Guatemala",,,,,,,-674.93,,13,-.26,-.5,,-8.61,-.2884085,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,392,5,8.4,0,.8777778,.8653846,.7,1,1,.8777778,.8777778,1,.7,.7904865,4.58,,.8653846,.8653846,202.22,,8.4,4.948547,22.64,3282.4,1995,0,0
0,0,0,"Guatemala",,,,,,,-114.8,,13,-.28,-.1,,-1.33,.2928393,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,393,3,11.1,0,0,0,.6,1,1,0,0,-.02,.4,.5812478,7.28,,0,0,560.13,,11.1,2.95778,21.51,3344.4,1996,0,0
0,0,0,"Guatemala",,,,,,,-1108.38,,13,-2.08,-.7,,-10.27,-1.504176,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,394,4,9.2,0,0,0,-1,1,1,0,0,-1.8,-.6,-1.797015,-8.940001,,0,0,-993.58,,9.2,4.36409,19.63,3444.5,1997,0,0
0,.1483517,,"Guatemala",,,,,,,-1565.9,,13,-2.18,-1.2,,-11.59,-2.184209,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,395,,,,,.1483517,,1,,,,-.1000001,-.5000001,-.6800331,-1.32,,.1483517,.1483517,-457.52,,7,4.993528,18.91,3638.2,1998,0,0
0,.8516483,,"Guatemala",,,,,,,-3803.92,,13,-2.81,-1.6,,-21.18,-2.811948,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,396,,,,,.8516483,,1,,,,-.6299999,-.4,-.627739,-9.59,,.8516483,.8516483,-2238.02,,4.9,3.847062,20.87,3781.1,1999,0,0
0,0,,"Guatemala",,,,,,,-1691.81,,13,-1.81,-1.8,,-9.81,-1.825433,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,397,,,,,0,,1,,,,1,-.1999999,.986515,11.37,,0,0,2112.11,,6,3.608869,20.21,3853.3,2000,0,0
0,0,,"Guatemala",,,,,,,-638.73,,13,-1.88,-1.7,,-3.39,-1.923542,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,398,,,,,0,,1,,,,-.0700001,.0999999,-.098109,6.42,,0,0,1053.08,,7.6,2.332544,20.56,4288.7,2001,0,0
0,.1428571,,"Guatemala",,,,,,,,,13,-.74,-.9,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,399,,,,,.1428571,,1,,,,1.14,.8000001,,,,.1428571,.1428571,,,8,3.86692,19.33,4432.5,2002,0,0
0,.8571429,,"Guatemala",,,,,,,,,13,-1.79,-2.3,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,400,,,,,.8571429,,1,,,,-1.05,-1.4,,,,.8571429,.8571429,,,5.5,2.531281,20.72,5082.1,2003,0,0
0,0,,"Guatemala",,,,,,,,,13,-1.1,-.9,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,401,,,,,0,,1,,,,.6899999,1.4,,,,0,0,,,7.4,3.152115,20.45,5530.7,2004,0,0
0,0,,"Guatemala",,,,,,,,,13,-1.53,-1.5,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,402,,,,,0,,,,,,-.4299999,-.6,,,,,,,,8.4,3.457922,17.07,5348.7,2005,,
0,0,,"Guatemala",,,,,,,,,13,,-1.7,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,403,,,,,0,,,,,,,-.2,,,,,,,,6.5,5.088515,15.72,5496.1,2006,,
0,.5068493,,"Mexico",,,,,,,-54,-64,18,,,-4.67,-27.49,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,404,,15.8,,,.5068493,,1,1,,,,,,,,.5068493,.5068493,,,15.8,4.417444,27.62,23966.6,1976,0,0
0,0,,"Mexico",,,,,,,-48,-62,18,,,-3.31,-20.23,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,405,,29,,,0,,1,1,,,,,,7.26,1.36,0,0,6,2,29,3.39064,39.18,31189,1977,0,0
0,0,,"Mexico",,,,,,,-50,-63,18,,,-2.68,-16.26,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,406,,17.5,,,.5027473,,,,,,,,,3.969999,.6299999,,,-2,-1,17.5,8.956943,35.86,35712.3,1978,0,
0,0,,"Mexico",,,,,,,-88,-102,18,,,-3.32,-18.83,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,407,,18.2,,,.4972527,,,,,,,,,-2.57,-.6399999,,,-38,-39,18.2,9.69817,32.79,42773.9,1979,0,
0,0,,"Mexico",,,,,,,-102,-136,18,-3.04,,-3.13,-16.56,-2.774049,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,408,,26.4,,,0,,,,,,,,,2.27,.1899998,,,-14,-34,26.4,9.233252,30.53,57377.7,1980,0,
0,.4945055,,"Mexico",,,,,,,-368,-401,18,-6.53,,-6.68,-30.46,-6.368078,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,409,,27.9,,,.4945055,-3.502401,1,1,,,-3.49,,-3.594029,-13.9,-3.55,.4945055,.4945055,-266,-265,27.9,8.7726,32.59,78215.2,1981,0,0
0,.5054945,.5138889,"Mexico",,,,,,,-1111,-1168,18,-11.95,,-15.44,-48.89,-11.83214,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,410,-.4,58.9,.5138889,.5138889,.5054945,-5.37621,1,1,.5138889,.5138889,-5.42,,-5.464062,-18.43,-8.76,.5054945,.5054945,-743,-767,58.9,-.6279026,53.31,86080.6,1982,0,0
0,0,0,"Mexico",,,,,,,-1392,-1453,18,-8.13,,-7.95,-29.71,-7.958613,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,411,4.2,101.8,0,0,0,3.794086,1,1,0,0,3.82,,3.873527,19.18,7.49,0,0,-281,-285,101.8,-4.196297,66.53,92973.9,1983,0,0
0,0,0,"Mexico",,,,,,,-2009,-2112,18,-7.18,,-7.29,-30.5,-7.068027,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,412,3.6,65.5,.4777778,.4777778,.4862638,.9605417,1,1,.4777778,0,.9500003,,.8905859,-.7900009,.6599998,.4862638,0,-617,-659,65.5,3.610181,57.28,94829.8,1984,0,0
0,0,0,"Mexico",,,,,,,-3384,-3559,18,-7.55,,-8.73,-33.72,-7.47721,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,413,2.6,57.7,.5222222,.5222222,.5137362,-.3434939,1,1,.5222222,0,-.3700004,,-.409183,-3.220001,-1.44,.5137362,0,-1375,-1447,57.7,2.593384,55.2,96867.3,1985,0,0
0,0,0,"Mexico",,,,,,,-9975,-10333,18,-13.12,,-13.1,-45.15,-12.93058,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,414,-3.6,86.2,0,0,0,-5.538273,1,1,0,0,-5.57,,-5.45337,-11.43,-4.370001,0,0,-6591,-6774,86.2,-3.75392,82.75,100891.4,1986,0,0
0,.4876713,.4805556,"Mexico",,,,,,,-27001,-27422,18,-14.2,,-13.56,-43.77,-14.0966,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,415,1.8,131.8,.4805556,.4805556,.4876713,-1.137286,1,1,.4805556,.4805556,-1.08,,-1.166019,1.380001,-.46,.4876713,.4876713,-17026,-17089,131.8,1.855747,82.02,109471.5,1987,0,0
0,.5123287,.5194445,"Mexico",,,,,,,-36690,-37007,18,-8.89,,-10.19,-37.42,-9.385589,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,416,1,114.2,.5194445,.5194445,.5123287,5.296011,0,0,0,0,5.309999,,4.711011,6.350002,3.370001,0,0,-9689,-9585,114.2,1.245438,56.41,99215.7,1988,0,0
0,0,0,"Mexico",,,,,,,-24019,-25082,18,-4.57,,-5.36,-25.06,-4.79204,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,417,3,20,0,0,0,4.319539,1,1,0,0,4.32,,4.593549,12.36,4.829999,0,0,12671,11925,20,4.198293,43.71,93840.6,1989,0,0
0,0,0,"Mexico",,,,,,,-16912,-18672,18,-2.53,-2.5,,-15.97,-2.58883,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,418,5,26.7,.3888889,.3888889,.3708791,2.042844,1,1,.3888889,0,2.04,,2.20321,9.089999,,.3708791,0,7107,6410,26.7,5.068306,41.11,104442,1990,0,0
0,0,0,"Mexico",,,,,,,32008,27694,18,2.92,0,,24.13,-.3862338,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,419,4,22.7,.6111111,.6111111,.6291209,5.444784,0,0,0,0,5.45,2.5,2.202596,40.1,,0,0,48920,46366,22.7,4.222251,37.3,114067.5,1991,0,0
0,0,0,"Mexico",,,,,,,51477,46921,18,4.17,1,,29.33,1.554898,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,420,3,15.5,0,0,0,1.251741,0,0,0,0,1.25,1,1.941132,5.200001,,0,0,19469,19227,15.5,3.628659,31.72,112300.5,1992,0,0
0,.3626373,.3444445,"Mexico",,,,,,,11373,6451,18,.51,.2,,3.56,.2203471,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,421,1,9.8,.3444445,.3444445,.3626373,-3.655982,0,0,0,0,-3.66,-.8,-1.334551,-25.77,,0,0,-40104,-40470,9.8,1.950525,33.32,130519.6,1993,0,0
0,.6373627,.6555555,"Mexico",,,,,,,4500,-386,18,-.03,0,,-.19,-.4085404,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,422,5,7,.6555555,.6555555,.6373627,-.5407145,0,0,0,0,-.54,-.2,-.6288875,-3.75,,0,0,-6873,-6837,7,4.458258,33.9,138545.3,1994,0,0
0,0,0,"Mexico",,,,,,,-3207,-9784,18,-.53,-.6,,-3.31,-.3543194,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,423,-6,35,0,0,0,-.505422,1,1,0,0,-.5,-.6,.054221,-3.12,,0,0,-7707,-9398,35,-6.217987,60.49,165378.6,1995,0,0
0,0,0,"Mexico",,,,,,,4033,-5546,18,-.22,-.1,,-1.42,-.1156563,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,424,5,34.4,.4805556,.4805556,.489011,.3130085,1,1,.4805556,0,.31,.5,.2386631,1.89,,.489011,0,7240,4238,34.4,5.139828,48.99,156254.9,1996,0,0
0,0,0,"Mexico",,,,,,,15120.9,-34161,18,-1.08,-1.5,,-6.77,-1.473914,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,425,7,20.6,.5194445,.5194445,.510989,-.8565892,1,1,.5194445,0,-.86,-1.4,-1.358258,-5.35,,.510989,0,11087.9,-28615,20.6,6.775549,38,147706,1997,0,0
0,0,,"Mexico",,,,,,,-14544,-55591,18,-1.45,-1.6,,-10.06,-1.744183,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,426,,,,,0,,1,,,,-.37,-.1,-.2702689,-3.29,,0,0,-29664.9,-21430,15.9,4.906526,39.02,159188.2,1998,0,0
