"country","ISOCode","imfcode","year","UDS","polity2","durable","yrcurnt","govfrac","execrlc","checks","polariz","ElectionYear","percent1","percentl","prtyin","W","ModS","SystemicCrisis","CurrencyCrisis","SovereignDefault","SovereignDebtRestructuring","CvHOwnPerc","legal_abs","political_abs","economic_abs","GDPCurrentUSD","GDPperCapita","CapToAssetswdi","NPLwdi","BankConcentration","CreditInfo","DomesticCredit","CreditBurCoverange","CurrentAccount","IMFCreditsGDP","PortfolioEquityGDP","TradeOpen","CashSurplusDeficit","ClaimsOnGov","CentGovDebt","ShortExternDebtAllGDP","ExternPrivateDebtGDP","ExternPublicDebtGDP","ExternDebtTotalGDP","TotalReservesGDP","IMFDreher","CrisisDate","CreditBoom","CreditorRights","CreditorRightsIndex","DepositIns","YearDICreated","DICoverageLimit","DICoverageRatio","DepositFreeze","DateDepositFreeze","DurationDepositFreeze","TimeDepositsFreeze","BankHoliday","DateBankHoliday","DurationBankHoliday","BankGuaranteee","DateBankGuaranteeStart","DateBankGuaranteeEnd","BankGuaranteeDuration","BankGuaranteeCoverage","EmergencyLending","DateEmergencyLending","PeakLendingSupport","BankRestructuring","Nationalizations","AssetPurchases","Recap","RecapCosts","RecoveryDummy","RecoveryProceeds","GovRecapCosts","DepositorLosses","DepositorLosesSeverity","MonetaryPolicyIndex","AverageReserveChange","FiscalPolicyIndex","IncreasePublicDebt","IMFProgram","YearIMFProgram","IMF.AMC","PeakNPLs","NetFiscalCosts","GrossFiscalCosts","FiveYearRecovery","OutputLoss","AMCType","AMCAnyCreated","NumAMCOpNoNA","NumAMCCountryNoNA","NumAMCCountryLagNoNA","F1","F2","F3","F4","F5"
"GUINEA","GN",656,1998,-0.370181969394803,-1,3,4,0.739393949508667,NA,7,NA,"NotElectionYear",NA,NA,1,0.25,1,0,0,0,0,NA,0.3212231,0.3367084,0.5279529,3588375984.48374,280.522660905516,NA,NA,NA,NA,6.47859999812087,NA,NA,3.5332696614912,NA,48.2106758594839,-4.25351000758886,-5.41551400158036,NA,8.22525290761759,0,87.3353576534672,99.093880222576,6.59649373765038,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"GUINEA","GN",656,1999,-0.305588239910082,-1,4,4,0,NA,2,0,"NotElectionYear",56.1100006103516,NA,6,0,1,0,0,0,0,NA,0.3185363,0.3427705,0.4760494,3461282189.69643,286.351030583318,NA,NA,NA,NA,NA,NA,NA,4.37413050142781,0,47.6730485732335,-2.38766167396324,NA,NA,8.33881735673549,0,80.022224372377,92.7351722305403,5.76895931973009,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"GUINEA","GN",656,2000,-0.480865466515877,-1,5,3,0,NA,2,0,"NotElectionYear",56.1100006103516,NA,7,0,1,0,0,0,0,NA,0.3241827,0.331282,0.4641459,2995360969.17427,288.645112440081,NA,NA,NA,NA,8.9129373330545,NA,NA,4.53374405948264,0,53.4817190113173,NA,NA,NA,9.93733319834422,0,88.4564173489385,102.927494606765,5.59510214399871,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"GUINEA","GN",656,2001,-0.497259906539391,-1,6,2,0,NA,2,0,"NotElectionYear",56.1100006103516,NA,8,0.25,1,0,0,0,0,NA,0.3431331,0.3518192,0.4513974,2833442750.41891,294.185407598761,NA,NA,NA,NA,9.54330365594712,NA,NA,5.13114302304167,0,58.5969097498114,NA,7.94553224349829,NA,8.84627014125985,0,90.4375780883926,104.414991252694,7.36083540181762,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"GUINEA","GN",656,2002,-0.305322090779568,-1,7,0,0.739393949508667,"Right",7,1,"ElectionYear",NA,NA,3,0,1,0,0,0,0,NA,0.3437964,0.3724827,0.4443434,2949637039.06356,304.23518736672,NA,NA,NA,NA,13.6278787238141,NA,NA,5.52322193688352,0,55.448235072812,NA,39.0028560244719,NA,8.68615346928721,0,92.1322170833183,106.341592489489,8.92693666526765,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"GUINEA","GN",656,2003,-0.365644425444644,-1,8,0,0,NA,2,0,"ElectionYear",56.1100006103516,NA,10,0,1,0,0,0,0,NA,0.343761,0.3907446,0.5043583,3446442218.89829,302.718481082187,NA,NA,NA,NA,16.0599039607072,NA,NA,4.71262797064735,0,51.1421390172225,NA,31.7513597325355,NA,3.93283831241275,0,85.1877331324743,93.8331994155344,8.17837509422926,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"GUINEA","GN",656,2004,-0.368638597467482,-1,9,6,0,NA,1,0,"NotElectionYear",95.25,NA,11,0.25,1,0,0,0,0,NA,0.3334253,0.3724873,0.5004368,3666349049.40435,304.02099751493,NA,NA,NA,0,16.3214142983616,0,NA,4.07146177269324,0,50.4422180843784,NA,19.5202376707394,NA,2.23442991641261,0,81.1135262880427,87.4194179771485,3.04881650258172,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"GUINEA","GN",656,2005,-0.36724381888789,-1,10,5,0,NA,1,0,"NotElectionYear",95.25,NA,12,0,1,0,1,0,0,NA,0.3404157,0.3510372,0.4972924,2937072009.03751,306.701179088057,NA,NA,NA,0,17.7440847462482,0,-5.45917837583233,3.83048150177523,0,69.8967259160304,NA,18.079406365361,NA,2.87408683683117,0,94.3412688376008,101.045837176207,3.2796858313789,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"GUINEA","GN",656,2006,-0.535268003898855,-1,11,4,0,NA,1,0,"NotElectionYear",95.25,NA,13,0,1,0,0,0,0,NA,0.3437983,0.317329,0.4115135,2821346683.52022,307.216460045522,NA,NA,NA,0,22.0698670758983,0,-7.84554416133714,3.49280010767928,0,83.2071047454089,NA,51.9536196087135,NA,5.40688604101874,0,101.945394261555,110.845080410253,0.415441947842281,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"GUINEA","GN",656,2007,-0.36757767239978,-1,12,3,0,NA,1,0,"NotElectionYear",95.25,NA,14,0.25,1,0,0,0,0,NA,0.3476952,0.2758781,0.4228543,4134173271.02524,304.899582367642,NA,NA,NA,0,17.9018632986981,0,-10.9959106742342,2.23742436361553,0,65.18318092468,NA,-2.70912646106167,NA,3.36258281611708,0,72.3830329263848,77.9830401061174,0.363721288628306,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"GUINEA","GN",656,2008,-0.693133125129228,-1,13,4,0.720373392105103,NA,9,NA,"NotElectionYear",NA,NA,6,0.25,1,0,0,0,0,NA,0.3395483,0.2804454,0.3986207,4515824643.35277,311.648109039369,NA,NA,NA,0,19.0173488187292,0,-9.70387547366435,2.16635958493213,0,75.0093281527001,NA,18.8107198215556,NA,4.29148639075844,0,63.6214916854459,70.0793376611365,0.193285801970148,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"GUINEA","GN",656,2009,-0.687949391470564,-1,14,NA,NA,NA,1,0,NA,NA,NA,NA,0,0,0,0,0,0,NA,0.2818653,0.2482535,0.3694305,4609923720.1802,302.602466514633,NA,NA,NA,0,21.1559305300246,0,-8.74981940014037,4.76391830603686,0,57.3309110430819,NA,19.4684284870969,NA,0.876478710984411,0,62.2227215483703,67.8631185653916,2.96586882951776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"GUINEA","GN",656,2010,-0.399479554465022,1,0,NA,NA,NA,1,0,NA,NA,NA,NA,0.75,1,0,0,0,0,NA,0.3498979,0.343571,0.3680013,4735956475.83803,300.44127805989,NA,NA,NA,0,37.3041746311498,0,-6.90314621065324,4.33694864063663,0,64.8775156579588,NA,84.0708372855362,NA,2.61214393821281,0,59.0797448049793,66.0288373838288,2.66613241428991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"GUINEA","GN",656,2011,-0.506165396480701,1,1,1,0.720373392105103,NA,9,NA,"NotElectionYear",NA,NA,9,0.75,1,0,0,0,0,NA,NA,NA,NA,5067360041.10885,304.199541248863,NA,NA,NA,0,32.215289358699,0,-22.9186398949041,3.92397616089835,NA,78.3764736450761,NA,-7.70571922691041,NA,1.79774082088049,0,56.226496181166,61.9482131629449,2.25048035422949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"GUINEA","GN",656,2012,-0.499601430018683,1,2,NA,NA,NA,1,0,NA,NA,NA,NA,0.5,0,0,0,0,0,NA,NA,NA,NA,5631621297.8898,308.197011647234,NA,NA,NA,0,NA,0,-18.4426463545973,3.81229469532064,NA,91.6883902564386,NA,NA,NA,0.701449865153433,0,14.9574155548355,19.4711601153096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"GUINEA-BISSAU","GW",654,1980,-1.25743885282205,-7,6,NA,0,"Left",1,0,NA,NA,NA,6,0.5,0.625,0,1,0,0,NA,NA,NA,NA,110653830.726033,380.454947955342,NA,NA,NA,NA,NA,NA,NA,1.26520698905242,NA,54.5294714710361,NA,NA,NA,4.45623975929819,0,118.388129123468,124.109575871819,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"GUINEA-BISSAU","GW",654,1981,-1.05966150907857,-7,7,NA,NA,"Left",1,0,NA,NA,NA,7,0.25,0,0,0,0,0,NA,NA,NA,NA,154731919.81352,442.085635196213,NA,NA,NA,NA,NA,NA,NA,2.19734881083206,NA,46.9117268489764,NA,NA,NA,2.84492043096551,0,91.5415514592637,96.5838207010612,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"GUINEA-BISSAU","GW",654,1982,-1.05568397769223,-7,8,NA,NA,"Left",1,0,NA,NA,NA,8,0.25,0,0,0,0,0,NA,NA,NA,NA,165523638.932238,451.34775216552,NA,NA,NA,NA,NA,NA,NA,1.8124299461711,0,49.1254112719885,NA,NA,NA,9.10685633619437,0,91.8805319778283,102.799818260194,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"GUINEA-BISSAU","GW",654,1983,-1.00895437658927,-7,9,NA,NA,"Left",1,0,NA,NA,NA,9,0.25,0,0,0,0,0,NA,NA,NA,NA,163577519.318569,426.169549317665,NA,NA,NA,NA,NA,NA,NA,1.4671942758381,0,38.2628590405189,NA,NA,NA,22.7745231466968,0,97.2975997331516,121.539317155687,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"GUINEA-BISSAU","GW",654,1984,-1.03045485143085,-8,10,NA,NA,"Left",1,0,NA,NA,NA,10,0.25,0,0,0,0,0,NA,NA,NA,NA,138478894.557033,454.178744470984,NA,NA,NA,NA,NA,NA,NA,2.67188730227489,0,64.6826309894455,NA,NA,NA,35.9426612692238,0,144.806904071156,183.421452642655,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"GUINEA-BISSAU","GW",654,1985,-1.22495543597146,-8,11,4,0,"Left",1,0,"NotElectionYear",NA,NA,11,0.25,0.25,0,0,0,0,NA,NA,NA,NA,143856252.4,462.321402492238,NA,NA,NA,NA,NA,NA,NA,2.15492892959583,0,67.467524824802,NA,NA,NA,27.985575411806,0,191.884603828314,222.025108169716,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"GUINEA-BISSAU","GW",654,1986,-1.13930636962026,-8,12,3,0,"Left",1,0,"NotElectionYear",NA,NA,12,0.25,0.25,0,0,0,0,NA,NA,NA,NA,130225023.348513,448.489591516697,NA,NA,NA,NA,41.408675655628,NA,NA,1.7584945973643,0,37.0703293958916,NA,NA,NA,16.4807035146867,0,268.161979180776,286.401177292827,-0.482653407229065,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"GUINEA-BISSAU","GW",654,1987,-1.13016872084264,-8,13,2,0,"Left",1,0,"NotElectionYear",NA,NA,13,0.25,0.25,0,0,0,0,NA,NA,NA,NA,173836364.371431,451.384556829677,NA,NA,NA,NA,29.8118949735087,NA,NA,2.56333018474719,0,50.3231577308429,NA,23.3142857142861,NA,18.2591255372667,0,256.678745907626,277.50120162964,5.93307960581895,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"GUINEA-BISSAU","GW",654,1988,-1.08487365259821,-8,14,1,0,"Left",1,0,"NotElectionYear",NA,NA,14,0.25,0.25,0,0,0,0,NA,NA,NA,NA,164458118.151344,461.860641013664,NA,NA,NA,NA,24.6465388655883,NA,NA,1.80289062852552,0,63.6090911188192,NA,6.17743702081032,NA,23.1232124187414,0,319.323853333116,344.249956380383,9.7092310116542,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"GUINEA-BISSAU","GW",654,1989,-1.03192577671466,-8,15,0,0,"Left",1,0,"ElectionYear",NA,NA,15,0.25,0.25,0,0,0,0,NA,NA,NA,NA,213143017.493074,479.296220519937,NA,NA,NA,NA,29.3038381008573,NA,NA,2.31206260376798,0,55.0802353731344,NA,78.068512198205,NA,18.0005896750743,0,259.077687129931,279.390339408773,9.77906665239404,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"GUINEA-BISSAU","GW",654,1990,-0.923016579153692,-8,16,4,0,"Left",1,0,"NotElectionYear",NA,NA,16,0.25,0.25,0,0,0,0,NA,0.4444444,0.2888889,0.3468468,243961995.006383,497.252321782255,NA,NA,NA,NA,77.4750575019296,NA,NA,2.18681602429937,0,46.9705024233767,NA,460.667830240676,NA,23.1454083651524,0,259.346542884045,284.678767273496,7.46722338381803,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"GUINEA-BISSAU","GW",654,1991,-0.665798731594727,-6,17,3,0,"Left",1,0,"NotElectionYear",NA,NA,17,0.25,0.25,0,0,0,0,NA,0.4444444,0.3138889,0.3497748,257150572.503922,510.89566435415,NA,NA,NA,NA,13.3721607685497,NA,NA,2.08593741315438,0,47.7736101194105,NA,-80.4450339133761,NA,24.6859259856526,0,263.933691996602,290.705555395409,5.66870014058595,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"GUINEA-BISSAU","GW",654,1992,-0.66864621290773,-6,18,2,0,"Left",1,0,"NotElectionYear",NA,NA,18,0.25,0.25,0,0,0,0,NA,0.4444444,0.3,0.3527027,226313492.829625,504.88496564165,NA,NA,NA,NA,10.41256995389,NA,NA,2.27825567779186,0,55.0143756580395,NA,3.03843908946836,NA,28.2501936586394,0,305.983081848911,336.511531185342,7.84380784560861,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"GUINEA-BISSAU","GW",654,1993,-0.668648480420324,-6,19,1,0,"Left",1,0,"NotElectionYear",NA,NA,19,0.25,0.25,0,0,0,0,NA,0.3958333,0.265,0.2911712,236880814.072475,503.871942245711,NA,NA,NA,NA,10.4110423824804,NA,NA,2.00058414125091,0,41.5863006110541,NA,-15.5268464336547,NA,29.422391286901,0,300.703542745368,332.12651817352,5.98068440388883,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"GUINEA-BISSAU","GW",654,1994,0.0610887900443312,5,0,0,0,"Left",1,0,"ElectionYear",NA,NA,20,0.5,0.25,0,1,0,0,NA,0.4375,0.38125,0.2935135,235619994.841819,508.32235305788,NA,NA,NA,NA,9.36005930114933,NA,NA,1.95187170048429,NA,50.7637789855652,NA,-32.2009232674661,NA,36.5779653199039,0,322.125887707256,360.655724727644,7.82036696935675,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"GUINEA-BISSAU","GW",654,1995,0.0589428444554285,5,1,4,0,"Left",3,0,"NotElectionYear",NA,46,21,0.5,1,1,0,0,0,NA,0.405791,0.3930147,0.2958558,253966919.797759,518.852586948272,NA,NA,NA,NA,3.07388442425509,NA,NA,2.3266809727446,NA,46.810433020739,NA,-20.4080104632649,NA,37.4422779453811,0,312.640717394331,352.409676312457,7.97979608158575,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"None",0,0,0,0,NA,NA,NA,NA,NA
"GUINEA-BISSAU","GW",654,1996,0.0679872357934481,5,2,3,0,"Left",3,0,"NotElectionYear",NA,46,22,0.5,1,0,0,0,0,NA,0.3975555,0.3716638,0.3390048,270419779.429482,566.222233245862,NA,NA,NA,NA,3.11717258817255,NA,NA,2.83152364673707,NA,42.360171494056,NA,0.30654312150381,NA,27.4891134653058,0,315.666258511464,345.986895623507,4.26315525308159,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"None",0,0,0,0,NA,NA,NA,NA,NA
"GUINEA-BISSAU","GW",654,1997,0.0618278528457342,5,3,2,0,"Left",3,0,"NotElectionYear",NA,46,23,0.5,1,0,0,0,0,NA,0.3965787,0.3541068,0.3267836,268551010.939623,589.765042519613,NA,NA,NA,NA,7.29362978085425,NA,NA,4.54103671303689,NA,60.8998978962395,NA,24.7185276556187,NA,26.8019843783728,0,311.286484111559,342.629505202968,12.550806689307,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"None",0,0,0,0,NA,NA,NA,NA,NA
"GUINEA-BISSAU","GW",654,1998,-0.248827737046468,0,0,1,0,"Left",1,0,"NotElectionYear",NA,46,24,NA,NA,0,0,0,0,NA,0.3622686,0.2816627,0.3140994,206457553.398034,414.760794325209,NA,NA,NA,NA,10.8147783251232,NA,NA,7.46787886722425,NA,50.2865421245421,NA,0.746622453763173,NA,37.5733407294842,0,424.47611413395,469.517333730659,17.3217212504818,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"None",0,0,0,0,NA,NA,NA,NA,NA
"GUINEA-BISSAU","GW",654,1999,-0.0994930771645121,3,0,NA,0,"Left",1,0,NA,NA,46,25,NA,NA,0,0,0,0,NA,0.3232504,0.3077589,0.2693425,224446652.141584,409.865866228191,NA,NA,NA,NA,13.7157387131878,NA,NA,8.46437218765723,NA,67.6776475401131,NA,25.2825768143935,NA,37.3108706238014,0,372.750491939726,418.525734751185,15.7203046751443,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"GUINEA-BISSAU","GW",654,2000,0.198487015037048,5,0,NA,0.661535501480103,NA,1,0,NA,38.7999992370605,72,1,0.5,1,0,0,0,0,NA,0.3301865,0.3753955,0.2718604,361858968.13199,415.523311561051,NA,NA,NA,NA,10.7936033535816,NA,NA,7.26802492577908,NA,49.6289924571486,NA,16.1660257416418,NA,27.7511430816249,0,226.916581407067,261.935749414471,18.4522337657115,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
